date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,96.66,0.03,2023-01-01 15:15:00,97.75,0.02,2023-01-01 17:30:00,98.6,0.01,2023-01-01 16:30:00,271
2023-01-02,84.78,0.17,2023-01-02 18:00:00,90.98,0.1,2023-01-02 17:00:00,92.12,0.08,2023-01-02 16:15:00,271
2023-01-03,90.86,0.1,2023-01-03 17:45:00,95.19,0.05,2023-01-03 17:45:00,96.79,0.03,2023-01-03 17:45:00,271
2023-01-04,90.06,0.11,2023-01-04 14:45:00,93.72,0.06,2023-01-04 08:15:00,95.73,0.04,2023-01-04 12:30:00,271
2023-01-05,88.81,0.12,2023-01-05 17:45:00,89.07,0.12,2023-01-05 16:45:00,91.18,0.09,2023-01-05 16:30:00,271
2023-01-06,91.06,0.09,2023-01-06 16:45:00,94.08,0.06,2023-01-06 16:30:00,96.18,0.04,2023-01-06 08:00:00,271
2023-01-07,90.38,0.1,2023-01-07 17:15:00,94.73,0.05,2023-01-07 16:15:00,96.46,0.04,2023-01-07 16:15:00,271
2023-01-08,83.37,0.19,2023-01-08 06:15:00,91.69,0.09,2023-01-08 05:15:00,94.46,0.06,2023-01-08 04:15:00,271
2023-01-09,73.43,0.35,2023-01-09 17:30:00,80.84,0.23,2023-01-09 17:15:00,86.59,0.15,2023-01-09 16:45:00,271
2023-01-10,85.55,0.16,2023-01-10 17:30:00,91.57,0.09,2023-01-10 17:15:00,94.0,0.06,2023-01-10 16:45:00,271
2023-01-11,74.96,0.32,2023-01-11 17:45:00,87.44,0.14,2023-01-11 16:45:00,92.35,0.08,2023-01-11 17:30:00,271
2023-01-12,86.07,0.16,2023-01-12 17:45:00,89.63,0.11,2023-01-12 16:45:00,92.06,0.08,2023-01-12 16:00:00,271
2023-01-13,83.66,0.19,2023-01-13 17:30:00,91.93,0.08,2023-01-13 17:30:00,93.49,0.07,2023-01-13 15:45:00,271
2023-01-14,91.79,0.09,2023-01-14 19:45:00,95.81,0.04,2023-01-14 05:15:00,97.21,0.03,2023-01-14 04:15:00,271
2023-01-15,91.47,0.09,2023-01-15 16:00:00,95.73,0.04,2023-01-15 15:45:00,97.16,0.03,2023-01-15 16:00:00,271
2023-01-16,87.8,0.13,2023-01-16 16:30:00,89.79,0.11,2023-01-16 16:30:00,91.83,0.09,2023-01-16 06:15:00,271
2023-01-17,91.38,0.09,2023-01-17 14:15:00,92.71,0.08,2023-01-17 17:15:00,92.97,0.07,2023-01-17 16:15:00,271
2023-01-18,83.33,0.19,2023-01-18 18:00:00,89.63,0.11,2023-01-18 17:45:00,93.52,0.07,2023-01-18 16:00:00,271
2023-01-19,91.71,0.09,2023-01-19 17:15:00,95.15,0.05,2023-01-19 16:45:00,96.46,0.04,2023-01-19 15:15:00,271
2023-01-20,90.86,0.1,2023-01-20 05:45:00,95.43,0.05,2023-01-20 05:15:00,99.88,0.0,2023-01-20 05:30:00,271
2023-01-21,90.66,0.1,2023-01-21 20:45:00,96.2,0.04,2023-01-21 20:45:00,96.73,0.03,2023-01-21 05:15:00,271
2023-01-22,88.04,0.13,2023-01-22 16:30:00,92.47,0.08,2023-01-22 15:30:00,94.3,0.06,2023-01-22 14:30:00,271
2023-01-23,91.55,0.09,2023-01-23 17:15:00,93.92,0.06,2023-01-23 08:45:00,95.61,0.04,2023-01-23 07:45:00,271
2023-01-24,77.58,0.28,2023-01-24 17:00:00,84.44,0.18,2023-01-24 16:15:00,86.55,0.15,2023-01-24 15:45:00,271
2023-01-25,85.19,0.17,2023-01-25 07:30:00,88.75,0.12,2023-01-25 06:45:00,92.4,0.08,2023-01-25 06:45:00,271
2023-01-26,85.87,0.16,2023-01-26 19:00:00,90.12,0.11,2023-01-26 18:00:00,91.4,0.09,2023-01-26 17:30:00,271
2023-01-27,85.14,0.17,2023-01-27 10:30:00,92.07,0.08,2023-01-27 09:45:00,94.97,0.05,2023-01-27 09:00:00,271
2023-01-28,88.45,0.13,2023-01-28 06:30:00,97.14,0.03,2023-01-28 14:45:00,98.39,0.02,2023-01-28 14:45:00,271
2023-01-29,91.47,0.09,2023-01-29 16:15:00,94.63,0.05,2023-01-29 16:15:00,96.18,0.04,2023-01-29 15:30:00,271
2023-01-30,94.65,0.05,2023-01-30 17:15:00,97.08,0.03,2023-01-30 13:15:00,97.68,0.02,2023-01-30 13:30:00,271
2023-01-31,87.8,0.13,2023-01-31 12:00:00,94.18,0.06,2023-01-31 11:45:00,96.0,0.04,2023-01-31 12:30:00,271
2023-02-01,88.29,0.13,2023-02-01 17:45:00,88.65,0.12,2023-02-01 16:30:00,91.43,0.09,2023-02-01 16:45:00,271
2023-02-02,90.62,0.1,2023-02-02 15:30:00,94.91,0.05,2023-02-02 15:15:00,96.97,0.03,2023-02-02 16:15:00,271
2023-02-03,87.56,0.14,2023-02-03 17:30:00,92.01,0.08,2023-02-03 16:30:00,95.08,0.05,2023-02-03 16:15:00,271
2023-02-04,97.5,0.02,2023-02-04 06:30:00,98.75,0.01,2023-02-04 05:30:00,99.17,0.01,2023-02-04 05:00:00,271
2023-02-05,92.55,0.08,2023-02-05 17:00:00,93.9,0.06,2023-02-05 16:30:00,95.52,0.05,2023-02-05 16:30:00,271
2023-02-06,91.1,0.09,2023-02-06 07:45:00,95.75,0.04,2023-02-06 06:30:00,96.69,0.03,2023-02-06 20:15:00,271
2023-02-07,90.98,0.1,2023-02-07 07:15:00,92.93,0.07,2023-02-07 06:15:00,94.12,0.06,2023-02-07 06:00:00,271
2023-02-08,92.75,0.08,2023-02-08 08:15:00,95.21,0.05,2023-02-08 15:30:00,96.44,0.04,2023-02-08 14:30:00,271
2023-02-09,55.6,0.77,2023-02-09 17:00:00,75.4,0.32,2023-02-09 17:15:00,83.6,0.19,2023-02-09 16:15:00,271
2023-02-10,90.86,0.1,2023-02-10 13:30:00,94.57,0.06,2023-02-10 05:30:00,95.92,0.04,2023-02-10 05:30:00,271
2023-02-11,88.69,0.12,2023-02-11 14:00:00,94.34,0.06,2023-02-11 13:00:00,96.35,0.04,2023-02-11 13:00:00,271
2023-02-12,92.47,0.08,2023-02-12 12:00:00,96.62,0.03,2023-02-12 12:00:00,98.86,0.01,2023-02-12 10:00:00,271
2023-02-13,90.34,0.1,2023-02-13 18:00:00,94.3,0.06,2023-02-13 17:15:00,96.36,0.04,2023-02-13 16:45:00,271
2023-02-14,88.33,0.13,2023-02-14 17:45:00,92.33,0.08,2023-02-14 17:00:00,94.39,0.06,2023-02-14 17:30:00,271
2023-02-15,88.08,0.13,2023-02-15 17:15:00,92.39,0.08,2023-02-15 16:45:00,96.05,0.04,2023-02-15 15:45:00,271
2023-02-16,92.71,0.08,2023-02-16 07:45:00,95.69,0.04,2023-02-16 06:45:00,97.13,0.03,2023-02-16 05:45:00,271
2023-02-17,89.17,0.12,2023-02-17 16:45:00,90.98,0.1,2023-02-17 16:45:00,92.27,0.08,2023-02-17 16:45:00,271
2023-02-18,93.32,0.07,2023-02-18 17:30:00,98.77,0.01,2023-02-18 09:15:00,98.59,0.01,2023-02-18 15:30:00,271
2023-02-19,97.54,0.02,2023-02-19 03:45:00,98.35,0.02,2023-02-19 22:00:00,98.9,0.01,2023-02-19 21:00:00,271
2023-02-20,91.26,0.09,2023-02-20 14:45:00,95.47,0.05,2023-02-20 13:45:00,97.37,0.03,2023-02-20 12:45:00,271
2023-02-21,90.18,0.11,2023-02-21 14:45:00,90.68,0.1,2023-02-21 14:45:00,93.05,0.07,2023-02-21 14:45:00,271
2023-02-22,81.16,0.22,2023-02-22 17:30:00,87.98,0.13,2023-02-22 17:30:00,91.43,0.09,2023-02-22 17:15:00,271
2023-02-23,85.99,0.16,2023-02-23 10:00:00,90.4,0.1,2023-02-23 15:30:00,93.51,0.07,2023-02-23 14:30:00,271
2023-02-24,89.21,0.12,2023-02-24 13:00:00,91.26,0.09,2023-02-24 16:45:00,94.35,0.06,2023-02-24 16:45:00,271
2023-02-25,93.12,0.07,2023-02-25 14:45:00,96.62,0.03,2023-02-25 15:15:00,97.75,0.02,2023-02-25 14:30:00,271
2023-02-26,90.62,0.1,2023-02-26 16:30:00,92.71,0.08,2023-02-26 15:45:00,96.46,0.04,2023-02-26 14:45:00,271
2023-02-27,88.08,0.13,2023-02-27 02:30:00,94.04,0.06,2023-02-27 01:15:00,96.03,0.04,2023-02-27 00:45:00,271
2023-02-28,89.25,0.12,2023-02-28 05:30:00,91.32,0.09,2023-02-28 19:00:00,93.44,0.07,2023-02-28 18:00:00,271
2023-03-01,80.72,0.23,2023-03-01 17:45:00,88.59,0.12,2023-03-01 17:45:00,91.02,0.1,2023-03-01 17:45:00,271
2023-03-02,93.28,0.07,2023-03-02 06:00:00,96.64,0.03,2023-03-02 05:00:00,96.82,0.03,2023-03-02 00:15:00,271
2023-03-03,93.92,0.06,2023-03-03 20:45:00,96.62,0.03,2023-03-03 20:45:00,97.93,0.02,2023-03-03 19:45:00,271
2023-03-04,97.46,0.03,2023-03-04 19:45:00,97.91,0.02,2023-03-04 20:00:00,98.59,0.01,2023-03-04 19:15:00,271
2023-03-05,90.06,0.11,2023-03-05 14:30:00,94.38,0.06,2023-03-05 14:30:00,95.65,0.04,2023-03-05 14:30:00,271
2023-03-06,65.5,0.51,2023-03-06 17:00:00,83.41,0.19,2023-03-06 16:15:00,87.91,0.13,2023-03-06 15:15:00,271
2023-03-07,88.57,0.12,2023-03-07 16:45:00,93.28,0.07,2023-03-07 16:45:00,95.42,0.05,2023-03-07 16:45:00,271
