date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,70.83,1.14,2023-01-01 07:45:00,83.1,0.56,2023-01-01 19:15:00,86.88,0.42,2023-01-01 19:15:00,25
2023-01-02,60.53,1.81,2023-01-02 13:00:00,70.6,1.16,2023-01-02 09:45:00,74.04,0.97,2023-01-02 12:45:00,25
2023-01-03,56.37,2.15,2023-01-03 06:15:00,63.89,1.57,2023-01-03 05:15:00,77.43,0.81,2023-01-03 04:30:00,25
2023-01-04,48.73,2.92,2023-01-04 22:00:00,77.03,0.83,2023-01-04 03:45:00,84.68,0.5,2023-01-04 02:45:00,25
2023-01-05,55.9,2.19,2023-01-05 16:30:00,68.98,1.25,2023-01-05 12:30:00,78.05,0.78,2023-01-05 16:30:00,25
2023-01-06,67.94,1.31,2023-01-06 05:30:00,75.41,0.91,2023-01-06 11:15:00,76.97,0.83,2023-01-06 11:15:00,25
2023-01-07,59.14,1.92,2023-01-07 16:00:00,65.91,1.44,2023-01-07 02:15:00,77.28,0.82,2023-01-07 01:15:00,25
2023-01-08,55.09,2.26,2023-01-08 00:00:00,73.26,1.01,2023-01-08 11:15:00,86.0,0.45,2023-01-08 18:45:00,25
2023-01-09,28.94,6.82,2023-01-09 15:00:00,56.08,2.18,2023-01-09 14:45:00,65.82,1.44,2023-01-09 13:45:00,25
2023-01-10,47.45,3.08,2023-01-10 18:45:00,58.04,2.01,2023-01-10 10:00:00,66.01,1.43,2023-01-10 09:30:00,25
2023-01-11,20.83,10.56,2023-01-11 09:30:00,40.57,4.07,2023-01-11 08:45:00,50.08,2.77,2023-01-11 07:45:00,25
2023-01-12,35.07,5.14,2023-01-12 08:15:00,39.18,4.31,2023-01-12 08:00:00,49.19,2.87,2023-01-12 07:00:00,25
2023-01-13,89.0,0.34,2023-01-13 13:15:00,98.73,0.04,2023-01-13 12:15:00,109.07,-0.23,2023-01-13 12:15:00,25
2023-01-14,103.94,-0.11,2023-01-14 02:00:00,125.35,-0.56,2023-01-14 03:45:00,133.41,-0.7,2023-01-14 03:45:00,25
2023-01-15,105.9,-0.15,2023-01-15 01:45:00,123.61,-0.53,2023-01-15 04:15:00,128.86,-0.62,2023-01-15 01:45:00,25
2023-01-16,79.75,0.71,2023-01-16 10:00:00,92.77,0.22,2023-01-16 10:00:00,99.15,0.02,2023-01-16 02:45:00,25
2023-01-17,60.19,1.84,2023-01-17 17:15:00,88.43,0.36,2023-01-17 16:30:00,109.76,-0.25,2023-01-17 15:45:00,25
2023-01-18,56.94,2.1,2023-01-18 20:15:00,70.37,1.17,2023-01-18 20:15:00,83.83,0.54,2023-01-18 20:00:00,25
2023-01-19,50.46,2.73,2023-01-19 08:15:00,62.38,1.67,2023-01-19 08:15:00,63.7,1.58,2023-01-19 06:15:00,25
2023-01-20,31.6,6.01,2023-01-20 10:00:00,55.09,2.26,2023-01-20 10:00:00,70.06,1.19,2023-01-20 09:00:00,25
2023-01-21,62.27,1.68,2023-01-21 15:45:00,81.13,0.65,2023-01-21 15:45:00,87.42,0.4,2023-01-21 15:30:00,25
2023-01-22,52.78,2.49,2023-01-22 08:30:00,67.48,1.34,2023-01-22 08:30:00,74.23,0.96,2023-01-22 07:30:00,25
2023-01-23,19.56,11.42,2023-01-23 10:15:00,26.91,7.54,2023-01-23 10:15:00,32.41,5.79,2023-01-23 09:00:00,25
2023-01-24,33.22,5.58,2023-01-24 08:30:00,46.76,3.16,2023-01-24 08:30:00,58.72,1.95,2023-01-24 06:30:00,25
2023-01-25,30.32,6.38,2023-01-25 10:45:00,35.94,4.95,2023-01-25 09:45:00,42.71,3.73,2023-01-25 08:45:00,25
2023-01-26,28.01,7.14,2023-01-26 16:00:00,47.92,3.02,2023-01-26 15:00:00,57.48,2.05,2023-01-26 14:00:00,25
2023-01-27,37.38,4.65,2023-01-27 17:45:00,39.53,4.25,2023-01-27 17:45:00,51.5,2.62,2023-01-27 16:15:00,25
2023-01-28,52.08,2.56,2023-01-28 17:30:00,66.32,1.41,2023-01-28 17:30:00,69.29,1.23,2023-01-28 18:00:00,25
2023-01-29,46.3,3.22,2023-01-29 12:45:00,55.38,2.24,2023-01-29 12:45:00,68.79,1.26,2023-01-29 11:45:00,25
2023-01-30,36.81,4.77,2023-01-30 12:45:00,51.33,2.63,2023-01-30 08:30:00,61.73,1.72,2023-01-30 11:30:00,25
2023-01-31,45.83,3.28,2023-01-31 12:30:00,60.3,1.83,2023-01-31 15:30:00,63.5,1.6,2023-01-31 14:30:00,25
2023-02-01,47.11,3.12,2023-02-01 00:00:00,57.52,2.05,2023-02-01 10:00:00,60.84,1.79,2023-02-01 09:00:00,25
2023-02-02,21.99,9.85,2023-02-02 19:45:00,37.67,4.6,2023-02-02 19:15:00,52.51,2.51,2023-02-02 17:45:00,25
2023-02-03,41.44,3.93,2023-02-03 03:15:00,56.66,2.13,2023-02-03 05:00:00,56.4,2.15,2023-02-03 03:15:00,25
2023-02-04,38.43,4.45,2023-02-04 15:45:00,60.01,1.85,2023-02-04 11:00:00,65.82,1.44,2023-02-04 15:45:00,25
2023-02-05,55.9,2.19,2023-02-05 13:45:00,65.05,1.49,2023-02-05 16:45:00,67.52,1.34,2023-02-05 16:00:00,25
2023-02-06,49.88,2.79,2023-02-06 15:15:00,67.53,1.34,2023-02-06 15:30:00,76.2,0.87,2023-02-06 14:45:00,25
2023-02-07,38.19,4.49,2023-02-07 08:15:00,52.78,2.49,2023-02-07 07:15:00,64.12,1.55,2023-02-07 06:30:00,25
2023-02-08,46.41,3.21,2023-02-08 22:15:00,58.8,1.95,2023-02-08 17:45:00,65.08,1.49,2023-02-08 17:45:00,25
2023-02-09,58.8,1.95,2023-02-09 13:00:00,72.74,1.04,2023-02-09 12:00:00,81.79,0.62,2023-02-09 01:00:00,25
2023-02-10,59.03,1.93,2023-02-10 05:30:00,66.32,1.41,2023-02-10 05:30:00,78.67,0.75,2023-02-10 09:45:00,25
2023-02-11,86.34,0.44,2023-02-11 10:45:00,88.43,0.36,2023-02-11 15:30:00,90.86,0.28,2023-02-11 14:15:00,25
2023-02-12,71.53,1.11,2023-02-12 20:00:00,87.85,0.38,2023-02-12 19:00:00,92.59,0.22,2023-02-12 04:45:00,25
2023-02-13,40.51,4.08,2023-02-13 11:30:00,58.39,1.98,2023-02-13 11:15:00,64.66,1.52,2023-02-13 10:15:00,25
2023-02-14,37.04,4.72,2023-02-14 11:15:00,52.37,2.53,2023-02-14 10:15:00,60.92,1.78,2023-02-14 09:30:00,25
2023-02-15,49.77,2.8,2023-02-15 12:45:00,62.73,1.65,2023-02-15 13:00:00,68.02,1.31,2023-02-15 12:45:00,25
2023-02-16,63.31,1.61,2023-02-16 11:30:00,77.6,0.8,2023-02-16 14:45:00,76.62,0.85,2023-02-16 16:15:00,25
2023-02-17,52.43,2.52,2023-02-17 06:45:00,67.19,1.36,2023-02-17 08:15:00,68.87,1.26,2023-02-17 07:00:00,25
2023-02-18,50.93,2.68,2023-02-18 08:45:00,59.43,1.9,2023-02-18 07:30:00,66.59,1.39,2023-02-18 07:30:00,25
2023-02-19,67.82,1.32,2023-02-19 09:45:00,76.56,0.85,2023-02-19 08:30:00,90.86,0.28,2023-02-19 08:45:00,25
2023-02-20,41.32,3.94,2023-02-20 07:15:00,47.11,3.12,2023-02-20 06:30:00,53.47,2.42,2023-02-20 05:30:00,25
2023-02-21,57.06,2.09,2023-02-21 13:45:00,62.38,1.67,2023-02-21 13:00:00,76.35,0.86,2023-02-21 13:00:00,25
2023-02-22,50.12,2.76,2023-02-22 06:15:00,68.75,1.26,2023-02-22 18:00:00,68.13,1.3,2023-02-22 06:30:00,25
2023-02-23,57.75,2.03,2023-02-23 13:45:00,71.12,1.13,2023-02-23 13:45:00,80.36,0.68,2023-02-23 20:45:00,25
2023-02-24,46.99,3.13,2023-02-24 02:30:00,62.38,1.67,2023-02-24 08:30:00,65.01,1.5,2023-02-24 07:30:00,25
2023-02-25,77.43,0.81,2023-02-25 03:30:00,83.8,0.54,2023-02-25 02:15:00,87.38,0.4,2023-02-25 02:15:00,25
2023-02-26,66.78,1.38,2023-02-26 09:15:00,78.65,0.75,2023-02-26 04:15:00,85.76,0.46,2023-02-26 04:15:00,25
2023-02-27,55.67,2.21,2023-02-27 10:30:00,77.08,0.83,2023-02-27 09:30:00,85.92,0.46,2023-02-27 16:45:00,25
2023-02-28,42.48,3.76,2023-02-28 10:00:00,55.15,2.26,2023-02-28 10:00:00,65.08,1.49,2023-02-28 10:00:00,25
2023-03-01,51.5,2.62,2023-03-01 17:00:00,63.31,1.61,2023-03-01 17:00:00,77.08,0.83,2023-03-01 10:00:00,25
2023-03-02,54.51,2.32,2023-03-02 15:45:00,73.96,0.98,2023-03-02 14:30:00,76.58,0.85,2023-03-02 13:45:00,25
2023-03-03,45.72,3.3,2023-03-03 14:00:00,70.14,1.18,2023-03-03 16:45:00,71.3,1.12,2023-03-03 15:45:00,25
2023-03-04,61.11,1.77,2023-03-04 17:30:00,80.61,0.67,2023-03-04 17:15:00,85.46,0.47,2023-03-04 03:15:00,25
2023-03-05,59.95,1.86,2023-03-05 00:30:00,74.42,0.95,2023-03-05 00:45:00,85.38,0.48,2023-03-05 00:45:00,25
2023-03-06,70.25,1.18,2023-03-06 15:00:00,76.39,0.86,2023-03-06 14:45:00,82.21,0.6,2023-03-06 15:15:00,25
2023-03-07,59.14,1.92,2023-03-07 00:30:00,76.27,0.86,2023-03-07 12:15:00,88.0,0.38,2023-03-07 11:15:00,25
2023-03-08,37.04,4.72,2023-03-08 11:15:00,63.37,1.61,2023-03-08 11:15:00,69.71,1.21,2023-03-08 10:45:00,25
2023-03-09,51.27,2.64,2023-03-09 18:30:00,62.73,1.65,2023-03-09 17:30:00,71.18,1.12,2023-03-09 17:15:00,25
2023-03-10,54.98,2.27,2023-03-10 16:45:00,63.31,1.61,2023-03-10 16:30:00,71.03,1.13,2023-03-10 15:30:00,25
2023-03-11,46.18,3.24,2023-03-11 04:30:00,62.33,1.68,2023-03-11 03:30:00,70.25,1.18,2023-03-11 02:30:00,25
2023-03-12,70.72,1.15,2023-03-12 01:15:00,82.52,0.59,2023-03-12 00:00:00,86.46,0.44,2023-03-12 00:00:00,25
2023-03-13,44.33,3.49,2023-03-13 20:45:00,59.38,1.9,2023-03-13 20:30:00,74.0,0.98,2023-03-13 20:30:00,25
2023-03-14,56.25,2.16,2023-03-14 17:30:00,71.7,1.1,2023-03-14 17:30:00,79.32,0.72,2023-03-14 17:30:00,25
2023-03-15,58.91,1.94,2023-03-15 21:45:00,82.7,0.58,2023-03-15 17:15:00,85.65,0.47,2023-03-15 20:00:00,25
2023-03-16,57.52,2.05,2023-03-16 10:45:00,66.32,1.41,2023-03-16 10:45:00,73.15,1.02,2023-03-16 10:45:00,25
2023-03-17,56.13,2.17,2023-03-17 11:30:00,62.56,1.66,2023-03-17 11:15:00,72.22,1.07,2023-03-17 11:15:00,25
2023-03-18,37.04,4.72,2023-03-18 02:15:00,66.72,1.39,2023-03-18 02:00:00,74.61,0.95,2023-03-18 01:45:00,25
2023-03-19,55.09,2.26,2023-03-19 00:15:00,73.38,1.01,2023-03-19 00:30:00,82.25,0.6,2023-03-19 00:15:00,25
