date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,102.31,-0.01,2023-01-01 22:30:00,109.31,-0.05,2023-01-01 00:00:00,111.37,-0.06,2023-01-01 01:15:00,314
2023-01-02,90.74,0.06,2023-01-02 04:45:00,95.99,0.02,2023-01-02 04:00:00,98.99,0.01,2023-01-02 04:15:00,314
2023-01-03,86.02,0.09,2023-01-03 22:30:00,89.57,0.07,2023-01-03 21:45:00,93.31,0.04,2023-01-03 21:00:00,314
2023-01-04,86.21,0.09,2023-01-04 03:45:00,88.61,0.07,2023-01-04 03:00:00,91.13,0.06,2023-01-04 02:00:00,314
2023-01-05,90.24,0.06,2023-01-05 05:00:00,95.14,0.03,2023-01-05 03:30:00,96.66,0.02,2023-01-05 03:30:00,314
2023-01-06,87.02,0.09,2023-01-06 01:30:00,93.68,0.04,2023-01-06 01:30:00,97.16,0.02,2023-01-06 01:30:00,314
2023-01-07,96.57,0.02,2023-01-07 04:15:00,100.17,-0.0,2023-01-07 02:45:00,101.98,-0.01,2023-01-07 01:45:00,314
2023-01-08,94.95,0.03,2023-01-08 23:00:00,101.04,-0.01,2023-01-08 02:30:00,101.45,-0.01,2023-01-08 00:45:00,314
2023-01-09,85.21,0.1,2023-01-09 02:30:00,87.69,0.08,2023-01-09 02:00:00,89.95,0.06,2023-01-09 02:30:00,314
2023-01-10,88.12,0.08,2023-01-10 03:15:00,91.02,0.06,2023-01-10 02:15:00,94.83,0.03,2023-01-10 02:30:00,314
2023-01-11,92.38,0.05,2023-01-11 04:00:00,96.54,0.02,2023-01-11 02:45:00,97.39,0.02,2023-01-11 03:45:00,314
2023-01-12,91.12,0.06,2023-01-12 01:45:00,96.35,0.02,2023-01-12 00:45:00,97.6,0.01,2023-01-12 01:45:00,314
2023-01-13,95.07,0.03,2023-01-13 04:15:00,96.18,0.02,2023-01-13 04:00:00,98.28,0.01,2023-01-13 01:45:00,314
2023-01-14,95.95,0.02,2023-01-14 21:00:00,99.01,0.01,2023-01-14 21:00:00,101.6,-0.01,2023-01-14 21:00:00,314
2023-01-15,95.12,0.03,2023-01-15 23:00:00,102.32,-0.01,2023-01-15 22:00:00,104.66,-0.03,2023-01-15 02:45:00,314
2023-01-16,88.31,0.08,2023-01-16 00:45:00,91.6,0.05,2023-01-16 00:45:00,93.22,0.04,2023-01-16 00:45:00,314
2023-01-17,94.5,0.03,2023-01-17 20:30:00,97.95,0.01,2023-01-17 20:30:00,98.94,0.01,2023-01-17 20:15:00,314
2023-01-18,94.14,0.04,2023-01-18 04:45:00,99.52,0.0,2023-01-18 04:15:00,100.81,-0.0,2023-01-18 04:15:00,314
2023-01-19,93.88,0.04,2023-01-19 03:45:00,98.52,0.01,2023-01-19 22:00:00,100.54,-0.0,2023-01-19 21:00:00,314
2023-01-20,93.26,0.04,2023-01-20 02:45:00,97.5,0.01,2023-01-20 03:15:00,99.38,0.0,2023-01-20 02:15:00,314
