date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,96.27,0.03,2023-01-01 22:45:00,98.14,0.02,2023-01-01 22:00:00,100.0,0.0,2023-01-01 08:15:00,218
2023-01-02,80.74,0.21,2023-01-02 20:15:00,89.95,0.1,2023-01-02 19:15:00,93.02,0.07,2023-01-02 18:45:00,218
2023-01-03,86.92,0.13,2023-01-03 06:00:00,91.61,0.08,2023-01-03 14:30:00,93.27,0.06,2023-01-03 17:15:00,218
2023-01-04,83.33,0.18,2023-01-04 11:30:00,87.3,0.13,2023-01-04 11:30:00,90.57,0.09,2023-01-04 10:15:00,218
2023-01-05,84.54,0.16,2023-01-05 07:45:00,87.65,0.12,2023-01-05 07:15:00,89.77,0.1,2023-01-05 06:30:00,218
2023-01-06,88.93,0.11,2023-01-06 08:00:00,92.85,0.07,2023-01-06 07:15:00,93.66,0.06,2023-01-06 06:15:00,218
2023-01-07,85.38,0.15,2023-01-07 18:30:00,90.64,0.09,2023-01-07 18:00:00,91.76,0.08,2023-01-07 18:00:00,218
2023-01-08,92.11,0.08,2023-01-08 11:30:00,97.57,0.02,2023-01-08 18:15:00,99.2,0.01,2023-01-08 09:00:00,218
2023-01-09,88.38,0.12,2023-01-09 13:45:00,90.08,0.1,2023-01-09 07:30:00,91.06,0.09,2023-01-09 07:30:00,218
2023-01-10,87.28,0.13,2023-01-10 09:00:00,89.0,0.11,2023-01-10 18:15:00,91.05,0.09,2023-01-10 17:15:00,218
2023-01-11,82.53,0.19,2023-01-11 19:15:00,89.2,0.11,2023-01-11 19:00:00,91.97,0.08,2023-01-11 18:00:00,218
2023-01-12,87.06,0.13,2023-01-12 17:00:00,88.69,0.11,2023-01-12 17:00:00,91.98,0.08,2023-01-12 16:15:00,218
2023-01-13,83.11,0.18,2023-01-13 18:00:00,87.76,0.12,2023-01-13 18:00:00,89.96,0.1,2023-01-13 18:00:00,218
2023-01-14,80.23,0.22,2023-01-14 19:45:00,84.63,0.16,2023-01-14 19:00:00,87.69,0.12,2023-01-14 19:00:00,218
