date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,100.0,0.0,2023-01-01 00:00:00,100.0,0.0,2023-01-01 07:45:00,100.0,0.0,2023-01-01 07:15:00,1604
2023-01-02,88.67,0.07,2023-01-02 03:30:00,93.6,0.04,2023-01-02 02:15:00,92.77,0.04,2023-01-02 01:30:00,1604
2023-01-03,89.1,0.07,2023-01-03 01:30:00,94.69,0.03,2023-01-03 01:45:00,95.09,0.03,2023-01-03 01:15:00,1604
2023-01-04,80.17,0.14,2023-01-04 04:15:00,87.8,0.08,2023-01-04 03:00:00,91.07,0.06,2023-01-04 02:15:00,1604
2023-01-05,83.14,0.12,2023-01-05 01:30:00,87.2,0.08,2023-01-05 01:15:00,89.6,0.07,2023-01-05 01:15:00,1604
2023-01-06,78.69,0.15,2023-01-06 01:45:00,86.55,0.09,2023-01-06 01:30:00,89.88,0.06,2023-01-06 01:00:00,1604
2023-01-07,88.1,0.08,2023-01-07 06:15:00,95.81,0.02,2023-01-07 05:15:00,99.56,0.0,2023-01-07 05:15:00,1604
2023-01-08,97.02,0.02,2023-01-08 05:15:00,100.0,0.0,2023-01-08 00:00:00,102.14,-0.01,2023-01-08 00:15:00,1604
2023-01-09,83.76,0.11,2023-01-09 16:30:00,84.48,0.11,2023-01-09 15:45:00,85.17,0.1,2023-01-09 15:45:00,1604
2023-01-10,85.05,0.1,2023-01-10 04:30:00,86.65,0.09,2023-01-10 03:15:00,87.13,0.08,2023-01-10 02:30:00,1604
2023-01-11,86.26,0.09,2023-01-11 02:30:00,92.71,0.04,2023-01-11 02:15:00,93.57,0.04,2023-01-11 00:30:00,1604
2023-01-12,83.21,0.12,2023-01-12 01:45:00,88.02,0.08,2023-01-12 00:45:00,89.43,0.07,2023-01-12 00:15:00,1604
2023-01-13,83.93,0.11,2023-01-13 01:45:00,88.25,0.08,2023-01-13 01:30:00,89.88,0.06,2023-01-13 01:00:00,1604
2023-01-14,80.52,0.14,2023-01-14 05:45:00,88.58,0.07,2023-01-14 04:45:00,92.56,0.05,2023-01-14 00:45:00,1604
