date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,105.45,-0.05,2023-01-01 18:45:00,107.45,-0.07,2023-01-01 17:45:00,107.34,-0.07,2023-01-01 16:45:00,155
2023-01-02,103.1,-0.03,2023-01-02 17:00:00,105.68,-0.05,2023-01-02 16:15:00,106.17,-0.06,2023-01-02 16:30:00,155
2023-01-03,101.51,-0.01,2023-01-03 17:15:00,104.13,-0.04,2023-01-03 17:00:00,106.21,-0.06,2023-01-03 16:15:00,155
2023-01-04,104.74,-0.05,2023-01-04 16:45:00,105.08,-0.05,2023-01-04 16:30:00,105.36,-0.05,2023-01-04 16:30:00,155
2023-01-05,64.22,0.56,2023-01-05 18:15:00,85.65,0.17,2023-01-05 17:15:00,93.62,0.07,2023-01-05 17:15:00,155
2023-01-06,83.77,0.2,2023-01-06 18:45:00,94.74,0.06,2023-01-06 17:45:00,99.78,0.0,2023-01-06 17:15:00,155
2023-01-07,100.8,-0.01,2023-01-07 18:15:00,102.14,-0.02,2023-01-07 18:00:00,102.53,-0.02,2023-01-07 17:00:00,155
2023-01-08,94.09,0.06,2023-01-08 18:30:00,99.1,0.01,2023-01-08 18:15:00,101.73,-0.02,2023-01-08 17:30:00,155
2023-01-09,52.27,0.92,2023-01-09 17:30:00,79.07,0.27,2023-01-09 17:00:00,86.83,0.15,2023-01-09 17:00:00,155
2023-01-10,37.5,1.68,2023-01-10 17:00:00,61.6,0.63,2023-01-10 16:15:00,65.74,0.52,2023-01-10 17:00:00,155
2023-01-11,45.09,1.23,2023-01-11 17:15:00,55.56,0.81,2023-01-11 17:15:00,68.81,0.46,2023-01-11 16:45:00,155
2023-01-12,55.62,0.8,2023-01-12 19:15:00,68.46,0.46,2023-01-12 18:45:00,81.01,0.24,2023-01-12 17:45:00,155
2023-01-13,50.08,1.0,2023-01-13 12:00:00,79.87,0.25,2023-01-13 11:00:00,88.9,0.13,2023-01-13 16:30:00,155
2023-01-14,50.13,1.0,2023-01-14 19:30:00,69.55,0.44,2023-01-14 18:45:00,80.34,0.25,2023-01-14 17:45:00,155
2023-01-15,66.15,0.52,2023-01-15 18:45:00,79.84,0.25,2023-01-15 17:15:00,79.1,0.27,2023-01-15 16:45:00,155
2023-01-16,74.92,0.34,2023-01-16 12:45:00,90.48,0.11,2023-01-16 11:45:00,96.09,0.04,2023-01-16 12:00:00,155
2023-01-17,42.83,1.34,2023-01-17 19:00:00,64.77,0.55,2023-01-17 18:15:00,70.68,0.42,2023-01-17 17:15:00,155
2023-01-18,41.07,1.44,2023-01-18 18:00:00,56.12,0.79,2023-01-18 18:00:00,55.34,0.81,2023-01-18 17:45:00,155
2023-01-19,90.06,0.11,2023-01-19 18:30:00,95.64,0.05,2023-01-19 17:30:00,99.86,0.0,2023-01-19 17:30:00,155
2023-01-20,100.04,-0.0,2023-01-20 18:45:00,102.66,-0.03,2023-01-20 18:30:00,103.96,-0.04,2023-01-20 17:45:00,155
2023-01-21,54.99,0.82,2023-01-21 19:15:00,69.8,0.44,2023-01-21 19:15:00,80.59,0.24,2023-01-21 19:15:00,155
2023-01-22,87.04,0.15,2023-01-22 14:45:00,100.38,-0.0,2023-01-22 13:45:00,97.51,0.03,2023-01-22 12:45:00,155
2023-01-23,68.75,0.46,2023-01-23 17:00:00,88.51,0.13,2023-01-23 16:00:00,90.24,0.11,2023-01-23 17:00:00,155
2023-01-24,57.8,0.73,2023-01-24 19:00:00,69.32,0.45,2023-01-24 18:15:00,78.55,0.27,2023-01-24 17:15:00,155
2023-01-25,95.47,0.05,2023-01-25 11:45:00,99.12,0.01,2023-01-25 12:00:00,101.85,-0.02,2023-01-25 11:15:00,155
2023-01-26,74.83,0.34,2023-01-26 19:15:00,90.37,0.11,2023-01-26 18:15:00,94.59,0.06,2023-01-26 17:15:00,155
2023-01-27,103.15,-0.03,2023-01-27 17:30:00,106.08,-0.06,2023-01-27 16:30:00,106.82,-0.06,2023-01-27 15:30:00,155
2023-01-28,13.34,6.54,2023-01-28 11:15:00,18.77,4.36,2023-01-28 10:30:00,42.52,1.36,2023-01-28 10:15:00,155
2023-01-29,106.38,-0.06,2023-01-29 00:00:00,109.69,-0.09,2023-01-29 15:15:00,110.44,-0.1,2023-01-29 15:30:00,155
