date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,97.73,0.05,2023-01-01 22:15:00,98.86,0.02,2023-01-01 22:00:00,99.52,0.01,2023-01-01 07:45:00,26
2023-01-02,84.93,0.36,2023-01-02 13:15:00,92.47,0.16,2023-01-02 12:00:00,95.65,0.09,2023-01-02 13:30:00,26
2023-01-03,80.22,0.5,2023-01-03 06:00:00,88.3,0.27,2023-01-03 06:00:00,90.6,0.21,2023-01-03 12:45:00,26
2023-01-04,88.97,0.25,2023-01-04 10:00:00,94.49,0.12,2023-01-04 10:00:00,94.73,0.11,2023-01-04 10:00:00,26
2023-01-05,87.04,0.3,2023-01-05 12:00:00,88.68,0.26,2023-01-05 06:30:00,91.86,0.18,2023-01-05 05:30:00,26
2023-01-06,75.08,0.67,2023-01-06 07:00:00,84.72,0.36,2023-01-06 07:00:00,85.27,0.35,2023-01-06 07:00:00,26
2023-01-07,86.78,0.31,2023-01-07 15:00:00,93.94,0.13,2023-01-07 15:15:00,93.6,0.14,2023-01-07 15:00:00,26
2023-01-08,86.45,0.32,2023-01-08 13:15:00,92.51,0.16,2023-01-08 12:30:00,93.97,0.13,2023-01-08 11:45:00,26
2023-01-09,83.92,0.39,2023-01-09 17:30:00,90.4,0.21,2023-01-09 16:15:00,91.47,0.19,2023-01-09 15:30:00,26
2023-01-10,81.23,0.47,2023-01-10 08:00:00,90.61,0.21,2023-01-10 08:00:00,91.95,0.18,2023-01-10 06:15:00,26
2023-01-11,82.49,0.43,2023-01-11 14:45:00,89.81,0.23,2023-01-11 15:15:00,88.69,0.26,2023-01-11 15:00:00,26
2023-01-12,74.24,0.7,2023-01-12 09:00:00,80.64,0.49,2023-01-12 08:15:00,84.01,0.38,2023-01-12 07:00:00,26
2023-01-13,59.76,1.36,2023-01-13 09:00:00,66.88,1.0,2023-01-13 08:00:00,76.85,0.61,2023-01-13 07:45:00,26
2023-01-14,78.87,0.54,2023-01-14 18:00:00,86.74,0.31,2023-01-14 18:30:00,89.93,0.23,2023-01-14 17:15:00,26
2023-01-15,72.73,0.76,2023-01-15 12:45:00,86.36,0.32,2023-01-15 12:45:00,90.15,0.22,2023-01-15 12:45:00,26
2023-01-16,82.15,0.44,2023-01-16 10:30:00,91.12,0.2,2023-01-16 14:00:00,93.21,0.15,2023-01-16 11:15:00,26
2023-01-17,72.47,0.77,2023-01-17 17:00:00,83.21,0.41,2023-01-17 16:00:00,86.48,0.32,2023-01-17 16:30:00,26
2023-01-18,79.88,0.51,2023-01-18 04:45:00,88.22,0.27,2023-01-18 05:30:00,88.16,0.27,2023-01-18 04:45:00,26
2023-01-19,72.73,0.76,2023-01-19 09:30:00,79.88,0.51,2023-01-19 08:30:00,84.57,0.37,2023-01-19 08:15:00,26
2023-01-20,77.61,0.58,2023-01-20 07:00:00,84.76,0.36,2023-01-20 07:00:00,88.69,0.26,2023-01-20 06:45:00,26
2023-01-21,90.15,0.22,2023-01-21 10:15:00,91.67,0.18,2023-01-21 08:45:00,92.85,0.16,2023-01-21 07:30:00,26
2023-01-22,93.52,0.14,2023-01-22 05:30:00,94.91,0.11,2023-01-22 17:15:00,96.6,0.07,2023-01-22 16:45:00,26
2023-01-23,75.76,0.65,2023-01-23 07:30:00,84.6,0.37,2023-01-23 07:30:00,88.3,0.27,2023-01-23 12:00:00,26
2023-01-24,84.09,0.38,2023-01-24 09:30:00,88.09,0.27,2023-01-24 07:45:00,90.6,0.21,2023-01-24 07:45:00,26
2023-01-25,83.0,0.41,2023-01-25 07:00:00,87.54,0.29,2023-01-25 06:15:00,89.98,0.22,2023-01-25 05:45:00,26
2023-01-26,79.97,0.51,2023-01-26 08:30:00,85.14,0.35,2023-01-26 05:45:00,89.87,0.23,2023-01-26 05:45:00,26
2023-01-27,85.27,0.35,2023-01-27 12:30:00,90.28,0.22,2023-01-27 12:30:00,92.0,0.18,2023-01-27 12:15:00,26
2023-01-28,89.73,0.23,2023-01-28 16:15:00,94.87,0.11,2023-01-28 15:30:00,97.0,0.06,2023-01-28 06:30:00,26
2023-01-29,83.42,0.4,2023-01-29 13:45:00,89.31,0.24,2023-01-29 13:00:00,92.87,0.16,2023-01-29 11:45:00,26
2023-01-30,76.77,0.61,2023-01-30 05:30:00,87.79,0.28,2023-01-30 04:45:00,90.57,0.21,2023-01-30 05:30:00,26
2023-01-31,82.24,0.44,2023-01-31 08:30:00,88.09,0.27,2023-01-31 14:30:00,88.22,0.27,2023-01-31 16:00:00,26
2023-02-01,64.98,1.09,2023-02-01 13:30:00,77.99,0.57,2023-02-01 13:00:00,83.61,0.4,2023-02-01 11:45:00,26
2023-02-02,76.09,0.63,2023-02-02 06:00:00,83.29,0.41,2023-02-02 05:45:00,87.54,0.29,2023-02-02 06:00:00,26
2023-02-03,82.24,0.44,2023-02-03 15:30:00,89.56,0.24,2023-02-03 15:30:00,92.93,0.15,2023-02-03 09:15:00,26
2023-02-04,84.51,0.37,2023-02-04 13:30:00,94.15,0.13,2023-02-04 19:30:00,94.19,0.12,2023-02-04 11:00:00,26
2023-02-05,93.43,0.14,2023-02-05 18:30:00,96.84,0.07,2023-02-05 18:30:00,97.03,0.06,2023-02-05 16:30:00,26
2023-02-06,78.62,0.55,2023-02-06 16:30:00,88.51,0.26,2023-02-06 06:30:00,91.05,0.2,2023-02-06 14:00:00,26
2023-02-07,77.27,0.59,2023-02-07 14:30:00,82.24,0.44,2023-02-07 14:30:00,85.33,0.35,2023-02-07 13:30:00,26
2023-02-08,78.28,0.56,2023-02-08 17:00:00,83.88,0.39,2023-02-08 06:00:00,88.27,0.27,2023-02-08 05:45:00,26
2023-02-09,82.66,0.42,2023-02-09 07:00:00,90.07,0.22,2023-02-09 06:45:00,90.99,0.2,2023-02-09 07:30:00,26
2023-02-10,59.34,1.38,2023-02-10 12:15:00,78.54,0.55,2023-02-10 11:30:00,83.95,0.39,2023-02-10 10:15:00,26
2023-02-11,99.41,0.01,2023-02-11 19:00:00,99.71,0.01,2023-02-11 19:00:00,99.8,0.0,2023-02-11 17:45:00,26
2023-02-12,92.34,0.17,2023-02-12 18:45:00,95.66,0.09,2023-02-12 17:30:00,96.72,0.07,2023-02-12 17:30:00,26
2023-02-13,71.3,0.81,2023-02-13 13:15:00,86.03,0.33,2023-02-13 13:15:00,89.17,0.25,2023-02-13 11:45:00,26
2023-02-14,85.77,0.34,2023-02-14 13:45:00,90.32,0.22,2023-02-14 13:45:00,92.7,0.16,2023-02-14 08:00:00,26
2023-02-15,73.15,0.74,2023-02-15 07:30:00,83.46,0.4,2023-02-15 06:30:00,89.96,0.23,2023-02-15 07:30:00,26
2023-02-16,69.87,0.87,2023-02-16 11:30:00,78.58,0.55,2023-02-16 10:45:00,84.4,0.37,2023-02-16 10:45:00,26
2023-02-17,77.78,0.58,2023-02-17 11:15:00,87.71,0.28,2023-02-17 15:45:00,91.08,0.2,2023-02-17 15:45:00,26
2023-02-18,81.99,0.44,2023-02-18 17:00:00,83.04,0.41,2023-02-18 17:00:00,88.69,0.26,2023-02-18 16:15:00,26
2023-02-19,88.72,0.26,2023-02-19 20:15:00,94.36,0.12,2023-02-19 19:45:00,94.44,0.12,2023-02-19 18:45:00,26
2023-02-20,85.35,0.35,2023-02-20 15:00:00,91.12,0.2,2023-02-20 10:30:00,93.88,0.13,2023-02-20 06:00:00,26
2023-02-21,90.99,0.2,2023-02-21 10:45:00,93.1,0.15,2023-02-21 14:15:00,94.92,0.11,2023-02-21 13:30:00,26
2023-02-22,78.2,0.56,2023-02-22 11:45:00,81.14,0.47,2023-02-22 11:45:00,85.75,0.34,2023-02-22 10:45:00,26
2023-02-23,91.33,0.19,2023-02-23 14:45:00,92.8,0.16,2023-02-23 09:45:00,95.4,0.1,2023-02-23 08:15:00,26
2023-02-24,86.7,0.31,2023-02-24 08:00:00,94.57,0.12,2023-02-24 14:00:00,94.87,0.11,2023-02-24 13:30:00,26
2023-02-25,93.77,0.13,2023-02-25 16:30:00,94.65,0.11,2023-02-25 15:15:00,96.44,0.07,2023-02-25 15:15:00,26
2023-02-26,91.84,0.18,2023-02-26 20:15:00,95.92,0.09,2023-02-26 20:15:00,96.8,0.07,2023-02-26 20:30:00,26
2023-02-27,85.86,0.33,2023-02-27 08:00:00,89.94,0.23,2023-02-27 08:00:00,94.28,0.12,2023-02-27 13:30:00,26
2023-02-28,79.71,0.51,2023-02-28 09:00:00,84.47,0.37,2023-02-28 08:00:00,86.45,0.32,2023-02-28 08:00:00,26
2023-03-01,85.1,0.35,2023-03-01 07:00:00,91.5,0.19,2023-03-01 10:15:00,92.45,0.16,2023-03-01 09:15:00,26
2023-03-02,73.23,0.74,2023-03-02 12:45:00,84.85,0.36,2023-03-02 04:45:00,87.26,0.29,2023-03-02 05:45:00,26
2023-03-03,72.73,0.76,2023-03-03 07:30:00,78.07,0.57,2023-03-03 15:45:00,80.78,0.48,2023-03-03 13:45:00,26
2023-03-04,87.04,0.3,2023-03-04 10:30:00,94.65,0.11,2023-03-04 00:00:00,96.41,0.08,2023-03-04 19:15:00,26
2023-03-05,89.31,0.24,2023-03-05 10:15:00,93.94,0.13,2023-03-05 10:15:00,95.96,0.09,2023-03-05 10:00:00,26
2023-03-06,86.7,0.31,2023-03-06 08:30:00,87.84,0.28,2023-03-06 11:15:00,91.39,0.19,2023-03-06 11:00:00,26
2023-03-07,74.33,0.7,2023-03-07 08:00:00,83.21,0.41,2023-03-07 15:30:00,86.25,0.32,2023-03-07 15:30:00,26
2023-03-08,72.05,0.78,2023-03-08 16:00:00,83.67,0.39,2023-03-08 16:00:00,87.88,0.28,2023-03-08 15:45:00,26
