date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,97.92,0.02,2023-01-01 20:30:00,98.96,0.01,2023-01-01 20:30:00,99.31,0.01,2023-01-01 20:15:00,94
2023-01-02,98.61,0.01,2023-01-02 08:30:00,99.31,0.01,2023-01-02 08:30:00,99.54,0.0,2023-01-02 04:15:00,94
2023-01-03,97.92,0.02,2023-01-03 13:45:00,99.48,0.0,2023-01-03 13:45:00,100.58,-0.0,2023-01-03 13:30:00,94
2023-01-04,94.79,0.05,2023-01-04 21:15:00,97.88,0.02,2023-01-04 22:00:00,99.25,0.01,2023-01-04 15:15:00,94
2023-01-05,88.54,0.11,2023-01-05 09:00:00,96.44,0.03,2023-01-05 09:00:00,98.92,0.01,2023-01-05 04:00:00,94
2023-01-06,97.05,0.03,2023-01-06 14:30:00,100.0,0.0,2023-01-06 19:45:00,100.0,0.0,2023-01-06 18:15:00,94
2023-01-07,96.7,0.03,2023-01-07 19:00:00,99.01,0.01,2023-01-07 17:45:00,99.8,0.0,2023-01-07 17:00:00,94
2023-01-08,97.81,0.02,2023-01-08 17:45:00,100.0,0.0,2023-01-08 07:30:00,100.0,0.0,2023-01-08 00:45:00,94
2023-01-09,93.4,0.06,2023-01-09 17:45:00,96.7,0.03,2023-01-09 17:45:00,98.73,0.01,2023-01-09 16:15:00,94
2023-01-10,93.06,0.06,2023-01-10 18:30:00,97.05,0.03,2023-01-10 18:15:00,98.61,0.01,2023-01-10 17:00:00,94
2023-01-11,90.45,0.09,2023-01-11 15:15:00,95.23,0.04,2023-01-11 15:00:00,97.49,0.02,2023-01-11 15:15:00,94
2023-01-12,97.67,0.02,2023-01-12 18:30:00,100.0,0.0,2023-01-12 01:30:00,100.0,0.0,2023-01-12 01:15:00,94
2023-01-13,87.15,0.12,2023-01-13 14:15:00,93.87,0.05,2023-01-13 14:15:00,96.49,0.03,2023-01-13 13:30:00,94
2023-01-14,95.66,0.04,2023-01-14 12:30:00,97.9,0.02,2023-01-14 14:30:00,99.68,0.0,2023-01-14 14:15:00,94
2023-01-15,94.1,0.05,2023-01-15 00:00:00,97.05,0.03,2023-01-15 00:00:00,98.03,0.02,2023-01-15 00:00:00,94
2023-01-16,71.88,0.33,2023-01-16 10:30:00,85.85,0.14,2023-01-16 09:30:00,91.67,0.08,2023-01-16 08:30:00,94
2023-01-17,93.47,0.06,2023-01-17 12:30:00,97.14,0.02,2023-01-17 11:00:00,97.71,0.02,2023-01-17 15:45:00,94
2023-01-18,96.53,0.03,2023-01-18 02:15:00,98.52,0.01,2023-01-18 14:00:00,99.25,0.01,2023-01-18 14:00:00,94
2023-01-19,97.92,0.02,2023-01-19 11:15:00,99.65,0.0,2023-01-19 21:30:00,99.77,0.0,2023-01-19 20:45:00,94
2023-01-20,96.88,0.03,2023-01-20 15:00:00,98.44,0.01,2023-01-20 13:45:00,100.0,0.0,2023-01-20 21:00:00,94
2023-01-21,84.9,0.15,2023-01-21 08:45:00,94.1,0.05,2023-01-21 08:30:00,95.95,0.04,2023-01-21 06:45:00,94
2023-01-22,94.44,0.05,2023-01-22 07:00:00,97.19,0.02,2023-01-22 00:45:00,98.12,0.02,2023-01-22 00:45:00,94
2023-01-23,95.66,0.04,2023-01-23 06:15:00,96.7,0.03,2023-01-23 05:15:00,100.0,0.0,2023-01-23 00:00:00,94
2023-01-24,96.53,0.03,2023-01-24 19:15:00,98.26,0.01,2023-01-24 18:15:00,98.84,0.01,2023-01-24 17:15:00,94
2023-01-25,96.01,0.03,2023-01-25 08:15:00,98.44,0.01,2023-01-25 17:15:00,98.58,0.01,2023-01-25 08:15:00,94
2023-01-26,93.02,0.06,2023-01-26 10:30:00,96.86,0.03,2023-01-26 10:30:00,97.91,0.02,2023-01-26 10:30:00,94
2023-01-27,92.36,0.07,2023-01-27 16:15:00,95.75,0.04,2023-01-27 14:45:00,97.11,0.02,2023-01-27 14:00:00,94
2023-01-28,94.79,0.05,2023-01-28 13:00:00,97.9,0.02,2023-01-28 21:45:00,98.6,0.01,2023-01-28 21:00:00,94
2023-01-29,96.53,0.03,2023-01-29 12:00:00,99.48,0.0,2023-01-29 11:45:00,100.0,0.0,2023-01-29 03:30:00,94
2023-01-30,90.8,0.08,2023-01-30 01:15:00,92.88,0.06,2023-01-30 18:00:00,95.89,0.04,2023-01-30 17:00:00,94
2023-01-31,96.88,0.03,2023-01-31 21:45:00,97.69,0.02,2023-01-31 18:45:00,98.34,0.01,2023-01-31 17:45:00,94
2023-02-01,76.39,0.26,2023-02-01 10:00:00,89.41,0.1,2023-02-01 09:15:00,93.29,0.06,2023-02-01 08:15:00,94
2023-02-02,95.14,0.04,2023-02-02 09:45:00,98.47,0.01,2023-02-02 13:45:00,99.93,0.0,2023-02-02 13:30:00,94
2023-02-03,94.62,0.05,2023-02-03 21:15:00,99.22,0.01,2023-02-03 20:15:00,98.73,0.01,2023-02-03 19:00:00,94
2023-02-04,95.14,0.04,2023-02-04 06:45:00,98.09,0.02,2023-02-04 05:15:00,98.55,0.01,2023-02-04 06:30:00,94
2023-02-05,93.75,0.06,2023-02-05 01:45:00,96.88,0.03,2023-02-05 01:45:00,97.92,0.02,2023-02-05 00:15:00,94
2023-02-06,95.83,0.04,2023-02-06 06:30:00,97.57,0.02,2023-02-06 08:00:00,99.46,0.0,2023-02-06 18:15:00,94
