date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,65.03,0.81,2023-01-01 18:30:00,76.55,0.46,2023-01-01 17:45:00,87.23,0.22,2023-01-01 17:00:00,72
2023-01-02,70.39,0.64,2023-01-02 10:00:00,77.84,0.43,2023-01-02 06:30:00,80.13,0.38,2023-01-02 05:30:00,72
2023-01-03,67.68,0.72,2023-01-03 07:30:00,74.4,0.52,2023-01-03 09:45:00,78.07,0.43,2023-01-03 15:45:00,72
2023-01-04,58.14,1.09,2023-01-04 07:00:00,68.78,0.69,2023-01-04 06:45:00,71.44,0.61,2023-01-04 07:00:00,72
2023-01-05,48.11,1.63,2023-01-05 09:00:00,59.0,1.05,2023-01-05 09:00:00,64.63,0.83,2023-01-05 08:00:00,72
2023-01-06,53.16,1.34,2023-01-06 09:15:00,59.28,1.04,2023-01-06 09:45:00,60.27,1.0,2023-01-06 09:15:00,72
2023-01-07,74.24,0.53,2023-01-07 17:15:00,85.13,0.26,2023-01-07 13:00:00,86.07,0.25,2023-01-07 17:30:00,72
2023-01-08,68.43,0.7,2023-01-08 13:30:00,82.77,0.32,2023-01-08 16:30:00,87.39,0.22,2023-01-08 17:30:00,72
2023-01-09,52.84,1.35,2023-01-09 11:00:00,57.73,1.11,2023-01-09 10:00:00,59.76,1.02,2023-01-09 09:15:00,72
2023-01-10,56.76,1.15,2023-01-10 10:45:00,63.23,0.88,2023-01-10 10:30:00,69.99,0.65,2023-01-10 09:30:00,72
2023-01-11,63.19,0.88,2023-01-11 11:30:00,69.63,0.66,2023-01-11 16:45:00,70.71,0.63,2023-01-11 16:00:00,72
2023-01-12,62.25,0.92,2023-01-12 15:45:00,71.09,0.62,2023-01-12 14:45:00,74.39,0.52,2023-01-12 08:00:00,72
2023-01-13,31.5,3.29,2023-01-13 07:00:00,50.66,1.48,2023-01-13 07:00:00,62.39,0.91,2023-01-13 06:15:00,72
2023-01-14,60.92,0.97,2023-01-14 21:30:00,67.33,0.74,2023-01-14 20:45:00,70.58,0.63,2023-01-14 19:30:00,72
2023-01-15,80.68,0.36,2023-01-15 22:00:00,95.49,0.07,2023-01-15 21:00:00,96.46,0.06,2023-01-15 20:00:00,72
2023-01-16,48.93,1.58,2023-01-16 06:00:00,74.12,0.53,2023-01-16 06:15:00,77.34,0.44,2023-01-16 06:15:00,72
2023-01-17,39.71,2.3,2023-01-17 20:30:00,57.54,1.12,2023-01-17 20:15:00,66.94,0.75,2023-01-17 09:15:00,72
2023-01-18,38.51,2.42,2023-01-18 17:45:00,61.02,0.97,2023-01-18 16:45:00,64.84,0.82,2023-01-18 16:00:00,72
2023-01-19,59.53,1.03,2023-01-19 12:45:00,65.09,0.81,2023-01-19 14:30:00,65.28,0.81,2023-01-19 13:30:00,72
2023-01-20,39.2,2.35,2023-01-20 20:45:00,60.51,0.99,2023-01-20 20:45:00,64.06,0.85,2023-01-20 19:00:00,72
2023-01-21,63.51,0.87,2023-01-21 16:30:00,69.57,0.66,2023-01-21 13:00:00,70.88,0.62,2023-01-21 13:00:00,72
2023-01-22,65.03,0.81,2023-01-22 12:00:00,70.93,0.62,2023-01-22 14:00:00,75.23,0.5,2023-01-22 14:00:00,72
2023-01-23,52.78,1.36,2023-01-23 20:00:00,67.68,0.72,2023-01-23 19:30:00,71.4,0.61,2023-01-23 08:00:00,72
2023-01-24,47.73,1.66,2023-01-24 17:30:00,63.76,0.86,2023-01-24 16:30:00,66.6,0.76,2023-01-24 15:30:00,72
2023-01-25,59.09,1.05,2023-01-25 11:30:00,61.71,0.94,2023-01-25 10:30:00,73.23,0.55,2023-01-25 10:30:00,72
2023-01-26,59.66,1.02,2023-01-26 12:30:00,62.41,0.91,2023-01-26 11:30:00,65.55,0.8,2023-01-26 19:15:00,72
2023-01-27,58.84,1.06,2023-01-27 16:00:00,64.8,0.82,2023-01-27 15:30:00,70.73,0.63,2023-01-27 14:45:00,72
2023-01-28,47.22,1.69,2023-01-28 11:30:00,59.72,1.02,2023-01-28 10:45:00,63.07,0.89,2023-01-28 09:45:00,72
2023-01-29,53.98,1.29,2023-01-29 15:15:00,65.66,0.79,2023-01-29 15:00:00,67.26,0.74,2023-01-29 13:45:00,72
2023-01-30,41.6,2.13,2023-01-30 12:00:00,56.22,1.18,2023-01-30 11:00:00,64.84,0.82,2023-01-30 10:30:00,72
2023-01-31,59.85,1.02,2023-01-31 15:30:00,63.01,0.89,2023-01-31 14:30:00,64.81,0.82,2023-01-31 13:30:00,72
2023-02-01,63.51,0.87,2023-02-01 17:00:00,65.94,0.78,2023-02-01 17:15:00,69.15,0.68,2023-02-01 17:15:00,72
2023-02-02,51.45,1.43,2023-02-02 20:30:00,66.38,0.77,2023-02-02 15:00:00,69.72,0.66,2023-02-02 15:00:00,72
2023-02-03,50.19,1.5,2023-02-03 16:15:00,56.19,1.18,2023-02-03 15:30:00,62.58,0.91,2023-02-03 15:30:00,72
2023-02-04,62.75,0.9,2023-02-04 19:00:00,73.77,0.54,2023-02-04 11:15:00,76.68,0.46,2023-02-04 10:45:00,72
2023-02-05,65.66,0.79,2023-02-05 20:00:00,70.45,0.64,2023-02-05 17:45:00,73.61,0.54,2023-02-05 17:45:00,72
2023-02-06,61.36,0.95,2023-02-06 11:15:00,69.32,0.67,2023-02-06 13:00:00,69.99,0.65,2023-02-06 16:45:00,72
2023-02-07,58.84,1.06,2023-02-07 18:00:00,69.67,0.66,2023-02-07 13:15:00,73.09,0.56,2023-02-07 16:00:00,72
2023-02-08,53.35,1.33,2023-02-08 10:00:00,59.19,1.04,2023-02-08 10:00:00,63.72,0.86,2023-02-08 10:00:00,72
2023-02-09,61.87,0.93,2023-02-09 20:00:00,65.59,0.79,2023-02-09 10:15:00,68.29,0.7,2023-02-09 19:15:00,72
2023-02-10,58.9,1.06,2023-02-10 12:00:00,63.64,0.87,2023-02-10 12:15:00,67.28,0.74,2023-02-10 13:30:00,72
2023-02-11,55.74,1.2,2023-02-11 11:00:00,68.43,0.7,2023-02-11 17:15:00,72.6,0.57,2023-02-11 17:15:00,72
2023-02-12,46.28,1.76,2023-02-12 13:45:00,57.54,1.12,2023-02-12 12:30:00,62.77,0.9,2023-02-12 12:30:00,72
2023-02-13,54.61,1.26,2023-02-13 08:00:00,67.23,0.74,2023-02-13 07:00:00,71.42,0.61,2023-02-13 06:00:00,72
2023-02-14,34.53,2.87,2023-02-14 17:15:00,47.79,1.66,2023-02-14 17:00:00,54.08,1.29,2023-02-14 17:15:00,72
2023-02-15,63.51,0.87,2023-02-15 09:45:00,66.48,0.76,2023-02-15 13:15:00,71.63,0.6,2023-02-15 14:30:00,72
2023-02-16,57.83,1.1,2023-02-16 12:30:00,67.9,0.72,2023-02-16 11:15:00,70.08,0.65,2023-02-16 11:00:00,72
2023-02-17,45.9,1.79,2023-02-17 10:15:00,60.23,1.0,2023-02-17 15:45:00,61.95,0.93,2023-02-17 14:45:00,72
2023-02-18,57.7,1.11,2023-02-18 14:45:00,65.4,0.8,2023-02-18 14:15:00,68.31,0.7,2023-02-18 14:15:00,72
2023-02-19,60.67,0.98,2023-02-19 20:00:00,64.68,0.83,2023-02-19 11:15:00,69.74,0.66,2023-02-19 18:30:00,72
2023-02-20,53.79,1.3,2023-02-20 15:30:00,60.98,0.97,2023-02-20 18:15:00,67.8,0.72,2023-02-20 18:15:00,72
2023-02-21,63.13,0.88,2023-02-21 20:45:00,69.44,0.67,2023-02-21 10:00:00,69.32,0.67,2023-02-21 09:45:00,72
2023-02-22,57.89,1.1,2023-02-22 19:30:00,66.76,0.75,2023-02-22 19:30:00,70.58,0.63,2023-02-22 16:15:00,72
2023-02-23,48.48,1.61,2023-02-23 07:15:00,64.46,0.84,2023-02-23 19:00:00,69.68,0.66,2023-02-23 18:00:00,72
2023-02-24,52.9,1.35,2023-02-24 08:15:00,61.52,0.95,2023-02-24 18:15:00,64.69,0.83,2023-02-24 17:15:00,72
2023-02-25,49.56,1.54,2023-02-25 19:00:00,57.86,1.1,2023-02-25 17:30:00,60.08,1.01,2023-02-25 17:30:00,72
2023-02-26,67.17,0.74,2023-02-26 13:30:00,73.93,0.53,2023-02-26 13:00:00,77.02,0.45,2023-02-26 12:45:00,72
2023-02-27,54.92,1.24,2023-02-27 13:15:00,62.97,0.89,2023-02-27 12:30:00,67.38,0.73,2023-02-27 11:15:00,72
2023-02-28,60.23,1.0,2023-02-28 10:45:00,71.65,0.6,2023-02-28 10:00:00,71.82,0.59,2023-02-28 09:00:00,72
2023-03-01,57.89,1.1,2023-03-01 12:15:00,62.59,0.91,2023-03-01 17:30:00,66.77,0.75,2023-03-01 16:30:00,72
2023-03-02,59.53,1.03,2023-03-02 16:15:00,60.2,1.0,2023-03-02 16:15:00,62.86,0.9,2023-03-02 15:15:00,72
2023-03-03,45.96,1.78,2023-03-03 21:15:00,64.74,0.83,2023-03-03 20:45:00,66.98,0.75,2023-03-03 09:30:00,72
2023-03-04,52.53,1.37,2023-03-04 15:15:00,70.23,0.64,2023-03-04 14:15:00,71.68,0.6,2023-03-04 15:30:00,72
2023-03-05,68.06,0.71,2023-03-05 03:30:00,82.32,0.33,2023-03-05 11:00:00,85.48,0.26,2023-03-05 20:15:00,72
2023-03-06,56.88,1.15,2023-03-06 21:45:00,65.59,0.79,2023-03-06 17:00:00,68.67,0.69,2023-03-06 17:00:00,72
2023-03-07,64.9,0.82,2023-03-07 18:15:00,67.61,0.73,2023-03-07 15:30:00,70.27,0.64,2023-03-07 15:30:00,72
2023-03-08,48.11,1.63,2023-03-08 08:30:00,59.41,1.04,2023-03-08 11:15:00,62.25,0.92,2023-03-08 11:15:00,72
2023-03-09,59.41,1.04,2023-03-09 17:15:00,64.24,0.84,2023-03-09 17:45:00,65.38,0.8,2023-03-09 16:45:00,72
2023-03-10,39.71,2.3,2023-03-10 16:45:00,57.73,1.11,2023-03-10 15:45:00,61.43,0.95,2023-03-10 14:45:00,72
2023-03-11,61.62,0.94,2023-03-11 18:15:00,64.02,0.85,2023-03-11 18:15:00,67.97,0.71,2023-03-11 18:15:00,72
2023-03-12,61.3,0.96,2023-03-12 17:30:00,71.31,0.61,2023-03-12 17:15:00,75.42,0.49,2023-03-12 18:15:00,72
2023-03-13,64.77,0.82,2023-03-13 14:15:00,68.69,0.69,2023-03-13 08:00:00,69.28,0.67,2023-03-13 12:15:00,72
2023-03-14,51.89,1.4,2023-03-14 09:00:00,57.92,1.1,2023-03-14 08:15:00,63.62,0.87,2023-03-14 17:30:00,72
2023-03-15,55.3,1.22,2023-03-15 11:15:00,60.26,1.0,2023-03-15 14:30:00,67.11,0.74,2023-03-15 14:00:00,72
2023-03-16,64.2,0.84,2023-03-16 07:15:00,71.02,0.62,2023-03-16 06:30:00,73.02,0.56,2023-03-16 15:30:00,72
2023-03-17,48.61,1.6,2023-03-17 22:15:00,56.69,1.16,2023-03-17 19:15:00,59.03,1.05,2023-03-17 18:30:00,72
2023-03-18,49.62,1.54,2023-03-18 13:15:00,61.84,0.94,2023-03-18 13:15:00,65.0,0.82,2023-03-18 13:00:00,72
2023-03-19,53.98,1.29,2023-03-19 20:00:00,60.13,1.0,2023-03-19 20:15:00,69.89,0.65,2023-03-19 19:15:00,72
2023-03-20,52.27,1.38,2023-03-20 16:15:00,61.93,0.93,2023-03-20 15:30:00,66.27,0.77,2023-03-20 16:30:00,72
2023-03-21,60.29,1.0,2023-03-21 19:00:00,61.77,0.94,2023-03-21 13:45:00,64.75,0.82,2023-03-21 12:45:00,72
2023-03-22,60.23,1.0,2023-03-22 22:30:00,61.17,0.96,2023-03-22 14:30:00,61.38,0.95,2023-03-22 13:30:00,72
2023-03-23,61.43,0.95,2023-03-23 07:45:00,65.09,0.81,2023-03-23 07:30:00,70.39,0.64,2023-03-23 08:00:00,72
2023-03-24,55.62,1.21,2023-03-24 21:30:00,63.51,0.87,2023-03-24 20:30:00,72.31,0.58,2023-03-24 19:30:00,72
2023-03-25,58.65,1.07,2023-03-25 20:45:00,67.3,0.74,2023-03-25 10:00:00,68.75,0.69,2023-03-25 10:00:00,72
2023-03-26,49.62,1.54,2023-03-26 20:15:00,60.54,0.99,2023-03-26 19:30:00,67.55,0.73,2023-03-26 17:45:00,72
2023-03-27,53.6,1.31,2023-03-27 06:30:00,61.65,0.94,2023-03-27 06:15:00,69.47,0.67,2023-03-27 06:30:00,72
2023-03-28,60.42,0.99,2023-03-28 08:00:00,68.59,0.69,2023-03-28 08:00:00,72.96,0.56,2023-03-28 08:30:00,72
2023-03-29,54.55,1.26,2023-03-29 16:45:00,68.53,0.7,2023-03-29 14:15:00,71.28,0.61,2023-03-29 14:45:00,72
2023-03-30,59.22,1.04,2023-03-30 15:15:00,65.75,0.79,2023-03-30 14:00:00,71.76,0.6,2023-03-30 13:00:00,72
2023-03-31,55.56,1.21,2023-03-31 12:30:00,65.85,0.79,2023-03-31 19:45:00,67.55,0.73,2023-03-31 18:30:00,72
2023-04-01,55.18,1.23,2023-04-01 20:15:00,58.11,1.09,2023-04-01 19:15:00,61.43,0.95,2023-04-01 18:15:00,72
2023-04-02,50.69,1.47,2023-04-02 15:15:00,58.18,1.09,2023-04-02 15:15:00,62.61,0.91,2023-04-02 15:00:00,72
2023-04-03,59.66,1.02,2023-04-03 17:30:00,68.84,0.69,2023-04-03 12:15:00,69.36,0.67,2023-04-03 17:30:00,72
2023-04-04,51.77,1.41,2023-04-04 16:45:00,60.23,1.0,2023-04-04 16:45:00,64.56,0.83,2023-04-04 16:00:00,72
2023-04-05,56.94,1.15,2023-04-05 18:30:00,64.9,0.82,2023-04-05 18:15:00,67.09,0.74,2023-04-05 18:30:00,72
2023-04-06,47.79,1.66,2023-04-06 21:15:00,58.52,1.07,2023-04-06 21:45:00,64.9,0.82,2023-04-06 21:00:00,72
2023-04-07,57.2,1.13,2023-04-07 10:45:00,67.68,0.72,2023-04-07 15:15:00,72.73,0.57,2023-04-07 10:45:00,72
2023-04-08,54.92,1.24,2023-04-08 22:00:00,61.68,0.94,2023-04-08 22:00:00,66.41,0.77,2023-04-08 20:45:00,72
2023-04-09,46.84,1.72,2023-04-09 18:15:00,59.25,1.04,2023-04-09 18:30:00,63.72,0.86,2023-04-09 17:30:00,72
2023-04-10,34.47,2.88,2023-04-10 21:00:00,58.84,1.06,2023-04-10 20:30:00,63.03,0.89,2023-04-10 19:30:00,72
2023-04-11,57.26,1.13,2023-04-11 11:00:00,64.74,0.83,2023-04-11 10:00:00,69.47,0.67,2023-04-11 09:00:00,72
2023-04-12,55.56,1.21,2023-04-12 20:00:00,64.05,0.85,2023-04-12 19:00:00,68.6,0.69,2023-04-12 18:00:00,72
2023-04-13,58.65,1.07,2023-04-13 14:45:00,62.85,0.9,2023-04-13 15:00:00,65.05,0.81,2023-04-13 14:45:00,72
2023-04-14,46.09,1.77,2023-04-14 09:00:00,63.26,0.88,2023-04-14 13:45:00,67.61,0.73,2023-04-14 12:45:00,72
2023-04-15,52.08,1.39,2023-04-15 13:00:00,57.1,1.14,2023-04-15 13:15:00,56.14,1.18,2023-04-15 13:15:00,72
2023-04-16,52.97,1.35,2023-04-16 15:15:00,59.34,1.04,2023-04-16 14:45:00,68.48,0.7,2023-04-16 13:45:00,72
2023-04-17,61.74,0.94,2023-04-17 15:00:00,67.05,0.74,2023-04-17 15:15:00,68.79,0.69,2023-04-17 14:15:00,72
2023-04-18,52.02,1.4,2023-04-18 11:45:00,65.18,0.81,2023-04-18 11:15:00,65.53,0.8,2023-04-18 12:15:00,72
