date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,88.85,0.12,2023-01-01 18:00:00,93.86,0.06,2023-01-01 17:00:00,96.4,0.04,2023-01-01 16:45:00,257
2023-01-02,86.15,0.16,2023-01-02 06:30:00,89.98,0.11,2023-01-02 06:45:00,91.0,0.1,2023-01-02 06:30:00,257
2023-01-03,68.4,0.45,2023-01-03 08:00:00,74.7,0.33,2023-01-03 07:00:00,81.29,0.22,2023-01-03 06:45:00,257
2023-01-04,61.39,0.61,2023-01-04 08:00:00,70.77,0.4,2023-01-04 07:30:00,77.99,0.27,2023-01-04 07:00:00,257
2023-01-05,56.04,0.76,2023-01-05 08:15:00,67.95,0.46,2023-01-05 07:30:00,76.44,0.3,2023-01-05 06:45:00,257
2023-01-06,52.78,0.86,2023-01-06 08:30:00,62.92,0.57,2023-01-06 08:00:00,69.52,0.42,2023-01-06 07:00:00,257
2023-01-07,90.46,0.1,2023-01-07 18:15:00,92.89,0.07,2023-01-07 17:15:00,94.95,0.05,2023-01-07 16:45:00,257
2023-01-08,94.2,0.06,2023-01-08 07:00:00,97.0,0.03,2023-01-08 18:00:00,99.25,0.01,2023-01-08 16:30:00,257
2023-01-09,60.63,0.63,2023-01-09 08:45:00,63.35,0.56,2023-01-09 07:45:00,68.52,0.44,2023-01-09 06:45:00,257
2023-01-10,58.25,0.69,2023-01-10 08:15:00,62.64,0.58,2023-01-10 07:30:00,69.55,0.42,2023-01-10 07:00:00,257
2023-01-11,49.92,0.97,2023-01-11 17:15:00,58.13,0.7,2023-01-11 07:15:00,63.85,0.55,2023-01-11 06:45:00,257
2023-01-12,49.11,1.0,2023-01-12 07:45:00,54.21,0.82,2023-01-12 07:30:00,64.52,0.53,2023-01-12 06:45:00,257
2023-01-13,63.24,0.56,2023-01-13 08:00:00,70.05,0.41,2023-01-13 07:30:00,75.68,0.31,2023-01-13 06:15:00,257
2023-01-14,77.98,0.27,2023-01-14 15:30:00,83.7,0.19,2023-01-14 19:00:00,85.0,0.17,2023-01-14 17:45:00,257
2023-01-15,96.34,0.04,2023-01-15 07:00:00,98.65,0.01,2023-01-15 06:30:00,98.95,0.01,2023-01-15 00:00:00,257
2023-01-16,49.11,1.0,2023-01-16 07:45:00,53.24,0.85,2023-01-16 07:30:00,60.04,0.64,2023-01-16 07:00:00,257
2023-01-17,58.33,0.69,2023-01-17 08:30:00,67.09,0.47,2023-01-17 07:30:00,72.88,0.36,2023-01-17 07:00:00,257
2023-01-18,59.22,0.67,2023-01-18 08:15:00,66.32,0.49,2023-01-18 07:15:00,71.56,0.38,2023-01-18 06:15:00,257
2023-01-19,63.81,0.55,2023-01-19 07:45:00,68.7,0.44,2023-01-19 07:00:00,75.08,0.32,2023-01-19 06:45:00,257
2023-01-20,56.48,0.74,2023-01-20 08:30:00,60.0,0.64,2023-01-20 07:45:00,67.31,0.47,2023-01-20 07:30:00,257
2023-01-21,86.07,0.16,2023-01-21 18:00:00,89.37,0.11,2023-01-21 17:45:00,93.14,0.07,2023-01-21 17:30:00,257
2023-01-22,94.73,0.05,2023-01-22 06:30:00,100.0,0.0,2023-01-22 02:45:00,102.46,-0.02,2023-01-22 18:30:00,257
2023-01-23,46.1,1.13,2023-01-23 07:30:00,53.58,0.84,2023-01-23 07:30:00,61.26,0.61,2023-01-23 07:00:00,257
2023-01-24,55.96,0.76,2023-01-24 07:30:00,60.73,0.62,2023-01-24 07:30:00,69.31,0.43,2023-01-24 07:00:00,257
2023-01-25,54.99,0.79,2023-01-25 08:15:00,59.54,0.66,2023-01-25 07:30:00,67.74,0.46,2023-01-25 07:00:00,257
2023-01-26,51.45,0.91,2023-01-26 09:00:00,51.55,0.91,2023-01-26 07:45:00,55.81,0.77,2023-01-26 07:00:00,257
