date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,96.39,0.05,2023-01-01 13:30:00,98.19,0.02,2023-01-01 13:00:00,100.0,0.0,2023-01-01 20:00:00,107
2023-01-02,88.72,0.17,2023-01-02 08:45:00,97.14,0.04,2023-01-02 18:00:00,99.39,0.01,2023-01-02 17:00:00,107
2023-01-03,93.33,0.1,2023-01-03 00:00:00,96.67,0.05,2023-01-03 00:15:00,97.78,0.03,2023-01-03 00:30:00,107
2023-01-04,94.17,0.08,2023-01-04 13:15:00,98.89,0.01,2023-01-04 19:00:00,100.0,0.0,2023-01-04 00:45:00,107
2023-01-05,89.17,0.16,2023-01-05 14:30:00,95.33,0.07,2023-01-05 14:30:00,98.37,0.02,2023-01-05 12:30:00,107
2023-01-06,87.11,0.2,2023-01-06 00:15:00,96.33,0.05,2023-01-06 00:15:00,98.8,0.02,2023-01-06 21:00:00,107
2023-01-07,90.94,0.13,2023-01-07 12:30:00,96.94,0.04,2023-01-07 18:30:00,99.13,0.01,2023-01-07 17:30:00,107
2023-01-08,87.78,0.19,2023-01-08 21:00:00,93.89,0.09,2023-01-08 20:00:00,96.67,0.05,2023-01-08 19:00:00,107
2023-01-09,90.17,0.15,2023-01-09 07:00:00,95.22,0.07,2023-01-09 17:15:00,99.13,0.01,2023-01-09 17:00:00,107
2023-01-10,93.61,0.09,2023-01-10 17:30:00,98.14,0.03,2023-01-10 17:30:00,100.0,0.0,2023-01-10 01:15:00,107
2023-01-11,93.33,0.1,2023-01-11 19:00:00,100.0,0.0,2023-01-11 02:00:00,100.0,0.0,2023-01-11 00:15:00,107
2023-01-12,94.83,0.07,2023-01-12 06:15:00,98.06,0.03,2023-01-12 17:00:00,100.0,0.0,2023-01-12 01:15:00,107
2023-01-13,80.28,0.33,2023-01-13 18:30:00,93.75,0.09,2023-01-13 18:00:00,96.76,0.04,2023-01-13 18:45:00,107
2023-01-14,93.22,0.1,2023-01-14 22:30:00,96.11,0.05,2023-01-14 15:45:00,96.67,0.05,2023-01-14 16:00:00,107
2023-01-15,88.61,0.17,2023-01-15 16:00:00,94.44,0.08,2023-01-15 10:15:00,94.91,0.07,2023-01-15 08:30:00,107
2023-01-16,97.06,0.04,2023-01-16 08:00:00,100.0,0.0,2023-01-16 00:15:00,100.37,-0.0,2023-01-16 17:00:00,107
2023-01-17,94.44,0.08,2023-01-17 18:30:00,96.11,0.05,2023-01-17 15:30:00,98.06,0.03,2023-01-17 15:00:00,107
2023-01-18,97.78,0.03,2023-01-18 17:00:00,98.39,0.02,2023-01-18 17:00:00,100.17,-0.0,2023-01-18 16:45:00,107
2023-01-19,94.83,0.07,2023-01-19 16:15:00,97.31,0.04,2023-01-19 15:00:00,99.04,0.01,2023-01-19 14:45:00,107
2023-01-20,79.0,0.35,2023-01-20 17:45:00,88.44,0.17,2023-01-20 16:30:00,88.65,0.17,2023-01-20 18:15:00,107
2023-01-21,93.89,0.09,2023-01-21 16:15:00,98.06,0.03,2023-01-21 16:15:00,100.61,-0.01,2023-01-21 10:30:00,107
2023-01-22,90.56,0.14,2023-01-22 15:15:00,97.78,0.03,2023-01-22 17:45:00,98.39,0.02,2023-01-22 17:00:00,107
2023-01-23,84.44,0.25,2023-01-23 18:15:00,93.42,0.09,2023-01-23 07:00:00,96.3,0.05,2023-01-23 17:45:00,107
2023-01-24,96.11,0.05,2023-01-24 18:45:00,96.67,0.05,2023-01-24 17:45:00,98.06,0.03,2023-01-24 17:45:00,107
2023-01-25,90.0,0.15,2023-01-25 19:00:00,100.0,0.0,2023-01-25 00:00:00,102.22,-0.03,2023-01-25 00:45:00,107
2023-01-26,93.33,0.1,2023-01-26 22:00:00,96.67,0.05,2023-01-26 21:45:00,100.19,-0.0,2023-01-26 21:00:00,107
2023-01-27,89.44,0.16,2023-01-27 15:15:00,90.28,0.14,2023-01-27 13:45:00,95.13,0.07,2023-01-27 13:00:00,107
2023-01-28,83.33,0.27,2023-01-28 01:30:00,88.33,0.18,2023-01-28 20:30:00,93.74,0.09,2023-01-28 20:30:00,107
2023-01-29,86.11,0.22,2023-01-29 14:30:00,93.31,0.1,2023-01-29 15:15:00,93.33,0.1,2023-01-29 12:30:00,107
2023-01-30,96.33,0.05,2023-01-30 18:15:00,99.44,0.01,2023-01-30 21:15:00,99.63,0.0,2023-01-30 21:00:00,107
2023-01-31,89.5,0.16,2023-01-31 12:45:00,99.58,0.01,2023-01-31 01:00:00,99.72,0.0,2023-01-31 01:00:00,107
2023-02-01,99.0,0.01,2023-02-01 09:45:00,100.0,0.0,2023-02-01 22:00:00,101.17,-0.02,2023-02-01 21:00:00,107
2023-02-02,95.56,0.06,2023-02-02 00:15:00,97.78,0.03,2023-02-02 00:30:00,99.26,0.01,2023-02-02 00:00:00,107
2023-02-03,92.83,0.1,2023-02-03 07:15:00,95.67,0.06,2023-02-03 06:30:00,99.78,0.0,2023-02-03 06:45:00,107
2023-02-04,70.56,0.56,2023-02-04 17:45:00,77.58,0.39,2023-02-04 17:30:00,87.57,0.19,2023-02-04 17:30:00,107
2023-02-05,81.94,0.29,2023-02-05 22:45:00,93.89,0.09,2023-02-05 21:15:00,95.93,0.06,2023-02-05 20:15:00,107
2023-02-06,92.94,0.1,2023-02-06 11:45:00,100.0,0.0,2023-02-06 01:30:00,102.17,-0.03,2023-02-06 18:00:00,107
2023-02-07,73.39,0.48,2023-02-07 14:45:00,90.97,0.13,2023-02-07 14:15:00,94.91,0.07,2023-02-07 12:30:00,107
2023-02-08,96.94,0.04,2023-02-08 04:45:00,99.03,0.01,2023-02-08 04:30:00,100.85,-0.01,2023-02-08 04:45:00,107
2023-02-09,91.11,0.13,2023-02-09 16:45:00,98.19,0.02,2023-02-09 15:45:00,99.85,0.0,2023-02-09 14:45:00,107
2023-02-10,87.78,0.19,2023-02-10 15:45:00,93.89,0.09,2023-02-10 15:45:00,95.93,0.06,2023-02-10 15:45:00,107
2023-02-11,84.44,0.25,2023-02-11 23:00:00,92.22,0.11,2023-02-11 22:00:00,94.81,0.07,2023-02-11 21:00:00,107
2023-02-12,90.0,0.15,2023-02-12 01:15:00,98.61,0.02,2023-02-12 00:15:00,99.52,0.01,2023-02-12 18:00:00,107
2023-02-13,90.56,0.14,2023-02-13 21:30:00,95.56,0.06,2023-02-13 21:30:00,100.06,-0.0,2023-02-13 20:30:00,107
2023-02-14,94.83,0.07,2023-02-14 18:30:00,100.0,0.0,2023-02-14 00:45:00,101.81,-0.02,2023-02-14 21:00:00,107
2023-02-15,90.83,0.13,2023-02-15 18:15:00,96.94,0.04,2023-02-15 18:15:00,100.44,-0.01,2023-02-15 17:45:00,107
2023-02-16,91.67,0.12,2023-02-16 18:15:00,97.67,0.03,2023-02-16 11:30:00,99.63,0.0,2023-02-16 16:15:00,107
2023-02-17,98.0,0.03,2023-02-17 18:30:00,99.0,0.01,2023-02-17 18:15:00,100.81,-0.01,2023-02-17 17:30:00,107
2023-02-18,90.28,0.14,2023-02-18 18:00:00,96.25,0.05,2023-02-18 18:00:00,98.98,0.01,2023-02-18 17:30:00,107
2023-02-19,98.33,0.02,2023-02-19 04:00:00,99.86,0.0,2023-02-19 01:15:00,99.91,0.0,2023-02-19 00:15:00,107
2023-02-20,91.67,0.12,2023-02-20 15:45:00,99.17,0.01,2023-02-20 15:45:00,100.56,-0.01,2023-02-20 01:15:00,107
2023-02-21,94.44,0.08,2023-02-21 09:15:00,100.56,-0.01,2023-02-21 09:15:00,103.41,-0.04,2023-02-21 08:15:00,107
2023-02-22,99.83,0.0,2023-02-22 22:00:00,99.92,0.0,2023-02-22 21:00:00,100.5,-0.01,2023-02-22 19:45:00,107
2023-02-23,90.67,0.14,2023-02-23 14:15:00,96.44,0.05,2023-02-23 14:15:00,99.35,0.01,2023-02-23 14:45:00,107
2023-02-24,92.39,0.11,2023-02-24 04:30:00,97.31,0.04,2023-02-24 03:30:00,98.2,0.02,2023-02-24 02:30:00,107
2023-02-25,96.11,0.05,2023-02-25 00:45:00,98.89,0.01,2023-02-25 17:15:00,100.37,-0.0,2023-02-25 17:15:00,107
2023-02-26,79.17,0.35,2023-02-26 01:30:00,89.58,0.16,2023-02-26 00:30:00,91.3,0.13,2023-02-26 00:15:00,107
2023-02-27,98.33,0.02,2023-02-27 16:45:00,99.69,0.0,2023-02-27 16:45:00,101.83,-0.02,2023-02-27 17:00:00,107
2023-02-28,92.56,0.11,2023-02-28 13:00:00,100.72,-0.01,2023-02-28 12:00:00,102.46,-0.03,2023-02-28 17:45:00,107
2023-03-01,95.22,0.07,2023-03-01 11:30:00,97.78,0.03,2023-03-01 18:30:00,99.02,0.01,2023-03-01 17:15:00,107
2023-03-02,96.11,0.05,2023-03-02 10:00:00,100.61,-0.01,2023-03-02 17:30:00,101.11,-0.01,2023-03-02 01:15:00,107
2023-03-03,93.39,0.09,2023-03-03 14:00:00,100.0,0.0,2023-03-03 16:30:00,100.22,-0.0,2023-03-03 01:00:00,107
2023-03-04,82.5,0.28,2023-03-04 04:15:00,94.86,0.07,2023-03-04 03:45:00,99.91,0.0,2023-03-04 03:45:00,107
2023-03-05,89.17,0.16,2023-03-05 08:45:00,94.58,0.08,2023-03-05 08:30:00,96.39,0.05,2023-03-05 07:15:00,107
2023-03-06,92.22,0.11,2023-03-06 13:30:00,99.31,0.01,2023-03-06 15:15:00,100.07,-0.0,2023-03-06 13:30:00,107
2023-03-07,96.28,0.05,2023-03-07 12:30:00,100.69,-0.01,2023-03-07 19:30:00,100.7,-0.01,2023-03-07 19:15:00,107
2023-03-08,84.33,0.25,2023-03-08 15:30:00,95.44,0.06,2023-03-08 14:30:00,96.72,0.05,2023-03-08 15:15:00,107
2023-03-09,93.72,0.09,2023-03-09 18:15:00,98.28,0.02,2023-03-09 16:00:00,99.39,0.01,2023-03-09 16:45:00,107
2023-03-10,89.56,0.16,2023-03-10 19:00:00,93.81,0.09,2023-03-10 10:00:00,95.09,0.07,2023-03-10 19:00:00,107
2023-03-11,95.56,0.06,2023-03-11 19:45:00,99.31,0.01,2023-03-11 18:45:00,100.91,-0.01,2023-03-11 19:30:00,107
2023-03-12,76.56,0.41,2023-03-12 14:30:00,84.39,0.25,2023-03-12 13:30:00,87.89,0.18,2023-03-12 12:30:00,107
2023-03-13,100.0,0.0,2023-03-13 10:30:00,100.0,0.0,2023-03-13 00:00:00,100.0,0.0,2023-03-13 00:15:00,107
2023-03-14,92.06,0.12,2023-03-14 16:30:00,97.42,0.04,2023-03-14 15:30:00,100.59,-0.01,2023-03-14 14:30:00,107
2023-03-15,96.39,0.05,2023-03-15 19:30:00,98.19,0.02,2023-03-15 19:30:00,99.63,0.0,2023-03-15 19:30:00,107
2023-03-16,88.06,0.18,2023-03-16 19:00:00,94.86,0.07,2023-03-16 19:00:00,98.19,0.02,2023-03-16 17:45:00,107
2023-03-17,78.33,0.37,2023-03-17 17:30:00,88.33,0.18,2023-03-17 17:45:00,92.59,0.11,2023-03-17 17:15:00,107
2023-03-18,93.89,0.09,2023-03-18 12:45:00,96.94,0.04,2023-03-18 12:30:00,98.98,0.01,2023-03-18 16:45:00,107
2023-03-19,83.06,0.27,2023-03-19 12:00:00,93.19,0.1,2023-03-19 10:45:00,95.65,0.06,2023-03-19 10:00:00,107
2023-03-20,96.94,0.04,2023-03-20 11:30:00,98.72,0.02,2023-03-20 05:30:00,101.2,-0.02,2023-03-20 05:15:00,107
2023-03-21,91.39,0.13,2023-03-21 10:15:00,97.14,0.04,2023-03-21 10:15:00,97.91,0.03,2023-03-21 10:15:00,107
2023-03-22,97.22,0.04,2023-03-22 03:00:00,98.61,0.02,2023-03-22 02:00:00,98.98,0.01,2023-03-22 01:00:00,107
2023-03-23,94.17,0.08,2023-03-23 12:00:00,97.36,0.04,2023-03-23 01:00:00,99.72,0.0,2023-03-23 00:00:00,107
2023-03-24,96.0,0.06,2023-03-24 05:30:00,99.08,0.01,2023-03-24 20:30:00,99.39,0.01,2023-03-24 20:45:00,107
2023-03-25,88.89,0.17,2023-03-25 16:00:00,94.72,0.07,2023-03-25 11:45:00,99.17,0.01,2023-03-25 11:45:00,107
2023-03-26,87.94,0.18,2023-03-26 15:00:00,94.75,0.07,2023-03-26 14:45:00,97.06,0.04,2023-03-26 14:30:00,107
2023-03-27,95.28,0.07,2023-03-27 02:00:00,97.64,0.03,2023-03-27 02:15:00,99.81,0.0,2023-03-27 01:15:00,107
2023-03-28,94.89,0.07,2023-03-28 00:15:00,97.86,0.03,2023-03-28 00:00:00,98.57,0.02,2023-03-28 00:15:00,107
2023-03-29,90.0,0.15,2023-03-29 15:15:00,97.94,0.03,2023-03-29 14:15:00,98.44,0.02,2023-03-29 13:15:00,107
2023-03-30,96.11,0.05,2023-03-30 03:30:00,98.06,0.03,2023-03-30 02:30:00,98.7,0.02,2023-03-30 01:30:00,107
2023-03-31,92.5,0.11,2023-03-31 16:30:00,96.94,0.04,2023-03-31 15:15:00,99.07,0.01,2023-03-31 01:30:00,107
2023-04-01,88.33,0.18,2023-04-01 15:00:00,96.0,0.06,2023-04-01 21:15:00,99.31,0.01,2023-04-01 20:00:00,107
2023-04-02,91.39,0.13,2023-04-02 20:00:00,98.89,0.01,2023-04-02 20:15:00,100.56,-0.01,2023-04-02 20:15:00,107
2023-04-03,91.39,0.13,2023-04-03 11:15:00,99.08,0.01,2023-04-03 15:45:00,100.63,-0.01,2023-04-03 14:15:00,107
2023-04-04,83.39,0.27,2023-04-04 08:15:00,93.58,0.09,2023-04-04 07:15:00,99.09,0.01,2023-04-04 07:00:00,107
2023-04-05,97.78,0.03,2023-04-05 16:15:00,99.86,0.0,2023-04-05 14:30:00,100.0,0.0,2023-04-05 02:30:00,107
2023-04-06,73.22,0.49,2023-04-06 13:15:00,90.69,0.14,2023-04-06 12:15:00,95.22,0.07,2023-04-06 11:15:00,107
2023-04-07,94.67,0.08,2023-04-07 15:30:00,100.75,-0.01,2023-04-07 14:30:00,103.22,-0.04,2023-04-07 13:30:00,107
2023-04-08,86.39,0.21,2023-04-08 08:45:00,95.0,0.07,2023-04-08 15:00:00,99.35,0.01,2023-04-08 15:00:00,107
2023-04-09,95.28,0.07,2023-04-09 19:30:00,99.25,0.01,2023-04-09 14:45:00,101.31,-0.02,2023-04-09 13:45:00,107
2023-04-10,94.17,0.08,2023-04-10 07:15:00,96.53,0.05,2023-04-10 05:45:00,97.69,0.03,2023-04-10 05:30:00,107
2023-04-11,98.61,0.02,2023-04-11 14:15:00,99.97,0.0,2023-04-11 14:30:00,102.04,-0.03,2023-04-11 01:00:00,107
2023-04-12,99.0,0.01,2023-04-12 13:45:00,99.64,0.0,2023-04-12 03:30:00,101.0,-0.01,2023-04-12 02:45:00,107
2023-04-13,93.17,0.1,2023-04-13 06:30:00,97.78,0.03,2023-04-13 01:30:00,99.67,0.0,2023-04-13 06:30:00,107
2023-04-14,91.39,0.13,2023-04-14 21:30:00,95.69,0.06,2023-04-14 21:00:00,99.35,0.01,2023-04-14 21:00:00,107
2023-04-15,84.17,0.25,2023-04-15 22:15:00,93.69,0.09,2023-04-15 21:15:00,95.78,0.06,2023-04-15 08:30:00,107
