date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,80.08,0.4,2023-01-01 17:30:00,90.04,0.18,2023-01-01 16:30:00,91.82,0.14,2023-01-01 15:30:00,110
2023-01-02,68.9,0.73,2023-01-02 11:45:00,88.18,0.22,2023-01-02 11:45:00,89.36,0.19,2023-01-02 09:45:00,110
2023-01-03,75.54,0.53,2023-01-03 06:45:00,84.93,0.29,2023-01-03 06:45:00,89.0,0.2,2023-01-03 06:15:00,110
2023-01-04,73.17,0.6,2023-01-04 07:00:00,79.54,0.42,2023-01-04 07:00:00,89.02,0.2,2023-01-04 06:45:00,110
2023-01-05,73.98,0.57,2023-01-05 18:15:00,84.11,0.31,2023-01-05 17:15:00,89.52,0.19,2023-01-05 17:15:00,110
2023-01-06,73.85,0.58,2023-01-06 12:30:00,84.42,0.3,2023-01-06 11:45:00,88.26,0.22,2023-01-06 12:45:00,110
2023-01-07,79.0,0.43,2023-01-07 14:45:00,82.76,0.34,2023-01-07 14:00:00,88.6,0.21,2023-01-07 15:00:00,110
2023-01-08,81.71,0.36,2023-01-08 15:00:00,92.82,0.13,2023-01-08 14:15:00,96.61,0.06,2023-01-08 17:30:00,110
2023-01-09,82.25,0.35,2023-01-09 16:00:00,89.43,0.19,2023-01-09 06:45:00,91.76,0.15,2023-01-09 06:45:00,110
2023-01-10,71.68,0.64,2023-01-10 18:30:00,79.07,0.43,2023-01-10 17:45:00,80.74,0.39,2023-01-10 16:30:00,110
2023-01-11,61.52,1.02,2023-01-11 15:15:00,74.15,0.57,2023-01-11 15:00:00,81.03,0.38,2023-01-11 15:00:00,110
2023-01-12,81.03,0.38,2023-01-12 10:15:00,86.86,0.25,2023-01-12 11:30:00,88.39,0.21,2023-01-12 10:00:00,110
2023-01-13,77.03,0.48,2023-01-13 06:30:00,86.31,0.26,2023-01-13 06:30:00,90.31,0.17,2023-01-13 11:00:00,110
2023-01-14,69.04,0.73,2023-01-14 18:30:00,79.71,0.41,2023-01-14 12:30:00,81.39,0.37,2023-01-14 12:30:00,110
2023-01-15,79.07,0.43,2023-01-15 14:30:00,94.61,0.09,2023-01-15 14:30:00,97.7,0.04,2023-01-15 14:30:00,110
2023-01-16,69.38,0.72,2023-01-16 17:30:00,74.42,0.56,2023-01-16 16:45:00,83.06,0.33,2023-01-16 15:45:00,110
2023-01-17,84.89,0.29,2023-01-17 19:30:00,90.75,0.17,2023-01-17 12:00:00,93.63,0.11,2023-01-17 17:30:00,110
2023-01-18,74.86,0.55,2023-01-18 15:15:00,81.0,0.38,2023-01-18 14:15:00,84.33,0.3,2023-01-18 13:15:00,110
2023-01-19,75.54,0.53,2023-01-19 11:45:00,81.74,0.36,2023-01-19 12:00:00,84.17,0.31,2023-01-19 11:00:00,110
2023-01-20,71.14,0.66,2023-01-20 10:15:00,78.79,0.44,2023-01-20 12:30:00,85.43,0.28,2023-01-20 10:15:00,110
2023-01-21,67.82,0.77,2023-01-21 17:45:00,78.05,0.46,2023-01-21 17:30:00,85.61,0.27,2023-01-21 16:30:00,110
2023-01-22,91.12,0.16,2023-01-22 07:15:00,95.56,0.08,2023-01-22 06:15:00,97.38,0.04,2023-01-22 16:15:00,110
2023-01-23,85.3,0.28,2023-01-23 13:15:00,88.08,0.22,2023-01-23 13:00:00,90.45,0.17,2023-01-23 12:00:00,110
2023-01-24,74.46,0.56,2023-01-24 15:30:00,86.08,0.26,2023-01-24 15:15:00,88.98,0.2,2023-01-24 14:15:00,110
2023-01-25,86.45,0.25,2023-01-25 07:45:00,91.19,0.16,2023-01-25 07:45:00,94.76,0.09,2023-01-25 06:45:00,110
2023-01-26,69.51,0.71,2023-01-26 18:30:00,74.36,0.56,2023-01-26 17:15:00,81.28,0.37,2023-01-26 17:00:00,110
2023-01-27,81.98,0.36,2023-01-27 20:00:00,84.76,0.29,2023-01-27 18:45:00,86.5,0.25,2023-01-27 17:45:00,110
2023-01-28,44.17,2.05,2023-01-28 14:15:00,55.62,1.3,2023-01-28 14:00:00,66.26,0.83,2023-01-28 12:45:00,110
2023-01-29,83.74,0.32,2023-01-29 16:15:00,88.52,0.21,2023-01-29 14:30:00,88.01,0.22,2023-01-29 14:30:00,110
2023-01-30,72.7,0.61,2023-01-30 17:15:00,83.64,0.32,2023-01-30 09:00:00,84.3,0.3,2023-01-30 15:15:00,110
2023-01-31,75.95,0.51,2023-01-31 12:45:00,83.4,0.32,2023-01-31 12:00:00,84.87,0.29,2023-01-31 11:00:00,110
2023-02-01,71.95,0.63,2023-02-01 11:45:00,83.13,0.33,2023-02-01 06:30:00,84.42,0.3,2023-02-01 14:30:00,110
