date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,95.83,0.07,2023-01-01 01:00:00,97.92,0.04,2023-01-01 01:00:00,98.61,0.02,2023-01-01 01:00:00,75
2023-01-02,77.43,0.49,2023-01-02 19:30:00,88.72,0.21,2023-01-02 18:45:00,95.6,0.08,2023-01-02 17:45:00,75
2023-01-03,100.0,0.0,2023-01-03 23:00:00,100.0,0.0,2023-01-03 00:00:00,100.0,0.0,2023-01-03 00:30:00,75
2023-01-04,100.0,0.0,2023-01-04 00:00:00,100.0,0.0,2023-01-04 00:15:00,100.0,0.0,2023-01-04 00:15:00,75
2023-01-05,86.46,0.26,2023-01-05 16:00:00,93.23,0.12,2023-01-05 15:15:00,95.49,0.08,2023-01-05 14:15:00,75
2023-01-06,100.0,0.0,2023-01-06 23:00:00,100.0,0.0,2023-01-06 00:00:00,100.0,0.0,2023-01-06 02:00:00,75
2023-01-07,85.76,0.28,2023-01-07 23:00:00,92.88,0.13,2023-01-07 21:45:00,95.25,0.08,2023-01-07 20:45:00,75
2023-01-08,93.75,0.11,2023-01-08 17:45:00,96.88,0.05,2023-01-08 16:45:00,100.0,0.0,2023-01-08 21:00:00,75
2023-01-09,100.0,0.0,2023-01-09 23:00:00,100.0,0.0,2023-01-09 00:15:00,100.0,0.0,2023-01-09 01:45:00,75
2023-01-10,84.79,0.3,2023-01-10 12:30:00,98.47,0.03,2023-01-10 12:45:00,100.0,0.0,2023-01-10 03:00:00,75
2023-01-11,100.0,0.0,2023-01-11 23:00:00,100.0,0.0,2023-01-11 21:30:00,100.0,0.0,2023-01-11 21:00:00,75
2023-01-12,75.69,0.54,2023-01-12 19:45:00,87.85,0.23,2023-01-12 19:45:00,92.36,0.14,2023-01-12 19:15:00,75
2023-01-13,100.0,0.0,2023-01-13 23:00:00,100.0,0.0,2023-01-13 20:30:00,100.0,0.0,2023-01-13 20:45:00,75
2023-01-14,100.0,0.0,2023-01-14 20:00:00,100.0,0.0,2023-01-14 20:00:00,100.0,0.0,2023-01-14 20:15:00,75
2023-01-15,100.0,0.0,2023-01-15 21:00:00,100.0,0.0,2023-01-15 21:30:00,100.0,0.0,2023-01-15 07:45:00,75
2023-01-16,95.49,0.08,2023-01-16 11:30:00,100.0,0.0,2023-01-16 01:15:00,100.0,0.0,2023-01-16 02:45:00,75
2023-01-17,95.83,0.07,2023-01-17 08:45:00,100.0,0.0,2023-01-17 21:00:00,100.0,0.0,2023-01-17 21:00:00,75
