date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,81.45,0.45,2023-01-01 17:30:00,90.73,0.2,2023-01-01 16:30:00,95.02,0.1,2023-01-01 15:45:00,65
2023-01-02,80.23,0.48,2023-01-02 19:30:00,81.7,0.44,2023-01-02 19:15:00,86.38,0.31,2023-01-02 17:15:00,65
2023-01-03,70.34,0.83,2023-01-03 15:30:00,76.35,0.61,2023-01-03 15:30:00,79.17,0.52,2023-01-03 15:00:00,65
2023-01-04,69.93,0.84,2023-01-04 14:15:00,81.0,0.46,2023-01-04 13:15:00,84.61,0.36,2023-01-04 14:45:00,65
2023-01-05,67.48,0.94,2023-01-05 17:45:00,76.23,0.61,2023-01-05 17:30:00,80.66,0.47,2023-01-05 17:15:00,65
2023-01-06,73.2,0.72,2023-01-06 08:00:00,80.64,0.47,2023-01-06 15:15:00,81.89,0.43,2023-01-06 15:00:00,65
2023-01-07,63.81,1.11,2023-01-07 19:00:00,75.49,0.64,2023-01-07 08:45:00,83.66,0.38,2023-01-07 07:30:00,65
2023-01-08,81.54,0.44,2023-01-08 19:15:00,82.76,0.41,2023-01-08 08:45:00,87.8,0.27,2023-01-08 07:45:00,65
2023-01-09,59.31,1.35,2023-01-09 18:15:00,73.57,0.7,2023-01-09 17:15:00,82.38,0.42,2023-01-09 16:15:00,65
2023-01-10,72.06,0.76,2023-01-10 07:45:00,78.64,0.53,2023-01-10 08:15:00,79.06,0.52,2023-01-10 07:15:00,65
2023-01-11,34.72,3.69,2023-01-11 18:30:00,53.55,1.7,2023-01-11 18:30:00,67.86,0.93,2023-01-11 18:15:00,65
2023-01-12,61.6,1.22,2023-01-12 11:45:00,75.45,0.64,2023-01-12 11:45:00,79.36,0.51,2023-01-12 11:30:00,65
2023-01-13,79.41,0.51,2023-01-13 18:30:00,82.92,0.4,2023-01-13 18:30:00,87.09,0.29,2023-01-13 18:00:00,65
2023-01-14,68.95,0.88,2023-01-14 15:15:00,75.82,0.63,2023-01-14 15:00:00,77.1,0.58,2023-01-14 13:15:00,65
2023-01-15,63.89,1.11,2023-01-15 14:45:00,77.82,0.56,2023-01-15 14:00:00,82.6,0.41,2023-01-15 12:30:00,65
2023-01-16,55.96,1.54,2023-01-16 08:15:00,77.98,0.55,2023-01-16 07:30:00,80.39,0.48,2023-01-16 18:00:00,65
2023-01-17,67.48,0.94,2023-01-17 20:30:00,76.55,0.6,2023-01-17 19:45:00,79.85,0.49,2023-01-17 19:45:00,65
2023-01-18,73.77,0.7,2023-01-18 08:30:00,78.23,0.55,2023-01-18 08:30:00,85.48,0.33,2023-01-18 07:30:00,65
2023-01-19,51.55,1.84,2023-01-19 12:45:00,68.1,0.92,2023-01-19 11:45:00,68.19,0.91,2023-01-19 11:00:00,65
2023-01-20,55.56,1.57,2023-01-20 17:30:00,67.69,0.94,2023-01-20 17:00:00,73.39,0.71,2023-01-20 16:45:00,65
2023-01-21,81.05,0.46,2023-01-21 09:15:00,83.58,0.39,2023-01-21 20:30:00,87.94,0.27,2023-01-21 19:15:00,65
2023-01-22,79.9,0.49,2023-01-22 01:15:00,84.15,0.37,2023-01-22 00:30:00,89.43,0.23,2023-01-22 00:45:00,65
2023-01-23,63.81,1.11,2023-01-23 17:00:00,67.24,0.96,2023-01-23 17:15:00,69.93,0.84,2023-01-23 17:15:00,65
2023-01-24,59.72,1.32,2023-01-24 17:45:00,62.3,1.19,2023-01-24 17:45:00,74.86,0.66,2023-01-24 17:45:00,65
2023-01-25,56.05,1.54,2023-01-25 18:45:00,71.32,0.79,2023-01-25 17:45:00,77.72,0.56,2023-01-25 17:15:00,65
2023-01-26,57.27,1.46,2023-01-26 19:00:00,75.04,0.65,2023-01-26 10:15:00,85.24,0.34,2023-01-26 09:15:00,65
2023-01-27,51.55,1.84,2023-01-27 18:30:00,65.48,1.03,2023-01-27 17:45:00,70.26,0.83,2023-01-27 17:45:00,65
2023-01-28,60.13,1.3,2023-01-28 12:00:00,76.27,0.61,2023-01-28 10:45:00,84.18,0.37,2023-01-28 10:30:00,65
2023-01-29,68.3,0.91,2023-01-29 14:30:00,76.35,0.61,2023-01-29 13:30:00,84.23,0.37,2023-01-29 12:30:00,65
2023-01-30,53.1,1.73,2023-01-30 17:45:00,63.56,1.12,2023-01-30 18:15:00,69.25,0.87,2023-01-30 17:15:00,65
2023-01-31,60.54,1.28,2023-01-31 09:45:00,73.33,0.71,2023-01-31 16:15:00,82.22,0.42,2023-01-31 15:45:00,65
2023-02-01,62.5,1.18,2023-02-01 18:15:00,69.69,0.85,2023-02-01 06:45:00,77.61,0.57,2023-02-01 18:15:00,65
2023-02-02,66.67,0.98,2023-02-02 18:15:00,75.16,0.65,2023-02-02 10:30:00,79.3,0.51,2023-02-02 09:30:00,65
