date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,89.86,0.2,2023-01-01 14:45:00,99.21,0.01,2023-01-01 07:00:00,99.47,0.01,2023-01-01 07:15:00,40
2023-01-02,64.11,1.01,2023-01-02 17:30:00,67.04,0.89,2023-01-02 16:00:00,75.28,0.59,2023-01-02 15:00:00,40
2023-01-03,59.68,1.22,2023-01-03 17:30:00,64.79,0.98,2023-01-03 17:15:00,67.92,0.85,2023-01-03 16:15:00,40
2023-01-04,44.89,2.21,2023-01-04 17:00:00,50.15,1.79,2023-01-04 15:45:00,56.36,1.4,2023-01-04 15:15:00,40
2023-01-05,69.67,0.78,2023-01-05 12:15:00,77.33,0.53,2023-01-05 12:45:00,78.75,0.49,2023-01-05 12:15:00,40
2023-01-06,50.75,1.75,2023-01-06 08:45:00,73.2,0.66,2023-01-06 18:30:00,73.32,0.66,2023-01-06 17:30:00,40
2023-01-07,48.05,1.95,2023-01-07 11:30:00,54.54,1.5,2023-01-07 11:30:00,59.13,1.25,2023-01-07 13:45:00,40
2023-01-08,69.67,0.78,2023-01-08 11:15:00,79.73,0.46,2023-01-08 15:15:00,86.31,0.29,2023-01-08 16:30:00,40
2023-01-09,57.88,1.31,2023-01-09 17:00:00,66.78,0.9,2023-01-09 17:00:00,71.4,0.72,2023-01-09 16:45:00,40
2023-01-10,62.54,1.08,2023-01-10 06:45:00,77.29,0.53,2023-01-10 07:00:00,80.16,0.45,2023-01-10 06:00:00,40
2023-01-11,49.17,1.86,2023-01-11 17:00:00,63.81,1.02,2023-01-11 16:45:00,73.47,0.65,2023-01-11 17:00:00,40
2023-01-12,64.94,0.97,2023-01-12 14:45:00,76.31,0.56,2023-01-12 14:00:00,76.5,0.55,2023-01-12 12:45:00,40
2023-01-13,51.95,1.67,2023-01-13 17:15:00,57.62,1.33,2023-01-13 16:00:00,63.16,1.05,2023-01-13 15:45:00,40
2023-01-14,42.12,2.48,2023-01-14 16:15:00,53.53,1.56,2023-01-14 16:00:00,60.31,1.19,2023-01-14 14:15:00,40
2023-01-15,58.26,1.29,2023-01-15 11:45:00,62.09,1.1,2023-01-15 10:45:00,66.37,0.91,2023-01-15 10:45:00,40
2023-01-16,25.6,5.24,2023-01-16 13:00:00,31.68,3.89,2023-01-16 12:00:00,34.58,3.41,2023-01-16 12:00:00,40
2023-01-17,37.01,3.07,2023-01-17 16:00:00,39.56,2.75,2023-01-17 15:00:00,45.4,2.17,2023-01-17 15:00:00,40
2023-01-18,36.64,3.12,2023-01-18 11:15:00,38.48,2.88,2023-01-18 10:30:00,45.55,2.15,2023-01-18 14:30:00,40
2023-01-19,20.5,6.99,2023-01-19 15:30:00,24.96,5.42,2023-01-19 14:30:00,27.38,4.78,2023-01-19 13:30:00,40
2023-01-20,25.3,5.32,2023-01-20 16:30:00,29.2,4.37,2023-01-20 16:00:00,31.96,3.84,2023-01-20 15:15:00,40
2023-01-21,22.67,6.15,2023-01-21 18:45:00,25.68,5.22,2023-01-21 18:15:00,28.78,4.46,2023-01-21 17:15:00,40
2023-01-22,33.18,3.63,2023-01-22 15:45:00,38.1,2.93,2023-01-22 15:15:00,41.62,2.53,2023-01-22 14:30:00,40
2023-01-23,24.4,5.58,2023-01-23 15:00:00,28.68,4.48,2023-01-23 14:15:00,32.16,3.8,2023-01-23 14:15:00,40
2023-01-24,46.7,2.06,2023-01-24 16:30:00,52.7,1.62,2023-01-24 16:30:00,53.33,1.58,2023-01-24 15:45:00,40
2023-01-25,47.15,2.02,2023-01-25 17:00:00,57.21,1.35,2023-01-25 17:00:00,57.71,1.32,2023-01-25 15:30:00,40
2023-01-26,63.44,1.04,2023-01-26 19:15:00,68.32,0.84,2023-01-26 13:45:00,72.47,0.68,2023-01-26 13:30:00,40
2023-01-27,59.23,1.24,2023-01-27 16:30:00,68.81,0.82,2023-01-27 15:15:00,71.27,0.73,2023-01-27 11:30:00,40
2023-01-28,56.01,1.42,2023-01-28 18:30:00,61.86,1.11,2023-01-28 18:30:00,66.74,0.9,2023-01-28 17:30:00,40
