date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,27.01,5.01,2023-01-01 17:00:00,36.5,3.22,2023-01-01 17:00:00,35.44,3.37,2023-01-01 17:00:00,26
2023-01-02,23.15,6.15,2023-01-02 16:00:00,25.15,5.51,2023-01-02 15:00:00,32.54,3.84,2023-01-02 15:00:00,26
2023-01-03,33.1,3.74,2023-01-03 18:00:00,43.36,2.42,2023-01-03 17:00:00,47.81,2.02,2023-01-03 16:00:00,26
2023-01-04,30.09,4.3,2023-01-04 20:30:00,41.55,2.6,2023-01-04 07:15:00,47.33,2.06,2023-01-04 16:00:00,26
2023-01-05,40.12,2.76,2023-01-05 07:30:00,47.61,2.04,2023-01-05 07:00:00,51.05,1.78,2023-01-05 07:00:00,26
2023-01-06,20.06,7.38,2023-01-06 17:00:00,28.97,4.54,2023-01-06 16:00:00,34.75,3.48,2023-01-06 16:00:00,26
2023-01-07,31.02,4.12,2023-01-07 18:00:00,43.98,2.36,2023-01-07 17:00:00,49.18,1.91,2023-01-07 17:00:00,26
2023-01-08,52.08,1.7,2023-01-08 17:00:00,64.24,1.03,2023-01-08 16:00:00,75.28,0.61,2023-01-08 15:15:00,26
2023-01-09,24.77,5.62,2023-01-09 08:00:00,32.48,3.85,2023-01-09 07:15:00,38.22,2.99,2023-01-09 07:15:00,26
2023-01-10,39.89,2.79,2023-01-10 07:15:00,46.6,2.12,2023-01-10 07:15:00,45.88,2.18,2023-01-10 07:15:00,26
2023-01-11,27.78,4.81,2023-01-11 18:15:00,33.37,3.7,2023-01-11 17:45:00,40.38,2.73,2023-01-11 17:30:00,26
2023-01-12,25.15,5.51,2023-01-12 09:30:00,40.39,2.73,2023-01-12 08:30:00,44.93,2.27,2023-01-12 08:15:00,26
2023-01-13,33.49,3.68,2023-01-13 16:15:00,50.27,1.83,2023-01-13 16:15:00,56.04,1.45,2023-01-13 15:30:00,26
2023-01-14,47.53,2.04,2023-01-14 17:45:00,58.68,1.3,2023-01-14 11:30:00,59.08,1.28,2023-01-14 10:45:00,26
2023-01-15,66.2,0.95,2023-01-15 00:00:00,79.94,0.46,2023-01-15 17:45:00,81.97,0.41,2023-01-15 11:30:00,26
2023-01-16,30.32,4.26,2023-01-16 08:15:00,35.76,3.33,2023-01-16 08:15:00,39.12,2.88,2023-01-16 07:15:00,26
2023-01-17,24.23,5.79,2023-01-17 08:15:00,27.78,4.81,2023-01-17 07:15:00,39.97,2.78,2023-01-17 07:00:00,26
2023-01-18,31.48,4.03,2023-01-18 17:15:00,40.32,2.74,2023-01-18 08:15:00,44.5,2.31,2023-01-18 07:30:00,26
2023-01-19,16.74,9.21,2023-01-19 17:45:00,39.12,2.88,2023-01-19 07:15:00,50.13,1.84,2023-01-19 06:45:00,26
2023-01-20,24.0,5.87,2023-01-20 07:45:00,39.66,2.82,2023-01-20 08:00:00,44.42,2.32,2023-01-20 07:30:00,26
2023-01-21,37.04,3.15,2023-01-21 18:30:00,44.91,2.27,2023-01-21 17:00:00,49.18,1.91,2023-01-21 16:30:00,26
2023-01-22,65.05,1.0,2023-01-22 17:45:00,73.8,0.66,2023-01-22 09:30:00,77.06,0.55,2023-01-22 09:30:00,26
2023-01-23,39.81,2.8,2023-01-23 09:00:00,45.68,2.2,2023-01-23 07:45:00,51.31,1.76,2023-01-23 07:15:00,26
