date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,100.12,-0.0,2023-01-01 05:30:00,101.9,-0.01,2023-01-01 05:15:00,105.0,-0.03,2023-01-01 05:00:00,125
2023-01-02,87.74,0.08,2023-01-02 04:15:00,90.33,0.06,2023-01-02 04:15:00,93.99,0.04,2023-01-02 04:15:00,125
2023-01-03,84.9,0.1,2023-01-03 05:00:00,91.99,0.05,2023-01-03 01:45:00,93.0,0.04,2023-01-03 00:45:00,125
2023-01-04,88.48,0.07,2023-01-04 03:45:00,89.11,0.07,2023-01-04 03:45:00,91.4,0.05,2023-01-04 01:45:00,125
2023-01-05,84.0,0.11,2023-01-05 02:00:00,89.21,0.07,2023-01-05 04:30:00,91.13,0.06,2023-01-05 02:15:00,125
2023-01-06,91.0,0.06,2023-01-06 02:15:00,93.24,0.04,2023-01-06 01:15:00,97.44,0.02,2023-01-06 00:15:00,125
2023-01-07,97.12,0.02,2023-01-07 01:15:00,99.5,0.0,2023-01-07 01:15:00,100.74,-0.0,2023-01-07 00:15:00,125
2023-01-08,97.14,0.02,2023-01-08 04:30:00,97.92,0.01,2023-01-08 03:15:00,100.52,-0.0,2023-01-08 03:30:00,125
2023-01-09,87.14,0.08,2023-01-09 02:00:00,91.67,0.05,2023-01-09 01:45:00,95.08,0.03,2023-01-09 01:45:00,125
2023-01-10,85.0,0.1,2023-01-10 03:15:00,87.4,0.08,2023-01-10 03:30:00,88.31,0.08,2023-01-10 02:30:00,125
2023-01-11,85.48,0.1,2023-01-11 04:30:00,87.07,0.08,2023-01-11 02:00:00,89.9,0.06,2023-01-11 01:15:00,125
2023-01-12,87.98,0.08,2023-01-12 01:00:00,90.15,0.06,2023-01-12 01:00:00,92.67,0.05,2023-01-12 00:15:00,125
2023-01-13,86.33,0.09,2023-01-13 01:15:00,90.62,0.06,2023-01-13 01:15:00,94.04,0.04,2023-01-13 03:45:00,125
2023-01-14,95.36,0.03,2023-01-14 05:45:00,100.17,-0.0,2023-01-14 05:15:00,103.61,-0.02,2023-01-14 03:45:00,125
2023-01-15,101.9,-0.01,2023-01-15 04:00:00,103.87,-0.02,2023-01-15 04:00:00,105.63,-0.03,2023-01-15 02:45:00,125
2023-01-16,89.4,0.07,2023-01-16 23:00:00,93.89,0.04,2023-01-16 03:15:00,94.17,0.04,2023-01-16 03:15:00,125
2023-01-17,89.76,0.07,2023-01-17 04:45:00,94.14,0.04,2023-01-17 01:00:00,95.44,0.03,2023-01-17 01:00:00,125
2023-01-18,88.81,0.07,2023-01-18 05:00:00,93.69,0.04,2023-01-18 04:45:00,97.29,0.02,2023-01-18 00:30:00,125
2023-01-19,89.9,0.06,2023-01-19 02:00:00,92.77,0.04,2023-01-19 01:00:00,94.87,0.03,2023-01-19 01:00:00,125
2023-01-20,89.1,0.07,2023-01-20 01:15:00,94.14,0.04,2023-01-20 02:00:00,94.86,0.03,2023-01-20 01:00:00,125
2023-01-21,98.62,0.01,2023-01-21 05:15:00,100.94,-0.01,2023-01-21 04:30:00,104.52,-0.02,2023-01-21 03:30:00,125
2023-01-22,100.0,0.0,2023-01-22 05:15:00,103.45,-0.02,2023-01-22 03:00:00,104.6,-0.03,2023-01-22 03:15:00,125
2023-01-23,90.21,0.06,2023-01-23 01:30:00,93.65,0.04,2023-01-23 01:30:00,96.07,0.02,2023-01-23 02:00:00,125
2023-01-24,86.24,0.09,2023-01-24 02:00:00,88.88,0.07,2023-01-24 01:15:00,91.2,0.06,2023-01-24 00:15:00,125
2023-01-25,94.29,0.03,2023-01-25 05:15:00,96.62,0.02,2023-01-25 01:00:00,98.54,0.01,2023-01-25 00:45:00,125
2023-01-26,91.79,0.05,2023-01-26 04:30:00,94.11,0.04,2023-01-26 04:30:00,95.34,0.03,2023-01-26 03:15:00,125
2023-01-27,84.48,0.11,2023-01-27 01:00:00,88.15,0.08,2023-01-27 01:00:00,89.77,0.07,2023-01-27 01:00:00,125
2023-01-28,95.93,0.02,2023-01-28 04:45:00,102.88,-0.02,2023-01-28 03:45:00,104.42,-0.02,2023-01-28 04:45:00,125
2023-01-29,105.95,-0.03,2023-01-29 04:30:00,107.98,-0.04,2023-01-29 02:45:00,108.49,-0.04,2023-01-29 02:30:00,125
2023-01-30,84.29,0.11,2023-01-30 03:00:00,87.44,0.08,2023-01-30 02:45:00,90.36,0.06,2023-01-30 02:00:00,125
2023-01-31,86.02,0.09,2023-01-31 01:30:00,88.88,0.07,2023-01-31 01:30:00,93.87,0.04,2023-01-31 01:00:00,125
2023-02-01,90.4,0.06,2023-02-01 01:00:00,92.89,0.04,2023-02-01 00:45:00,93.59,0.04,2023-02-01 01:30:00,125
2023-02-02,87.5,0.08,2023-02-02 02:00:00,89.36,0.07,2023-02-02 01:15:00,94.16,0.04,2023-02-02 00:15:00,125
2023-02-03,88.88,0.07,2023-02-03 02:45:00,91.68,0.05,2023-02-03 01:45:00,93.33,0.04,2023-02-03 02:45:00,125
2023-02-04,89.83,0.06,2023-02-04 05:45:00,100.4,-0.0,2023-02-04 05:45:00,104.71,-0.03,2023-02-04 05:45:00,125
2023-02-05,99.76,0.0,2023-02-05 04:15:00,100.12,-0.0,2023-02-05 03:15:00,103.65,-0.02,2023-02-05 03:15:00,125
2023-02-06,90.57,0.06,2023-02-06 04:45:00,93.08,0.04,2023-02-06 01:45:00,95.63,0.03,2023-02-06 04:00:00,125
2023-02-07,88.83,0.07,2023-02-07 01:30:00,93.01,0.04,2023-02-07 02:00:00,94.44,0.03,2023-02-07 01:30:00,125
2023-02-08,89.76,0.07,2023-02-08 04:15:00,94.74,0.03,2023-02-08 04:45:00,96.54,0.02,2023-02-08 00:30:00,125
2023-02-09,88.21,0.08,2023-02-09 01:45:00,92.85,0.04,2023-02-09 01:15:00,95.64,0.03,2023-02-09 04:30:00,125
2023-02-10,93.43,0.04,2023-02-10 02:15:00,96.12,0.02,2023-02-10 01:30:00,98.06,0.01,2023-02-10 00:30:00,125
2023-02-11,90.36,0.06,2023-02-11 02:30:00,95.38,0.03,2023-02-11 01:30:00,96.05,0.02,2023-02-11 00:30:00,125
2023-02-12,97.86,0.01,2023-02-12 03:15:00,103.43,-0.02,2023-02-12 02:15:00,105.32,-0.03,2023-02-12 02:30:00,125
2023-02-13,90.62,0.06,2023-02-13 02:30:00,95.76,0.03,2023-02-13 03:00:00,96.09,0.02,2023-02-13 03:00:00,125
2023-02-14,86.36,0.09,2023-02-14 02:30:00,92.42,0.05,2023-02-14 01:30:00,96.0,0.02,2023-02-14 00:30:00,125
2023-02-15,88.81,0.07,2023-02-15 05:15:00,91.21,0.06,2023-02-15 05:00:00,96.53,0.02,2023-02-15 04:00:00,125
2023-02-16,84.36,0.11,2023-02-16 00:45:00,87.5,0.08,2023-02-16 00:45:00,88.39,0.08,2023-02-16 00:30:00,125
2023-02-17,88.76,0.07,2023-02-17 03:00:00,93.46,0.04,2023-02-17 02:00:00,95.0,0.03,2023-02-17 02:30:00,125
2023-02-18,101.64,-0.01,2023-02-18 05:30:00,105.71,-0.03,2023-02-18 05:30:00,107.44,-0.04,2023-02-18 05:00:00,125
2023-02-19,102.26,-0.01,2023-02-19 03:45:00,105.44,-0.03,2023-02-19 04:00:00,107.0,-0.04,2023-02-19 03:30:00,125
2023-02-20,83.93,0.11,2023-02-20 02:45:00,94.11,0.04,2023-02-20 02:45:00,93.9,0.04,2023-02-20 02:45:00,125
2023-02-21,94.19,0.04,2023-02-21 05:30:00,95.07,0.03,2023-02-21 04:30:00,96.9,0.02,2023-02-21 03:45:00,125
2023-02-22,18.95,2.44,2023-02-22 11:45:00,21.48,2.09,2023-02-22 10:30:00,23.47,1.86,2023-02-22 10:30:00,125
2023-02-23,90.07,0.06,2023-02-23 04:15:00,93.06,0.04,2023-02-23 04:30:00,96.97,0.02,2023-02-23 04:30:00,125
2023-02-24,87.55,0.08,2023-02-24 02:45:00,90.67,0.06,2023-02-24 05:00:00,93.27,0.04,2023-02-24 04:15:00,125
2023-02-25,94.88,0.03,2023-02-25 05:00:00,98.69,0.01,2023-02-25 04:30:00,101.34,-0.01,2023-02-25 03:30:00,125
2023-02-26,100.79,-0.0,2023-02-26 05:00:00,104.76,-0.03,2023-02-26 05:15:00,106.19,-0.03,2023-02-26 04:15:00,125
2023-02-27,85.43,0.1,2023-02-27 01:30:00,91.23,0.05,2023-02-27 01:45:00,93.47,0.04,2023-02-27 01:00:00,125
2023-02-28,90.88,0.06,2023-02-28 03:00:00,92.71,0.04,2023-02-28 04:30:00,95.06,0.03,2023-02-28 01:00:00,125
2023-03-01,89.02,0.07,2023-03-01 01:15:00,90.3,0.06,2023-03-01 01:15:00,93.71,0.04,2023-03-01 01:00:00,125
2023-03-02,89.33,0.07,2023-03-02 04:45:00,95.68,0.03,2023-03-02 01:30:00,95.74,0.03,2023-03-02 02:30:00,125
2023-03-03,94.21,0.04,2023-03-03 02:15:00,95.23,0.03,2023-03-03 04:45:00,96.56,0.02,2023-03-03 04:00:00,125
2023-03-04,90.95,0.06,2023-03-04 04:45:00,95.75,0.03,2023-03-04 04:30:00,99.7,0.0,2023-03-04 02:45:00,125
2023-03-05,98.81,0.01,2023-03-05 02:30:00,103.71,-0.02,2023-03-05 02:15:00,104.14,-0.02,2023-03-05 02:15:00,125
2023-03-06,91.24,0.05,2023-03-06 01:30:00,94.35,0.03,2023-03-06 01:30:00,97.1,0.02,2023-03-06 01:30:00,125
2023-03-07,88.38,0.08,2023-03-07 01:45:00,92.77,0.04,2023-03-07 01:45:00,97.51,0.01,2023-03-07 00:45:00,125
2023-03-08,87.0,0.09,2023-03-08 02:45:00,91.45,0.05,2023-03-08 02:45:00,91.71,0.05,2023-03-08 02:45:00,125
2023-03-09,90.12,0.06,2023-03-09 01:30:00,93.82,0.04,2023-03-09 03:00:00,96.46,0.02,2023-03-09 01:30:00,125
