date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,98.81,0.01,2023-01-01 08:30:00,100.0,0.0,2023-01-01 05:30:00,102.25,-0.02,2023-01-01 06:30:00,70
2023-01-02,100.0,0.0,2023-01-02 00:30:00,100.0,0.0,2023-01-02 00:45:00,100.0,0.0,2023-01-02 01:00:00,70
2023-01-03,99.21,0.01,2023-01-03 01:30:00,100.99,-0.01,2023-01-03 00:30:00,101.85,-0.02,2023-01-03 00:00:00,70
2023-01-04,100.0,0.0,2023-01-04 23:00:00,105.26,-0.05,2023-01-04 00:30:00,105.98,-0.05,2023-01-04 03:00:00,70
2023-01-05,100.0,0.0,2023-01-05 01:45:00,106.9,-0.06,2023-01-05 07:30:00,106.77,-0.06,2023-01-05 00:00:00,70
2023-01-06,99.21,0.01,2023-01-06 00:00:00,103.08,-0.03,2023-01-06 00:45:00,102.65,-0.02,2023-01-06 01:15:00,70
2023-01-07,96.43,0.04,2023-01-07 03:45:00,98.21,0.02,2023-01-07 02:45:00,99.07,0.01,2023-01-07 01:45:00,70
2023-01-08,100.0,0.0,2023-01-08 04:45:00,100.0,0.0,2023-01-08 03:45:00,100.0,0.0,2023-01-08 02:15:00,70
2023-01-09,100.0,0.0,2023-01-09 00:00:00,100.89,-0.01,2023-01-09 03:00:00,102.98,-0.03,2023-01-09 01:30:00,70
2023-01-10,89.33,0.11,2023-01-10 07:45:00,96.47,0.03,2023-01-10 00:45:00,102.34,-0.02,2023-01-10 00:45:00,70
2023-01-11,99.21,0.01,2023-01-11 02:45:00,101.19,-0.01,2023-01-11 02:00:00,101.46,-0.01,2023-01-11 02:00:00,70
2023-01-12,95.24,0.05,2023-01-12 01:00:00,99.4,0.01,2023-01-12 01:00:00,101.26,-0.01,2023-01-12 01:00:00,70
2023-01-13,100.0,0.0,2023-01-13 03:30:00,100.0,0.0,2023-01-13 00:45:00,100.6,-0.01,2023-01-13 00:15:00,70
2023-01-14,93.85,0.06,2023-01-14 02:15:00,96.92,0.03,2023-01-14 01:15:00,99.4,0.01,2023-01-14 01:00:00,70
2023-01-15,100.0,0.0,2023-01-15 02:30:00,100.0,0.0,2023-01-15 02:30:00,102.84,-0.03,2023-01-15 04:45:00,70
2023-01-16,82.7,0.2,2023-01-16 07:45:00,92.7,0.08,2023-01-16 07:30:00,96.23,0.04,2023-01-16 06:15:00,70
2023-01-17,96.43,0.04,2023-01-17 01:00:00,98.21,0.02,2023-01-17 00:15:00,101.46,-0.01,2023-01-17 00:00:00,70
2023-01-18,92.46,0.08,2023-01-18 01:45:00,97.22,0.03,2023-01-18 01:45:00,100.99,-0.01,2023-01-18 00:15:00,70
2023-01-19,100.0,0.0,2023-01-19 00:30:00,103.87,-0.04,2023-01-19 00:15:00,104.03,-0.04,2023-01-19 00:00:00,70
