date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,33.49,2.05,2023-01-01 18:15:00,42.72,1.39,2023-01-01 17:30:00,48.81,1.09,2023-01-01 16:30:00,102
2023-01-02,74.35,0.36,2023-01-02 18:00:00,84.5,0.19,2023-01-02 18:00:00,92.96,0.08,2023-01-02 17:30:00,102
2023-01-03,29.78,2.44,2023-01-03 08:45:00,34.98,1.92,2023-01-03 07:30:00,42.67,1.39,2023-01-03 07:00:00,102
2023-01-04,24.48,3.19,2023-01-04 18:00:00,26.51,2.87,2023-01-04 18:00:00,32.51,2.15,2023-01-04 17:15:00,102
2023-01-05,36.29,1.82,2023-01-05 17:30:00,37.93,1.69,2023-01-05 07:30:00,43.78,1.33,2023-01-05 07:00:00,102
2023-01-06,26.68,2.84,2023-01-06 13:45:00,28.64,2.58,2023-01-06 12:45:00,42.13,1.42,2023-01-06 12:30:00,102
2023-01-07,31.38,2.26,2023-01-07 17:15:00,33.28,2.07,2023-01-07 18:30:00,33.79,2.03,2023-01-07 17:15:00,102
2023-01-08,27.41,2.74,2023-01-08 17:30:00,32.67,2.13,2023-01-08 17:15:00,34.17,1.99,2023-01-08 17:00:00,102
2023-01-09,24.66,3.16,2023-01-09 08:15:00,29.12,2.52,2023-01-09 07:15:00,30.62,2.34,2023-01-09 06:30:00,102
2023-01-10,31.12,2.29,2023-01-10 08:15:00,33.19,2.08,2023-01-10 08:00:00,35.32,1.89,2023-01-10 07:00:00,102
2023-01-11,25.56,3.01,2023-01-11 19:30:00,30.99,2.3,2023-01-11 07:15:00,33.45,2.06,2023-01-11 07:00:00,102
2023-01-12,25.91,2.96,2023-01-12 17:15:00,31.49,2.25,2023-01-12 07:30:00,32.44,2.15,2023-01-12 07:30:00,102
2023-01-13,34.48,1.97,2023-01-13 18:45:00,37.39,1.73,2023-01-13 07:30:00,37.96,1.69,2023-01-13 07:30:00,102
2023-01-14,28.88,2.55,2023-01-14 19:30:00,30.58,2.35,2023-01-14 18:45:00,34.5,1.96,2023-01-14 18:00:00,102
2023-01-15,33.49,2.05,2023-01-15 19:00:00,36.47,1.8,2023-01-15 17:30:00,36.16,1.83,2023-01-15 17:00:00,102
2023-01-16,26.16,2.92,2023-01-16 07:30:00,33.21,2.08,2023-01-16 07:00:00,52.03,0.95,2023-01-16 07:30:00,102
2023-01-17,29.22,2.51,2023-01-17 08:15:00,32.11,2.19,2023-01-17 07:15:00,33.62,2.04,2023-01-17 07:15:00,102
2023-01-18,26.72,2.84,2023-01-18 10:30:00,30.75,2.33,2023-01-18 09:30:00,31.98,2.2,2023-01-18 08:30:00,102
2023-01-19,26.25,2.91,2023-01-19 07:30:00,29.83,2.43,2023-01-19 06:45:00,32.72,2.13,2023-01-19 06:45:00,102
2023-01-20,22.5,3.56,2023-01-20 11:00:00,33.62,2.04,2023-01-20 10:00:00,36.01,1.84,2023-01-20 09:00:00,102
2023-01-21,29.91,2.42,2023-01-21 18:45:00,34.74,1.94,2023-01-21 18:15:00,38.36,1.66,2023-01-21 17:15:00,102
2023-01-22,32.63,2.14,2023-01-22 18:00:00,33.38,2.06,2023-01-22 18:00:00,35.0,1.92,2023-01-22 17:15:00,102
2023-01-23,35.3,1.9,2023-01-23 07:15:00,37.31,1.74,2023-01-23 08:45:00,38.23,1.67,2023-01-23 07:15:00,102
2023-01-24,25.99,2.95,2023-01-24 07:15:00,31.42,2.26,2023-01-24 07:15:00,33.1,2.09,2023-01-24 07:00:00,102
2023-01-25,31.25,2.28,2023-01-25 09:00:00,32.11,2.19,2023-01-25 07:30:00,33.03,2.1,2023-01-25 07:00:00,102
2023-01-26,30.78,2.33,2023-01-26 10:00:00,33.17,2.08,2023-01-26 09:30:00,35.09,1.91,2023-01-26 09:30:00,102
2023-01-27,28.02,2.66,2023-01-27 08:15:00,34.31,1.98,2023-01-27 08:00:00,44.8,1.27,2023-01-27 07:00:00,102
2023-01-28,30.22,2.39,2023-01-28 18:15:00,32.59,2.14,2023-01-28 18:00:00,36.03,1.84,2023-01-28 17:15:00,102
2023-01-29,23.32,3.4,2023-01-29 19:30:00,24.74,3.15,2023-01-29 18:30:00,26.75,2.83,2023-01-29 17:30:00,102
2023-01-30,27.54,2.72,2023-01-30 08:15:00,28.28,2.62,2023-01-30 08:15:00,30.0,2.41,2023-01-30 07:15:00,102
2023-01-31,27.37,2.75,2023-01-31 07:45:00,32.54,2.14,2023-01-31 07:15:00,34.08,2.0,2023-01-31 07:00:00,102
2023-02-01,27.54,2.72,2023-02-01 08:15:00,32.87,2.11,2023-02-01 07:15:00,32.64,2.13,2023-02-01 08:00:00,102
2023-02-02,20.26,4.07,2023-02-02 08:00:00,27.18,2.77,2023-02-02 07:15:00,29.84,2.43,2023-02-02 08:00:00,102
2023-02-03,34.31,1.98,2023-02-03 07:15:00,36.49,1.8,2023-02-03 08:45:00,38.95,1.62,2023-02-03 07:15:00,102
2023-02-04,22.59,3.55,2023-02-04 14:30:00,26.29,2.9,2023-02-04 13:45:00,29.73,2.45,2023-02-04 13:45:00,102
2023-02-05,30.99,2.3,2023-02-05 16:45:00,36.53,1.8,2023-02-05 16:45:00,42.61,1.39,2023-02-05 16:15:00,102
2023-02-06,23.41,3.39,2023-02-06 07:30:00,30.73,2.33,2023-02-06 07:15:00,34.31,1.98,2023-02-06 07:30:00,102
2023-02-07,25.09,3.09,2023-02-07 08:00:00,29.09,2.52,2023-02-07 07:30:00,30.69,2.34,2023-02-07 08:00:00,102
2023-02-08,25.65,3.0,2023-02-08 07:30:00,30.19,2.39,2023-02-08 07:30:00,34.54,1.96,2023-02-08 07:30:00,102
2023-02-09,29.4,2.48,2023-02-09 07:45:00,32.37,2.16,2023-02-09 07:45:00,33.68,2.04,2023-02-09 07:45:00,102
2023-02-10,32.03,2.2,2023-02-10 07:15:00,39.96,1.55,2023-02-10 07:00:00,42.33,1.41,2023-02-10 07:00:00,102
2023-02-11,44.48,1.29,2023-02-11 19:30:00,60.28,0.68,2023-02-11 18:15:00,63.25,0.6,2023-02-11 18:00:00,102
2023-02-12,31.08,2.29,2023-02-12 18:30:00,46.23,1.2,2023-02-12 18:00:00,47.77,1.13,2023-02-12 16:30:00,102
2023-02-13,29.83,2.43,2023-02-13 09:45:00,32.44,2.15,2023-02-13 08:45:00,34.22,1.99,2023-02-13 08:15:00,102
2023-02-14,32.89,2.11,2023-02-14 19:15:00,35.09,1.91,2023-02-14 18:30:00,38.32,1.67,2023-02-14 17:45:00,102
2023-02-15,30.86,2.32,2023-02-15 13:30:00,34.29,1.98,2023-02-15 07:15:00,36.08,1.83,2023-02-15 07:15:00,102
2023-02-16,29.31,2.49,2023-02-16 08:00:00,32.24,2.17,2023-02-16 07:00:00,34.18,1.99,2023-02-16 07:15:00,102
2023-02-17,33.66,2.04,2023-02-17 07:30:00,35.45,1.88,2023-02-17 07:15:00,36.48,1.8,2023-02-17 07:00:00,102
2023-02-18,24.27,3.23,2023-02-18 18:00:00,36.88,1.77,2023-02-18 17:00:00,42.34,1.41,2023-02-18 17:30:00,102
2023-02-19,34.96,1.92,2023-02-19 12:00:00,43.36,1.35,2023-02-19 11:15:00,65.34,0.55,2023-02-19 10:45:00,102
2023-02-20,36.47,1.8,2023-02-20 08:00:00,36.96,1.76,2023-02-20 07:15:00,56.59,0.79,2023-02-20 06:15:00,102
2023-02-21,22.63,3.54,2023-02-21 09:45:00,29.59,2.46,2023-02-21 08:45:00,40.39,1.53,2023-02-21 08:00:00,102
2023-02-22,50.26,1.02,2023-02-22 22:45:00,53.62,0.89,2023-02-22 22:00:00,68.45,0.48,2023-02-22 21:00:00,102
2023-02-23,36.81,1.78,2023-02-23 08:30:00,37.11,1.75,2023-02-23 08:15:00,38.33,1.66,2023-02-23 07:15:00,102
2023-02-24,49.61,1.05,2023-02-24 16:30:00,73.56,0.37,2023-02-24 15:30:00,85.39,0.18,2023-02-24 14:30:00,102
2023-02-25,85.13,0.18,2023-02-25 14:00:00,93.97,0.07,2023-02-25 14:15:00,99.15,0.01,2023-02-25 14:00:00,102
2023-02-26,105.26,-0.05,2023-02-26 19:30:00,107.05,-0.07,2023-02-26 18:30:00,107.64,-0.07,2023-02-26 17:30:00,102
2023-02-27,34.48,1.97,2023-02-27 09:00:00,35.22,1.9,2023-02-27 09:00:00,36.14,1.83,2023-02-27 08:15:00,102
2023-02-28,28.15,2.64,2023-02-28 09:00:00,30.52,2.36,2023-02-28 08:45:00,31.71,2.23,2023-02-28 07:30:00,102
2023-03-01,32.89,2.11,2023-03-01 07:15:00,34.57,1.96,2023-03-01 07:00:00,54.78,0.85,2023-03-01 06:45:00,102
2023-03-02,27.46,2.73,2023-03-02 10:15:00,29.85,2.43,2023-03-02 09:15:00,30.76,2.33,2023-03-02 08:00:00,102
2023-03-03,25.43,3.03,2023-03-03 19:00:00,29.72,2.45,2023-03-03 18:15:00,37.46,1.73,2023-03-03 08:00:00,102
2023-03-04,23.66,3.34,2023-03-04 18:30:00,28.6,2.58,2023-03-04 18:15:00,34.55,1.96,2023-03-04 18:00:00,102
2023-03-05,25.43,3.03,2023-03-05 15:30:00,31.98,2.2,2023-03-05 14:30:00,40.79,1.5,2023-03-05 10:45:00,102
2023-03-06,28.45,2.6,2023-03-06 08:15:00,30.15,2.4,2023-03-06 07:45:00,32.08,2.19,2023-03-06 07:00:00,102
2023-03-07,27.63,2.71,2023-03-07 08:45:00,28.75,2.56,2023-03-07 07:45:00,32.05,2.19,2023-03-07 06:45:00,102
2023-03-08,25.6,3.01,2023-03-08 09:00:00,29.12,2.52,2023-03-08 08:15:00,29.58,2.46,2023-03-08 07:15:00,102
2023-03-09,28.19,2.64,2023-03-09 08:00:00,30.15,2.4,2023-03-09 07:15:00,32.47,2.15,2023-03-09 07:00:00,102
2023-03-10,27.97,2.66,2023-03-10 08:30:00,30.86,2.32,2023-03-10 07:30:00,38.51,1.65,2023-03-10 06:45:00,102
2023-03-11,31.34,2.27,2023-03-11 17:30:00,33.45,2.06,2023-03-11 17:30:00,34.48,1.97,2023-03-11 17:45:00,102
2023-03-12,31.12,2.29,2023-03-12 18:30:00,33.45,2.06,2023-03-12 17:15:00,45.3,1.25,2023-03-12 17:00:00,102
2023-03-13,26.25,2.91,2023-03-13 07:45:00,27.76,2.69,2023-03-13 07:30:00,32.07,2.19,2023-03-13 07:00:00,102
2023-03-14,28.53,2.59,2023-03-14 10:30:00,30.34,2.37,2023-03-14 07:30:00,30.47,2.36,2023-03-14 08:30:00,102
2023-03-15,29.27,2.5,2023-03-15 19:15:00,32.74,2.13,2023-03-15 07:30:00,34.28,1.98,2023-03-15 07:00:00,102
2023-03-16,27.33,2.75,2023-03-16 10:00:00,28.21,2.63,2023-03-16 09:15:00,30.16,2.4,2023-03-16 09:15:00,102
2023-03-17,28.53,2.59,2023-03-17 07:15:00,29.98,2.42,2023-03-17 07:15:00,33.45,2.06,2023-03-17 07:00:00,102
2023-03-18,36.29,1.82,2023-03-18 18:15:00,39.46,1.59,2023-03-18 17:15:00,57.01,0.78,2023-03-18 17:00:00,102
2023-03-19,34.22,1.99,2023-03-19 13:00:00,39.38,1.59,2023-03-19 15:15:00,51.59,0.97,2023-03-19 15:15:00,102
2023-03-20,30.82,2.32,2023-03-20 07:15:00,32.05,2.19,2023-03-20 07:30:00,33.61,2.04,2023-03-20 07:15:00,102
2023-03-21,28.53,2.59,2023-03-21 07:15:00,33.17,2.08,2023-03-21 06:45:00,34.22,1.99,2023-03-21 06:45:00,102
2023-03-22,30.22,2.39,2023-03-22 09:15:00,32.18,2.18,2023-03-22 08:15:00,32.99,2.1,2023-03-22 07:15:00,102
2023-03-23,27.84,2.68,2023-03-23 07:15:00,31.59,2.24,2023-03-23 06:45:00,39.78,1.57,2023-03-23 06:30:00,102
2023-03-24,32.84,2.12,2023-03-24 07:15:00,35.52,1.88,2023-03-24 06:45:00,36.14,1.83,2023-03-24 07:00:00,102
2023-03-25,43.28,1.36,2023-03-25 18:45:00,70.13,0.44,2023-03-25 18:00:00,83.39,0.21,2023-03-25 16:45:00,102
