date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,30.76,3.75,2023-01-01 17:45:00,51.81,1.55,2023-01-01 16:45:00,62.08,1.02,2023-01-01 15:45:00,20
2023-01-02,60.9,1.07,2023-01-02 18:00:00,63.19,0.97,2023-01-02 16:45:00,63.73,0.95,2023-01-02 15:45:00,20
2023-01-03,28.82,4.12,2023-01-03 08:30:00,45.42,2.0,2023-01-03 16:15:00,48.06,1.8,2023-01-03 16:30:00,20
2023-01-04,27.5,4.39,2023-01-04 18:00:00,38.58,2.65,2023-01-04 16:45:00,41.13,2.39,2023-01-04 16:30:00,20
2023-01-05,18.89,7.16,2023-01-05 17:45:00,24.38,5.17,2023-01-05 17:15:00,30.14,3.86,2023-01-05 16:45:00,20
2023-01-06,45.49,2.0,2023-01-06 07:45:00,63.82,0.94,2023-01-06 07:15:00,68.43,0.77,2023-01-06 07:45:00,20
2023-01-07,29.58,3.97,2023-01-07 18:00:00,40.83,2.41,2023-01-07 17:30:00,43.7,2.15,2023-01-07 16:30:00,20
2023-01-08,40.76,2.42,2023-01-08 16:30:00,43.68,2.15,2023-01-08 15:30:00,46.23,1.94,2023-01-08 14:45:00,20
2023-01-09,30.42,3.81,2023-01-09 17:15:00,35.69,3.0,2023-01-09 08:00:00,44.38,2.09,2023-01-09 07:30:00,20
2023-01-10,22.22,5.83,2023-01-10 09:00:00,32.71,3.43,2023-01-10 08:00:00,39.58,2.54,2023-01-10 07:15:00,20
2023-01-11,32.15,3.52,2023-01-11 08:00:00,35.17,3.07,2023-01-11 17:00:00,37.31,2.8,2023-01-11 16:00:00,20
2023-01-12,29.65,3.95,2023-01-12 09:00:00,35.52,3.03,2023-01-12 08:00:00,44.38,2.09,2023-01-12 07:00:00,20
2023-01-13,38.96,2.61,2023-01-13 08:15:00,48.75,1.75,2023-01-13 07:45:00,60.21,1.1,2023-01-13 07:15:00,20
2023-01-14,19.1,7.06,2023-01-14 18:45:00,31.94,3.55,2023-01-14 17:45:00,37.15,2.82,2023-01-14 18:00:00,20
2023-01-15,68.4,0.77,2023-01-15 14:45:00,73.58,0.6,2023-01-15 16:45:00,75.79,0.53,2023-01-15 14:45:00,20
