date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,79.63,0.57,2023-01-01 07:30:00,89.81,0.25,2023-01-01 08:00:00,92.13,0.19,2023-01-01 08:00:00,64
2023-01-02,93.06,0.17,2023-01-02 19:00:00,96.53,0.08,2023-01-02 18:45:00,98.15,0.04,2023-01-02 06:30:00,64
2023-01-03,72.22,0.85,2023-01-03 08:30:00,89.26,0.27,2023-01-03 08:30:00,93.43,0.16,2023-01-03 08:30:00,64
2023-01-04,59.07,1.54,2023-01-04 08:45:00,83.15,0.45,2023-01-04 08:45:00,90.9,0.22,2023-01-04 06:45:00,64
2023-01-05,90.83,0.22,2023-01-05 15:30:00,94.49,0.13,2023-01-05 08:00:00,94.97,0.12,2023-01-05 08:15:00,64
2023-01-06,90.28,0.24,2023-01-06 14:30:00,95.6,0.1,2023-01-06 14:15:00,96.3,0.09,2023-01-06 12:45:00,64
2023-01-07,87.04,0.33,2023-01-07 17:00:00,90.05,0.25,2023-01-07 17:00:00,92.9,0.17,2023-01-07 16:30:00,64
2023-01-08,91.67,0.2,2023-01-08 00:15:00,94.91,0.12,2023-01-08 18:15:00,97.38,0.06,2023-01-08 17:30:00,64
2023-01-09,78.98,0.59,2023-01-09 08:30:00,89.12,0.27,2023-01-09 07:15:00,88.64,0.28,2023-01-09 06:30:00,64
2023-01-10,71.67,0.88,2023-01-10 09:30:00,78.89,0.59,2023-01-10 08:30:00,84.94,0.39,2023-01-10 08:00:00,64
2023-01-11,88.52,0.29,2023-01-11 18:00:00,93.33,0.16,2023-01-11 18:00:00,95.62,0.1,2023-01-11 08:15:00,64
2023-01-12,67.04,1.09,2023-01-12 09:00:00,79.44,0.57,2023-01-12 07:45:00,83.89,0.43,2023-01-12 08:45:00,64
2023-01-13,79.35,0.58,2023-01-13 09:30:00,87.08,0.33,2023-01-13 09:30:00,88.36,0.29,2023-01-13 07:45:00,64
2023-01-14,67.78,1.06,2023-01-14 18:30:00,72.64,0.84,2023-01-14 17:30:00,76.98,0.66,2023-01-14 15:45:00,64
2023-01-15,80.09,0.55,2023-01-15 15:30:00,91.9,0.2,2023-01-15 16:00:00,90.9,0.22,2023-01-15 15:45:00,64
2023-01-16,55.28,1.8,2023-01-16 09:15:00,67.31,1.08,2023-01-16 08:45:00,76.23,0.69,2023-01-16 08:00:00,64
2023-01-17,16.85,10.96,2023-01-17 09:15:00,35.46,4.04,2023-01-17 09:30:00,49.66,2.25,2023-01-17 08:00:00,64
