date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,97.92,0.04,2023-01-01 17:00:00,100.0,0.0,2023-01-01 07:30:00,100.0,0.0,2023-01-01 03:45:00,27
2023-01-02,93.75,0.11,2023-01-02 14:30:00,100.0,0.0,2023-01-02 21:45:00,100.0,0.0,2023-01-02 00:00:00,27
2023-01-03,95.14,0.09,2023-01-03 16:45:00,100.0,0.0,2023-01-03 20:00:00,100.0,0.0,2023-01-03 20:45:00,27
2023-01-04,100.0,0.0,2023-01-04 23:00:00,100.0,0.0,2023-01-04 20:00:00,100.0,0.0,2023-01-04 21:00:00,27
2023-01-05,98.61,0.02,2023-01-05 11:30:00,100.0,0.0,2023-01-05 20:45:00,100.0,0.0,2023-01-05 20:30:00,27
2023-01-06,100.0,0.0,2023-01-06 23:00:00,100.0,0.0,2023-01-06 00:15:00,100.0,0.0,2023-01-06 00:00:00,27
2023-01-07,100.0,0.0,2023-01-07 23:00:00,100.0,0.0,2023-01-07 21:45:00,100.0,0.0,2023-01-07 01:45:00,27
2023-01-08,100.0,0.0,2023-01-08 23:00:00,100.0,0.0,2023-01-08 00:15:00,100.0,0.0,2023-01-08 00:15:00,27
2023-01-09,86.81,0.25,2023-01-09 14:45:00,100.0,0.0,2023-01-09 20:15:00,100.0,0.0,2023-01-09 19:45:00,27
2023-01-10,93.06,0.12,2023-01-10 04:45:00,96.53,0.06,2023-01-10 03:45:00,97.69,0.04,2023-01-10 02:45:00,27
2023-01-11,100.0,0.0,2023-01-11 00:00:00,100.0,0.0,2023-01-11 21:00:00,100.0,0.0,2023-01-11 20:00:00,27
2023-01-12,96.53,0.06,2023-01-12 19:15:00,98.26,0.03,2023-01-12 19:15:00,100.0,0.0,2023-01-12 19:45:00,27
2023-01-13,93.75,0.11,2023-01-13 18:30:00,100.0,0.0,2023-01-13 21:30:00,100.0,0.0,2023-01-13 01:15:00,27
2023-01-14,100.0,0.0,2023-01-14 23:00:00,100.0,0.0,2023-01-14 19:30:00,100.0,0.0,2023-01-14 04:00:00,27
2023-01-15,100.0,0.0,2023-01-15 00:00:00,100.0,0.0,2023-01-15 00:00:00,100.0,0.0,2023-01-15 04:00:00,27
2023-01-16,100.0,0.0,2023-01-16 23:00:00,100.0,0.0,2023-01-16 01:30:00,100.0,0.0,2023-01-16 00:00:00,27
2023-01-17,93.06,0.12,2023-01-17 13:15:00,97.92,0.04,2023-01-17 12:45:00,100.0,0.0,2023-01-17 18:30:00,27
2023-01-18,97.22,0.05,2023-01-18 12:30:00,98.61,0.02,2023-01-18 12:30:00,99.07,0.02,2023-01-18 11:45:00,27
2023-01-19,93.06,0.12,2023-01-19 09:30:00,100.0,0.0,2023-01-19 00:45:00,100.0,0.0,2023-01-19 01:00:00,27
2023-01-20,100.0,0.0,2023-01-20 23:00:00,100.0,0.0,2023-01-20 00:15:00,100.0,0.0,2023-01-20 00:30:00,27
2023-01-21,95.14,0.09,2023-01-21 15:45:00,100.0,0.0,2023-01-21 22:00:00,100.0,0.0,2023-01-21 00:00:00,27
2023-01-22,100.0,0.0,2023-01-22 09:45:00,100.0,0.0,2023-01-22 19:00:00,100.0,0.0,2023-01-22 04:00:00,27
2023-01-23,76.04,0.53,2023-01-23 21:30:00,88.02,0.23,2023-01-23 21:30:00,92.01,0.14,2023-01-23 21:00:00,27
2023-01-24,100.0,0.0,2023-01-24 18:15:00,100.0,0.0,2023-01-24 20:30:00,100.0,0.0,2023-01-24 20:30:00,27
2023-01-25,96.88,0.05,2023-01-25 09:45:00,98.44,0.03,2023-01-25 09:45:00,98.96,0.02,2023-01-25 09:30:00,27
2023-01-26,100.0,0.0,2023-01-26 23:00:00,100.0,0.0,2023-01-26 20:15:00,100.0,0.0,2023-01-26 21:00:00,27
2023-01-27,78.82,0.45,2023-01-27 15:30:00,94.62,0.09,2023-01-27 15:30:00,98.1,0.03,2023-01-27 15:30:00,27
2023-01-28,100.0,0.0,2023-01-28 23:00:00,100.0,0.0,2023-01-28 21:00:00,100.0,0.0,2023-01-28 18:45:00,27
2023-01-29,100.0,0.0,2023-01-29 23:00:00,100.0,0.0,2023-01-29 07:30:00,100.0,0.0,2023-01-29 02:00:00,27
2023-01-30,95.49,0.08,2023-01-30 10:30:00,100.0,0.0,2023-01-30 00:30:00,100.0,0.0,2023-01-30 00:15:00,27
2023-01-31,100.0,0.0,2023-01-31 23:00:00,100.0,0.0,2023-01-31 18:30:00,100.0,0.0,2023-01-31 18:30:00,27
2023-02-01,96.53,0.06,2023-02-01 19:00:00,100.0,0.0,2023-02-01 00:30:00,100.0,0.0,2023-02-01 00:00:00,27
2023-02-02,99.31,0.01,2023-02-02 18:45:00,100.0,0.0,2023-02-02 21:15:00,100.0,0.0,2023-02-02 00:15:00,27
2023-02-03,100.0,0.0,2023-02-03 00:00:00,100.0,0.0,2023-02-03 03:00:00,100.0,0.0,2023-02-03 00:30:00,27
2023-02-04,93.06,0.12,2023-02-04 17:00:00,100.0,0.0,2023-02-04 06:15:00,100.0,0.0,2023-02-04 04:00:00,27
2023-02-05,97.22,0.05,2023-02-05 12:15:00,99.9,0.0,2023-02-05 18:45:00,99.93,0.0,2023-02-05 18:45:00,27
2023-02-06,91.67,0.15,2023-02-06 17:00:00,100.0,0.0,2023-02-06 20:45:00,100.0,0.0,2023-02-06 00:30:00,27
2023-02-07,100.0,0.0,2023-02-07 23:00:00,100.0,0.0,2023-02-07 22:00:00,100.0,0.0,2023-02-07 00:30:00,27
2023-02-08,97.92,0.04,2023-02-08 13:00:00,100.0,0.0,2023-02-08 20:15:00,100.0,0.0,2023-02-08 19:30:00,27
2023-02-09,81.25,0.38,2023-02-09 18:45:00,96.53,0.06,2023-02-09 17:45:00,100.0,0.0,2023-02-09 02:30:00,27
2023-02-10,100.0,0.0,2023-02-10 23:00:00,100.0,0.0,2023-02-10 21:00:00,100.0,0.0,2023-02-10 20:00:00,27
2023-02-11,100.0,0.0,2023-02-11 00:00:00,100.0,0.0,2023-02-11 00:00:00,100.0,0.0,2023-02-11 00:00:00,27
2023-02-12,100.0,0.0,2023-02-12 07:00:00,100.0,0.0,2023-02-12 06:15:00,100.0,0.0,2023-02-12 02:15:00,27
2023-02-13,100.0,0.0,2023-02-13 23:00:00,100.0,0.0,2023-02-13 00:00:00,100.0,0.0,2023-02-13 20:15:00,27
2023-02-14,90.97,0.17,2023-02-14 12:45:00,100.0,0.0,2023-02-14 20:30:00,100.0,0.0,2023-02-14 01:30:00,27
2023-02-15,93.06,0.12,2023-02-15 18:30:00,96.01,0.07,2023-02-15 18:30:00,97.34,0.05,2023-02-15 18:00:00,27
2023-02-16,100.0,0.0,2023-02-16 02:15:00,100.0,0.0,2023-02-16 20:30:00,100.0,0.0,2023-02-16 02:15:00,27
2023-02-17,97.92,0.04,2023-02-17 18:15:00,98.96,0.02,2023-02-17 18:15:00,99.31,0.01,2023-02-17 18:15:00,27
2023-02-18,97.01,0.05,2023-02-18 15:15:00,100.0,0.0,2023-02-18 00:45:00,100.0,0.0,2023-02-18 00:15:00,27
2023-02-19,83.33,0.33,2023-02-19 10:15:00,95.14,0.09,2023-02-19 21:00:00,96.76,0.06,2023-02-19 21:00:00,27
2023-02-20,91.81,0.15,2023-02-20 08:15:00,100.0,0.0,2023-02-20 22:00:00,100.0,0.0,2023-02-20 21:00:00,27
2023-02-21,100.0,0.0,2023-02-21 23:00:00,100.0,0.0,2023-02-21 00:15:00,100.0,0.0,2023-02-21 00:30:00,27
2023-02-22,100.0,0.0,2023-02-22 23:00:00,100.0,0.0,2023-02-22 21:45:00,100.0,0.0,2023-02-22 20:15:00,27
2023-02-23,100.0,0.0,2023-02-23 23:00:00,100.0,0.0,2023-02-23 21:30:00,100.0,0.0,2023-02-23 00:30:00,27
2023-02-24,100.0,0.0,2023-02-24 23:00:00,100.0,0.0,2023-02-24 00:15:00,100.0,0.0,2023-02-24 20:00:00,27
2023-02-25,88.19,0.22,2023-02-25 14:15:00,100.0,0.0,2023-02-25 00:30:00,100.0,0.0,2023-02-25 00:45:00,27
