date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,93.85,0.06,2023-01-01 17:30:00,98.63,0.01,2023-01-01 16:45:00,99.47,0.01,2023-01-01 16:00:00,73
2023-01-02,98.81,0.01,2023-01-02 20:00:00,100.0,0.0,2023-01-02 00:30:00,100.0,0.0,2023-01-02 00:00:00,73
2023-01-03,92.26,0.08,2023-01-03 22:00:00,97.42,0.03,2023-01-03 21:45:00,99.84,0.0,2023-01-03 20:00:00,73
2023-01-04,93.65,0.06,2023-01-04 22:30:00,97.72,0.02,2023-01-04 17:45:00,99.66,0.0,2023-01-04 16:45:00,73
2023-01-05,97.22,0.03,2023-01-05 18:45:00,100.0,0.0,2023-01-05 20:30:00,100.4,-0.0,2023-01-05 18:45:00,73
2023-01-06,90.08,0.1,2023-01-06 22:30:00,97.22,0.03,2023-01-06 22:00:00,98.81,0.01,2023-01-06 20:30:00,73
2023-01-07,98.53,0.01,2023-01-07 06:30:00,100.0,0.0,2023-01-07 00:15:00,100.45,-0.0,2023-01-07 21:00:00,73
2023-01-08,98.41,0.02,2023-01-08 02:30:00,99.21,0.01,2023-01-08 02:30:00,99.47,0.01,2023-01-08 02:30:00,73
2023-01-09,99.09,0.01,2023-01-09 23:00:00,104.46,-0.04,2023-01-09 02:00:00,105.89,-0.05,2023-01-09 02:00:00,73
2023-01-10,96.83,0.03,2023-01-10 03:00:00,98.41,0.02,2023-01-10 02:00:00,98.15,0.02,2023-01-10 01:00:00,73
2023-01-11,88.1,0.13,2023-01-11 02:00:00,94.05,0.06,2023-01-11 02:00:00,96.27,0.04,2023-01-11 02:00:00,73
2023-01-12,98.41,0.02,2023-01-12 19:15:00,100.58,-0.01,2023-01-12 18:15:00,101.52,-0.01,2023-01-12 19:15:00,73
2023-01-13,94.25,0.06,2023-01-13 21:45:00,97.12,0.03,2023-01-13 21:15:00,100.13,-0.0,2023-01-13 20:45:00,73
2023-01-14,83.73,0.19,2023-01-14 17:30:00,95.04,0.05,2023-01-14 16:30:00,99.54,0.0,2023-01-14 17:45:00,73
2023-01-15,92.94,0.07,2023-01-15 00:00:00,97.56,0.02,2023-01-15 00:00:00,98.37,0.02,2023-01-15 00:00:00,73
2023-01-16,94.88,0.05,2023-01-16 06:45:00,100.0,0.0,2023-01-16 00:30:00,100.0,0.0,2023-01-16 00:30:00,73
2023-01-17,88.97,0.12,2023-01-17 20:30:00,94.48,0.06,2023-01-17 20:30:00,96.98,0.03,2023-01-17 20:30:00,73
2023-01-18,96.63,0.03,2023-01-18 18:15:00,102.58,-0.02,2023-01-18 00:00:00,104.34,-0.04,2023-01-18 16:15:00,73
2023-01-19,98.29,0.02,2023-01-19 17:45:00,99.94,0.0,2023-01-19 19:30:00,100.0,0.0,2023-01-19 00:45:00,73
2023-01-20,39.48,1.46,2023-01-20 08:15:00,64.64,0.52,2023-01-20 08:15:00,78.02,0.27,2023-01-20 07:15:00,73
2023-01-21,95.04,0.05,2023-01-21 22:15:00,100.0,0.0,2023-01-21 01:15:00,102.58,-0.02,2023-01-21 04:30:00,73
2023-01-22,97.62,0.02,2023-01-22 00:30:00,100.0,0.0,2023-01-22 03:00:00,100.0,0.0,2023-01-22 02:30:00,73
2023-01-23,94.44,0.06,2023-01-23 23:00:00,106.98,-0.06,2023-01-23 22:00:00,105.49,-0.05,2023-01-23 00:30:00,73
2023-01-24,88.49,0.12,2023-01-24 23:00:00,95.85,0.04,2023-01-24 21:15:00,99.22,0.01,2023-01-24 21:00:00,73
2023-01-25,92.06,0.08,2023-01-25 21:15:00,97.42,0.03,2023-01-25 21:00:00,100.79,-0.01,2023-01-25 18:45:00,73
2023-01-26,97.22,0.03,2023-01-26 00:00:00,98.61,0.01,2023-01-26 00:00:00,101.19,-0.01,2023-01-26 00:00:00,73
2023-01-27,96.63,0.03,2023-01-27 21:00:00,98.81,0.01,2023-01-27 00:00:00,100.13,-0.0,2023-01-27 00:00:00,73
2023-01-28,100.0,0.0,2023-01-28 23:00:00,100.0,0.0,2023-01-28 21:45:00,100.0,0.0,2023-01-28 20:45:00,73
2023-01-29,94.13,0.06,2023-01-29 18:45:00,97.9,0.02,2023-01-29 18:15:00,99.85,0.0,2023-01-29 18:15:00,73
2023-01-30,100.0,0.0,2023-01-30 00:15:00,102.88,-0.03,2023-01-30 00:00:00,103.84,-0.04,2023-01-30 00:30:00,73
2023-01-31,100.0,0.0,2023-01-31 23:00:00,103.12,-0.03,2023-01-31 19:15:00,103.93,-0.04,2023-01-31 19:15:00,73
2023-02-01,95.44,0.05,2023-02-01 00:30:00,99.5,0.0,2023-02-01 00:45:00,99.67,0.0,2023-02-01 00:15:00,73
2023-02-02,96.03,0.04,2023-02-02 00:00:00,98.02,0.02,2023-02-02 00:00:00,98.68,0.01,2023-02-02 00:00:00,73
2023-02-03,96.23,0.04,2023-02-03 22:30:00,98.12,0.02,2023-02-03 22:00:00,99.97,0.0,2023-02-03 20:45:00,73
2023-02-04,98.29,0.02,2023-02-04 19:30:00,100.0,0.0,2023-02-04 04:00:00,102.65,-0.02,2023-02-04 03:30:00,73
2023-02-05,97.02,0.03,2023-02-05 18:30:00,100.89,-0.01,2023-02-05 07:00:00,102.71,-0.03,2023-02-05 02:30:00,73
2023-02-06,98.61,0.01,2023-02-06 19:30:00,100.0,0.0,2023-02-06 01:15:00,101.59,-0.01,2023-02-06 01:15:00,73
2023-02-07,100.0,0.0,2023-02-07 02:15:00,104.11,-0.04,2023-02-07 01:45:00,104.63,-0.04,2023-02-07 21:00:00,73
2023-02-08,96.43,0.04,2023-02-08 02:30:00,98.41,0.02,2023-02-08 01:45:00,98.94,0.01,2023-02-08 01:00:00,73
2023-02-09,94.64,0.05,2023-02-09 23:00:00,100.0,0.0,2023-02-09 01:45:00,102.41,-0.02,2023-02-09 21:00:00,73
2023-02-10,100.0,0.0,2023-02-10 23:00:00,100.0,0.0,2023-02-10 21:15:00,100.0,0.0,2023-02-10 20:45:00,73
2023-02-11,98.41,0.02,2023-02-11 19:15:00,99.21,0.01,2023-02-11 19:15:00,99.47,0.01,2023-02-11 18:15:00,73
2023-02-12,96.83,0.03,2023-02-12 20:00:00,100.0,0.0,2023-02-12 00:30:00,100.0,0.0,2023-02-12 00:45:00,73
2023-02-13,98.21,0.02,2023-02-13 21:00:00,100.0,0.0,2023-02-13 00:30:00,103.57,-0.03,2023-02-13 21:00:00,73
2023-02-14,100.0,0.0,2023-02-14 23:00:00,100.0,0.0,2023-02-14 00:30:00,101.06,-0.01,2023-02-14 00:00:00,73
2023-02-15,93.06,0.07,2023-02-15 00:15:00,96.53,0.03,2023-02-15 00:15:00,99.4,0.01,2023-02-15 00:00:00,73
2023-02-16,91.27,0.09,2023-02-16 23:00:00,94.88,0.05,2023-02-16 21:45:00,98.77,0.01,2023-02-16 21:00:00,73
2023-02-17,100.0,0.0,2023-02-17 00:30:00,101.09,-0.01,2023-02-17 00:00:00,105.52,-0.05,2023-02-17 18:15:00,73
2023-02-18,92.98,0.07,2023-02-18 20:30:00,99.21,0.01,2023-02-18 00:00:00,103.35,-0.03,2023-02-18 20:30:00,73
2023-02-19,99.01,0.01,2023-02-19 00:45:00,99.5,0.0,2023-02-19 00:00:00,100.2,-0.0,2023-02-19 00:00:00,73
2023-02-20,100.0,0.0,2023-02-20 00:00:00,100.0,0.0,2023-02-20 00:00:00,100.0,0.0,2023-02-20 00:00:00,73
2023-02-21,94.44,0.06,2023-02-21 03:00:00,97.72,0.02,2023-02-21 02:00:00,98.88,0.01,2023-02-21 01:00:00,73
2023-02-22,97.7,0.02,2023-02-22 21:00:00,100.79,-0.01,2023-02-22 00:00:00,101.06,-0.01,2023-02-22 00:00:00,73
