date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,73.66,0.82,2023-01-01 19:15:00,78.45,0.63,2023-01-01 18:15:00,81.7,0.51,2023-01-01 17:15:00,18
2023-01-02,31.61,4.97,2023-01-02 17:15:00,36.97,3.92,2023-01-02 17:00:00,44.6,2.86,2023-01-02 17:00:00,18
2023-01-03,36.11,4.07,2023-01-03 17:45:00,40.28,3.41,2023-01-03 17:45:00,46.04,2.69,2023-01-03 16:15:00,18
2023-01-04,29.89,5.39,2023-01-04 19:00:00,35.68,4.14,2023-01-04 18:00:00,37.68,3.8,2023-01-04 16:45:00,18
2023-01-05,31.13,5.09,2023-01-05 16:45:00,37.55,3.82,2023-01-05 18:30:00,37.61,3.81,2023-01-05 16:45:00,18
2023-01-06,32.47,4.78,2023-01-06 16:30:00,36.78,3.95,2023-01-06 15:30:00,38.12,3.73,2023-01-06 14:30:00,18
2023-01-07,36.3,4.03,2023-01-07 17:00:00,38.84,3.62,2023-01-07 16:00:00,43.68,2.96,2023-01-07 16:30:00,18
2023-01-08,44.35,2.88,2023-01-08 17:45:00,56.13,1.8,2023-01-08 16:45:00,64.91,1.24,2023-01-08 15:45:00,18
2023-01-09,31.32,5.04,2023-01-09 17:30:00,37.69,3.8,2023-01-09 17:00:00,41.73,3.21,2023-01-09 17:00:00,18
2023-01-10,31.32,5.04,2023-01-10 16:15:00,38.31,3.7,2023-01-10 16:30:00,40.96,3.31,2023-01-10 16:45:00,18
2023-01-11,41.48,3.24,2023-01-11 15:15:00,50.14,2.29,2023-01-11 15:15:00,52.91,2.05,2023-01-11 15:30:00,18
2023-01-12,33.24,4.62,2023-01-12 16:00:00,39.61,3.51,2023-01-12 17:30:00,40.29,3.41,2023-01-12 16:00:00,18
2023-01-13,30.84,5.15,2023-01-13 18:45:00,34.53,4.36,2023-01-13 17:15:00,35.25,4.22,2023-01-13 17:00:00,18
2023-01-14,36.11,4.07,2023-01-14 12:15:00,38.75,3.63,2023-01-14 18:30:00,44.86,2.83,2023-01-14 18:00:00,18
2023-01-15,45.69,2.73,2023-01-15 18:45:00,50.19,2.28,2023-01-15 17:45:00,53.48,2.0,2023-01-15 16:45:00,18
2023-01-16,32.38,4.8,2023-01-16 16:45:00,35.44,4.19,2023-01-16 16:45:00,39.59,3.51,2023-01-16 16:30:00,18
2023-01-17,29.6,5.47,2023-01-17 17:15:00,37.64,3.81,2023-01-17 17:15:00,37.87,3.77,2023-01-17 17:00:00,18
