date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,93.04,0.05,2023-01-01 05:00:00,97.37,0.02,2023-01-01 05:30:00,98.98,0.01,2023-01-01 04:30:00,169
2023-01-02,90.8,0.07,2023-01-02 02:15:00,100.47,-0.0,2023-01-02 02:15:00,99.96,0.0,2023-01-02 02:15:00,169
2023-01-03,89.46,0.08,2023-01-03 03:30:00,93.41,0.05,2023-01-03 02:30:00,96.02,0.03,2023-01-03 01:30:00,169
2023-01-04,95.43,0.03,2023-01-04 00:00:00,98.09,0.01,2023-01-04 03:15:00,99.64,0.0,2023-01-04 02:45:00,169
2023-01-05,95.02,0.04,2023-01-05 22:45:00,99.29,0.01,2023-01-05 22:00:00,101.08,-0.01,2023-01-05 12:00:00,169
2023-01-06,94.76,0.04,2023-01-06 22:15:00,99.58,0.0,2023-01-06 09:15:00,100.18,-0.0,2023-01-06 08:30:00,169
2023-01-07,94.7,0.04,2023-01-07 01:00:00,97.74,0.02,2023-01-07 00:30:00,98.6,0.01,2023-01-07 00:30:00,169
2023-01-08,91.12,0.07,2023-01-08 00:45:00,95.71,0.03,2023-01-08 03:45:00,96.17,0.03,2023-01-08 04:00:00,169
2023-01-09,91.24,0.07,2023-01-09 17:15:00,94.59,0.04,2023-01-09 16:00:00,95.74,0.03,2023-01-09 15:30:00,169
2023-01-10,92.11,0.06,2023-01-10 21:15:00,96.35,0.03,2023-01-10 16:30:00,96.87,0.02,2023-01-10 15:30:00,169
2023-01-11,95.49,0.03,2023-01-11 00:15:00,99.17,0.01,2023-01-11 00:15:00,98.51,0.01,2023-01-11 00:15:00,169
2023-01-12,91.36,0.07,2023-01-12 01:00:00,94.98,0.04,2023-01-12 00:15:00,98.87,0.01,2023-01-12 00:00:00,169
2023-01-13,92.78,0.05,2023-01-13 21:45:00,95.66,0.03,2023-01-13 00:45:00,96.6,0.02,2023-01-13 00:45:00,169
2023-01-14,84.95,0.12,2023-01-14 20:45:00,90.29,0.08,2023-01-14 19:45:00,92.64,0.06,2023-01-14 18:45:00,169
2023-01-15,93.25,0.05,2023-01-15 03:00:00,97.61,0.02,2023-01-15 02:15:00,100.45,-0.0,2023-01-15 01:00:00,169
2023-01-16,92.96,0.05,2023-01-16 03:30:00,94.59,0.04,2023-01-16 03:00:00,96.45,0.03,2023-01-16 02:15:00,169
2023-01-17,94.38,0.04,2023-01-17 17:30:00,96.77,0.02,2023-01-17 17:00:00,98.17,0.01,2023-01-17 16:00:00,169
2023-01-18,91.24,0.07,2023-01-18 04:00:00,96.32,0.03,2023-01-18 00:30:00,97.98,0.01,2023-01-18 01:30:00,169
2023-01-19,68.48,0.32,2023-01-19 16:15:00,79.96,0.18,2023-01-19 16:00:00,84.76,0.13,2023-01-19 15:45:00,169
2023-01-20,89.93,0.08,2023-01-20 03:00:00,92.96,0.05,2023-01-20 02:30:00,96.5,0.03,2023-01-20 01:45:00,169
2023-01-21,94.24,0.04,2023-01-21 20:30:00,96.04,0.03,2023-01-21 19:30:00,97.89,0.02,2023-01-21 20:00:00,169
2023-01-22,99.16,0.01,2023-01-22 03:00:00,100.99,-0.01,2023-01-22 03:30:00,102.49,-0.02,2023-01-22 02:00:00,169
2023-01-23,89.81,0.08,2023-01-23 02:00:00,93.04,0.05,2023-01-23 02:30:00,95.42,0.03,2023-01-23 01:30:00,169
2023-01-24,92.4,0.06,2023-01-24 01:30:00,94.83,0.04,2023-01-24 00:15:00,95.29,0.03,2023-01-24 00:15:00,169
2023-01-25,96.22,0.03,2023-01-25 03:30:00,98.15,0.01,2023-01-25 08:45:00,99.19,0.01,2023-01-25 07:45:00,169
2023-01-26,93.07,0.05,2023-01-26 07:30:00,96.75,0.02,2023-01-26 06:45:00,98.25,0.01,2023-01-26 06:00:00,169
2023-01-27,93.98,0.04,2023-01-27 21:30:00,99.16,0.01,2023-01-27 00:15:00,101.1,-0.01,2023-01-27 00:15:00,169
2023-01-28,98.6,0.01,2023-01-28 05:00:00,100.68,-0.0,2023-01-28 05:00:00,102.93,-0.02,2023-01-28 04:30:00,169
2023-01-29,94.0,0.04,2023-01-29 02:30:00,95.33,0.03,2023-01-29 03:00:00,96.38,0.03,2023-01-29 02:45:00,169
2023-01-30,96.36,0.03,2023-01-30 04:15:00,100.38,-0.0,2023-01-30 00:00:00,101.33,-0.01,2023-01-30 04:15:00,169
2023-01-31,94.06,0.04,2023-01-31 02:00:00,98.76,0.01,2023-01-31 01:15:00,99.57,0.0,2023-01-31 00:00:00,169
2023-02-01,93.8,0.05,2023-02-01 12:30:00,97.51,0.02,2023-02-01 11:30:00,98.06,0.01,2023-02-01 10:30:00,169
2023-02-02,93.39,0.05,2023-02-02 01:00:00,95.56,0.03,2023-02-02 01:00:00,98.65,0.01,2023-02-02 01:00:00,169
2023-02-03,96.39,0.03,2023-02-03 01:15:00,97.98,0.01,2023-02-03 00:15:00,100.56,-0.0,2023-02-03 06:45:00,169
2023-02-04,94.18,0.04,2023-02-04 02:45:00,97.74,0.02,2023-02-04 02:30:00,99.57,0.0,2023-02-04 02:30:00,169
2023-02-05,97.5,0.02,2023-02-05 00:45:00,100.77,-0.01,2023-02-05 02:45:00,101.75,-0.01,2023-02-05 01:15:00,169
2023-02-06,90.89,0.07,2023-02-06 04:00:00,95.01,0.04,2023-02-06 03:30:00,97.55,0.02,2023-02-06 02:15:00,169
2023-02-07,94.94,0.04,2023-02-07 03:00:00,98.46,0.01,2023-02-07 02:00:00,100.72,-0.0,2023-02-07 07:00:00,169
2023-02-08,93.83,0.05,2023-02-08 10:45:00,95.4,0.03,2023-02-08 09:30:00,96.2,0.03,2023-02-08 09:30:00,169
2023-02-09,94.44,0.04,2023-02-09 22:00:00,97.1,0.02,2023-02-09 21:45:00,101.38,-0.01,2023-02-09 13:45:00,169
2023-02-10,88.18,0.09,2023-02-10 03:00:00,90.21,0.08,2023-02-10 02:15:00,92.95,0.05,2023-02-10 02:00:00,169
2023-02-11,94.09,0.04,2023-02-11 00:00:00,96.97,0.02,2023-02-11 02:15:00,97.63,0.02,2023-02-11 02:15:00,169
2023-02-12,95.84,0.03,2023-02-12 02:00:00,98.33,0.01,2023-02-12 01:00:00,99.18,0.01,2023-02-12 02:00:00,169
2023-02-13,90.95,0.07,2023-02-13 04:15:00,94.85,0.04,2023-02-13 03:15:00,96.2,0.03,2023-02-13 02:15:00,169
2023-02-14,92.58,0.06,2023-02-14 03:15:00,94.41,0.04,2023-02-14 03:00:00,96.33,0.03,2023-02-14 02:00:00,169
2023-02-15,94.35,0.04,2023-02-15 01:15:00,100.32,-0.0,2023-02-15 00:45:00,100.83,-0.01,2023-02-15 01:00:00,169
2023-02-16,92.23,0.06,2023-02-16 02:30:00,95.27,0.03,2023-02-16 02:30:00,97.91,0.01,2023-02-16 01:30:00,169
2023-02-17,92.32,0.06,2023-02-17 02:00:00,96.89,0.02,2023-02-17 02:00:00,98.51,0.01,2023-02-17 01:00:00,169
2023-02-18,91.85,0.06,2023-02-18 01:45:00,96.2,0.03,2023-02-18 00:45:00,98.36,0.01,2023-02-18 00:15:00,169
2023-02-19,96.65,0.02,2023-02-19 00:15:00,100.35,-0.0,2023-02-19 04:15:00,101.31,-0.01,2023-02-19 02:30:00,169
2023-02-20,93.57,0.05,2023-02-20 03:15:00,95.2,0.04,2023-02-20 02:45:00,96.46,0.03,2023-02-20 01:45:00,169
2023-02-21,98.46,0.01,2023-02-21 02:30:00,100.49,-0.0,2023-02-21 08:45:00,101.84,-0.01,2023-02-21 08:30:00,169
2023-02-22,92.05,0.06,2023-02-22 01:15:00,96.46,0.03,2023-02-22 01:00:00,98.25,0.01,2023-02-22 00:30:00,169
2023-02-23,93.1,0.05,2023-02-23 01:30:00,97.24,0.02,2023-02-23 00:30:00,97.18,0.02,2023-02-23 01:30:00,169
2023-02-24,94.12,0.04,2023-02-24 01:30:00,98.28,0.01,2023-02-24 01:15:00,99.34,0.0,2023-02-24 01:45:00,169
2023-02-25,93.28,0.05,2023-02-25 01:45:00,97.85,0.02,2023-02-25 21:15:00,99.84,0.0,2023-02-25 01:45:00,169
2023-02-26,92.81,0.05,2023-02-26 05:15:00,97.0,0.02,2023-02-26 04:45:00,98.02,0.01,2023-02-26 03:45:00,169
2023-02-27,90.86,0.07,2023-02-27 04:45:00,97.73,0.02,2023-02-27 16:00:00,98.42,0.01,2023-02-27 00:15:00,169
2023-02-28,98.4,0.01,2023-02-28 02:45:00,99.78,0.0,2023-02-28 02:00:00,100.35,-0.0,2023-02-28 02:00:00,169
2023-03-01,97.41,0.02,2023-03-01 02:15:00,98.75,0.01,2023-03-01 02:30:00,100.42,-0.0,2023-03-01 14:30:00,169
2023-03-02,97.26,0.02,2023-03-02 00:00:00,99.07,0.01,2023-03-02 00:00:00,100.19,-0.0,2023-03-02 00:00:00,169
2023-03-03,93.34,0.05,2023-03-03 02:00:00,99.67,0.0,2023-03-03 02:00:00,100.76,-0.01,2023-03-03 02:00:00,169
2023-03-04,93.86,0.05,2023-03-04 02:30:00,97.28,0.02,2023-03-04 01:30:00,99.19,0.01,2023-03-04 00:30:00,169
