date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,95.06,0.1,2023-01-01 06:15:00,97.53,0.05,2023-01-01 05:15:00,98.51,0.03,2023-01-01 12:15:00,36
2023-01-02,83.41,0.37,2023-01-02 07:15:00,88.04,0.25,2023-01-02 06:45:00,92.34,0.15,2023-01-02 16:30:00,36
2023-01-03,74.38,0.64,2023-01-03 08:00:00,80.25,0.46,2023-01-03 08:15:00,84.65,0.34,2023-01-03 07:15:00,36
2023-01-04,71.14,0.75,2023-01-04 17:45:00,80.98,0.43,2023-01-04 07:30:00,84.49,0.34,2023-01-04 17:45:00,36
2023-01-05,66.9,0.92,2023-01-05 18:00:00,71.8,0.73,2023-01-05 17:30:00,74.1,0.65,2023-01-05 16:00:00,36
2023-01-06,73.38,0.67,2023-01-06 08:00:00,79.63,0.47,2023-01-06 10:00:00,80.48,0.45,2023-01-06 07:30:00,36
2023-01-07,85.26,0.32,2023-01-07 18:30:00,92.13,0.16,2023-01-07 18:00:00,93.16,0.14,2023-01-07 17:00:00,36
2023-01-08,89.35,0.22,2023-01-08 11:15:00,91.28,0.18,2023-01-08 11:00:00,91.44,0.17,2023-01-08 11:00:00,36
2023-01-09,78.24,0.52,2023-01-09 15:45:00,82.06,0.4,2023-01-09 07:30:00,84.13,0.35,2023-01-09 07:30:00,36
2023-01-10,68.29,0.86,2023-01-10 18:15:00,71.41,0.74,2023-01-10 17:15:00,76.47,0.57,2023-01-10 17:15:00,36
2023-01-11,70.91,0.76,2023-01-11 16:00:00,79.24,0.49,2023-01-11 10:30:00,80.45,0.45,2023-01-11 09:00:00,36
2023-01-12,66.59,0.93,2023-01-12 17:00:00,76.93,0.56,2023-01-12 08:00:00,82.18,0.4,2023-01-12 16:30:00,36
2023-01-13,74.07,0.65,2023-01-13 08:00:00,79.86,0.47,2023-01-13 15:15:00,85.78,0.31,2023-01-13 15:00:00,36
2023-01-14,79.09,0.49,2023-01-14 14:15:00,87.31,0.27,2023-01-14 16:00:00,87.24,0.27,2023-01-14 16:00:00,36
2023-01-15,85.73,0.31,2023-01-15 15:00:00,87.19,0.27,2023-01-15 14:00:00,93.57,0.13,2023-01-15 07:00:00,36
2023-01-16,65.2,0.99,2023-01-16 12:00:00,74.23,0.64,2023-01-16 11:30:00,79.01,0.49,2023-01-16 10:15:00,36
2023-01-17,71.68,0.73,2023-01-17 09:30:00,74.15,0.65,2023-01-17 08:30:00,75.69,0.59,2023-01-17 07:15:00,36
2023-01-18,72.38,0.71,2023-01-18 17:00:00,74.73,0.63,2023-01-18 16:00:00,78.09,0.52,2023-01-18 15:15:00,36
2023-01-19,64.97,1.0,2023-01-19 15:45:00,67.55,0.89,2023-01-19 15:30:00,68.67,0.84,2023-01-19 15:45:00,36
2023-01-20,80.56,0.45,2023-01-20 10:45:00,84.68,0.33,2023-01-20 10:45:00,86.37,0.29,2023-01-20 06:15:00,36
2023-01-21,75.39,0.6,2023-01-21 08:15:00,85.42,0.32,2023-01-21 07:30:00,88.55,0.24,2023-01-21 06:30:00,36
2023-01-22,92.28,0.15,2023-01-22 16:15:00,96.8,0.06,2023-01-22 08:45:00,97.87,0.04,2023-01-22 08:00:00,36
2023-01-23,72.76,0.69,2023-01-23 08:15:00,75.31,0.61,2023-01-23 18:15:00,79.81,0.47,2023-01-23 17:15:00,36
2023-01-24,70.99,0.76,2023-01-24 17:00:00,78.24,0.52,2023-01-24 17:00:00,79.84,0.47,2023-01-24 15:00:00,36
2023-01-25,73.84,0.66,2023-01-25 17:30:00,82.18,0.4,2023-01-25 10:15:00,84.72,0.33,2023-01-25 09:45:00,36
