date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,85.66,0.36,2023-01-01 17:30:00,92.03,0.19,2023-01-01 17:45:00,94.68,0.12,2023-01-01 17:15:00,28
2023-01-02,81.18,0.5,2023-01-02 17:15:00,90.41,0.23,2023-01-02 16:15:00,93.34,0.15,2023-01-02 15:30:00,28
2023-01-03,89.43,0.25,2023-01-03 12:30:00,92.65,0.17,2023-01-03 09:15:00,94.06,0.14,2023-01-03 08:15:00,28
2023-01-04,91.04,0.21,2023-01-04 18:30:00,93.64,0.15,2023-01-04 19:15:00,94.74,0.12,2023-01-04 17:45:00,28
2023-01-05,71.86,0.84,2023-01-05 19:00:00,81.81,0.48,2023-01-05 18:15:00,87.87,0.3,2023-01-05 18:15:00,28
2023-01-06,80.02,0.54,2023-01-06 16:00:00,87.63,0.3,2023-01-06 16:15:00,92.59,0.17,2023-01-06 16:00:00,28
2023-01-07,92.03,0.19,2023-01-07 19:45:00,96.51,0.08,2023-01-07 19:00:00,97.97,0.04,2023-01-07 13:45:00,28
2023-01-08,93.82,0.14,2023-01-08 10:45:00,98.25,0.04,2023-01-08 04:00:00,98.84,0.03,2023-01-08 03:00:00,28
2023-01-09,81.36,0.49,2023-01-09 16:30:00,92.61,0.17,2023-01-09 12:45:00,96.09,0.09,2023-01-09 12:15:00,28
2023-01-10,87.72,0.3,2023-01-10 08:45:00,93.86,0.14,2023-01-10 04:30:00,92.41,0.18,2023-01-10 08:30:00,28
2023-01-11,86.11,0.35,2023-01-11 14:45:00,93.06,0.16,2023-01-11 14:00:00,96.51,0.08,2023-01-11 14:45:00,28
2023-01-12,89.7,0.25,2023-01-12 16:45:00,94.58,0.12,2023-01-12 16:45:00,97.04,0.07,2023-01-12 04:45:00,28
2023-01-13,64.52,1.18,2023-01-13 06:45:00,82.08,0.47,2023-01-13 06:00:00,88.05,0.29,2023-01-13 05:00:00,28
2023-01-14,83.33,0.43,2023-01-14 17:00:00,91.4,0.2,2023-01-14 13:30:00,94.0,0.14,2023-01-14 12:30:00,28
2023-01-15,87.99,0.29,2023-01-15 00:30:00,94.0,0.14,2023-01-15 00:15:00,95.94,0.09,2023-01-15 13:30:00,28
