date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,68.77,0.82,2023-01-01 05:00:00,80.89,0.43,2023-01-01 22:00:00,87.36,0.26,2023-01-01 21:00:00,69
2023-01-02,68.32,0.84,2023-01-02 07:45:00,74.1,0.63,2023-01-02 07:30:00,76.65,0.55,2023-01-02 06:30:00,69
2023-01-03,62.39,1.09,2023-01-03 18:15:00,71.58,0.72,2023-01-03 17:45:00,81.41,0.41,2023-01-03 17:15:00,69
2023-01-04,47.3,2.01,2023-01-04 16:30:00,62.5,1.08,2023-01-04 16:30:00,70.65,0.75,2023-01-04 16:30:00,69
2023-01-05,66.44,0.91,2023-01-05 08:15:00,73.12,0.66,2023-01-05 07:15:00,80.11,0.45,2023-01-05 06:15:00,69
2023-01-06,64.11,1.01,2023-01-06 20:00:00,78.12,0.5,2023-01-06 22:00:00,80.48,0.44,2023-01-06 20:00:00,69
2023-01-07,68.39,0.83,2023-01-07 15:30:00,74.59,0.61,2023-01-07 01:00:00,83.06,0.37,2023-01-07 01:00:00,69
2023-01-08,50.15,1.79,2023-01-08 11:30:00,70.57,0.75,2023-01-08 11:00:00,67.72,0.86,2023-01-08 11:30:00,69
2023-01-09,58.56,1.28,2023-01-09 08:45:00,67.53,0.87,2023-01-09 17:45:00,71.27,0.73,2023-01-09 17:30:00,69
2023-01-10,59.68,1.22,2023-01-10 09:45:00,66.48,0.91,2023-01-10 05:00:00,73.0,0.67,2023-01-10 04:30:00,69
2023-01-11,67.04,0.89,2023-01-11 20:00:00,77.67,0.52,2023-01-11 07:45:00,80.63,0.43,2023-01-11 07:45:00,69
2023-01-12,63.29,1.05,2023-01-12 06:45:00,72.11,0.7,2023-01-12 01:30:00,74.4,0.62,2023-01-12 07:15:00,69
2023-01-13,59.46,1.23,2023-01-13 10:15:00,73.2,0.66,2023-01-13 09:15:00,77.85,0.51,2023-01-13 16:15:00,69
2023-01-14,57.43,1.34,2023-01-14 15:30:00,76.16,0.56,2023-01-14 15:30:00,86.69,0.28,2023-01-14 06:45:00,69
2023-01-15,50.3,1.78,2023-01-15 12:30:00,64.41,1.0,2023-01-15 12:45:00,68.22,0.84,2023-01-15 12:15:00,69
2023-01-16,66.89,0.89,2023-01-16 08:30:00,77.21,0.53,2023-01-16 08:30:00,87.06,0.27,2023-01-16 08:30:00,69
2023-01-17,59.76,1.21,2023-01-17 21:15:00,70.76,0.74,2023-01-17 20:15:00,82.28,0.39,2023-01-17 14:45:00,69
2023-01-18,60.14,1.19,2023-01-18 17:30:00,71.88,0.7,2023-01-18 16:45:00,74.57,0.61,2023-01-18 16:45:00,69
2023-01-19,50.9,1.74,2023-01-19 15:15:00,61.67,1.12,2023-01-19 13:45:00,66.62,0.9,2023-01-19 13:30:00,69
2023-01-20,58.78,1.26,2023-01-20 19:00:00,73.91,0.64,2023-01-20 20:45:00,75.18,0.6,2023-01-20 19:00:00,69
2023-01-21,57.21,1.35,2023-01-21 15:45:00,77.36,0.53,2023-01-21 18:15:00,88.34,0.24,2023-01-21 18:00:00,69
2023-01-22,60.66,1.17,2023-01-22 12:45:00,70.46,0.76,2023-01-22 11:45:00,76.3,0.56,2023-01-22 10:45:00,69
2023-01-23,68.92,0.81,2023-01-23 07:45:00,79.35,0.47,2023-01-23 07:30:00,83.11,0.37,2023-01-23 17:45:00,69
2023-01-24,64.04,1.01,2023-01-24 16:45:00,76.91,0.54,2023-01-24 10:15:00,80.58,0.43,2023-01-24 09:15:00,69
2023-01-25,64.64,0.99,2023-01-25 09:15:00,75.53,0.58,2023-01-25 08:15:00,81.33,0.41,2023-01-25 04:45:00,69
2023-01-26,50.23,1.79,2023-01-26 08:15:00,65.84,0.93,2023-01-26 07:15:00,69.57,0.79,2023-01-26 06:30:00,69
2023-01-27,64.71,0.98,2023-01-27 15:00:00,76.2,0.56,2023-01-27 14:30:00,81.78,0.4,2023-01-27 15:00:00,69
2023-01-28,77.03,0.54,2023-01-28 10:15:00,83.78,0.35,2023-01-28 09:45:00,86.86,0.27,2023-01-28 09:45:00,69
2023-01-29,47.15,2.02,2023-01-29 14:00:00,67.91,0.85,2023-01-29 12:45:00,75.25,0.59,2023-01-29 12:45:00,69
2023-01-30,71.55,0.72,2023-01-30 12:00:00,75.04,0.6,2023-01-30 11:00:00,78.88,0.48,2023-01-30 10:45:00,69
2023-01-31,70.95,0.74,2023-01-31 12:45:00,76.39,0.56,2023-01-31 12:00:00,80.48,0.44,2023-01-31 13:15:00,69
2023-02-01,71.7,0.71,2023-02-01 13:15:00,83.26,0.36,2023-02-01 13:15:00,84.61,0.33,2023-02-01 13:15:00,69
2023-02-02,54.8,1.49,2023-02-02 08:15:00,66.85,0.89,2023-02-02 07:00:00,76.33,0.56,2023-02-02 08:15:00,69
2023-02-03,69.67,0.78,2023-02-03 16:30:00,77.03,0.54,2023-02-03 14:45:00,77.93,0.51,2023-02-03 16:15:00,69
2023-02-04,66.82,0.89,2023-02-04 11:45:00,79.43,0.47,2023-02-04 11:45:00,80.73,0.43,2023-02-04 11:45:00,69
2023-02-05,48.2,1.94,2023-02-05 16:15:00,65.05,0.97,2023-02-05 15:00:00,66.94,0.89,2023-02-05 14:30:00,69
2023-02-06,57.81,1.32,2023-02-06 15:00:00,75.75,0.58,2023-02-06 15:00:00,82.11,0.39,2023-02-06 11:00:00,69
2023-02-07,70.8,0.74,2023-02-07 21:15:00,76.91,0.54,2023-02-07 04:30:00,83.41,0.36,2023-02-07 04:15:00,69
2023-02-08,52.33,1.64,2023-02-08 13:30:00,67.27,0.88,2023-02-08 12:30:00,73.12,0.66,2023-02-08 11:45:00,69
2023-02-09,43.02,2.39,2023-02-09 08:30:00,60.85,1.16,2023-02-09 08:00:00,63.59,1.03,2023-02-09 08:30:00,69
2023-02-10,66.52,0.91,2023-02-10 02:45:00,75.9,0.57,2023-02-10 05:45:00,80.68,0.43,2023-02-10 03:00:00,69
2023-02-11,64.26,1.0,2023-02-11 13:45:00,76.84,0.54,2023-02-11 07:30:00,84.56,0.33,2023-02-11 07:15:00,69
2023-02-12,64.79,0.98,2023-02-12 11:45:00,71.7,0.71,2023-02-12 09:30:00,73.15,0.66,2023-02-12 09:15:00,69
2023-02-13,38.29,2.9,2023-02-13 19:00:00,58.37,1.29,2023-02-13 18:00:00,71.2,0.73,2023-02-13 07:00:00,69
2023-02-14,48.42,1.92,2023-02-14 13:30:00,67.61,0.86,2023-02-14 13:30:00,75.63,0.58,2023-02-14 13:30:00,69
2023-02-15,55.56,1.44,2023-02-15 14:30:00,67.12,0.88,2023-02-15 14:45:00,68.57,0.83,2023-02-15 14:00:00,69
2023-02-16,43.54,2.34,2023-02-16 05:45:00,54.65,1.49,2023-02-16 05:45:00,53.53,1.56,2023-02-16 05:45:00,69
2023-02-17,57.66,1.32,2023-02-17 02:15:00,74.17,0.63,2023-02-17 17:45:00,80.03,0.45,2023-02-17 08:45:00,69
2023-02-18,57.81,1.32,2023-02-18 15:30:00,76.35,0.56,2023-02-18 15:15:00,75.75,0.58,2023-02-18 15:30:00,69
2023-02-19,57.66,1.32,2023-02-19 09:00:00,74.36,0.62,2023-02-19 09:00:00,73.47,0.65,2023-02-19 06:30:00,69
2023-02-20,74.02,0.63,2023-02-20 07:00:00,82.17,0.39,2023-02-20 07:00:00,88.16,0.24,2023-02-20 07:00:00,69
2023-02-21,52.78,1.61,2023-02-21 14:45:00,71.85,0.71,2023-02-21 14:30:00,82.21,0.39,2023-02-21 13:30:00,69
2023-02-22,76.73,0.55,2023-02-22 16:00:00,86.56,0.28,2023-02-22 15:30:00,88.26,0.24,2023-02-22 16:00:00,69
2023-02-23,41.29,2.56,2023-02-23 08:30:00,50.79,1.75,2023-02-23 08:30:00,60.86,1.16,2023-02-23 07:45:00,69
