date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-01-01,73.81,0.68,2023-01-01 00:15:00,86.9,0.29,2023-01-01 00:30:00,88.76,0.24,2023-01-01 00:15:00,25
2023-01-02,61.9,1.17,2023-01-02 15:30:00,77.98,0.54,2023-01-02 14:30:00,75.13,0.63,2023-01-02 13:30:00,25
2023-01-03,59.13,1.32,2023-01-03 17:15:00,66.27,0.97,2023-01-03 16:15:00,73.15,0.7,2023-01-03 15:30:00,25
2023-01-04,67.86,0.9,2023-01-04 14:15:00,81.94,0.42,2023-01-04 14:45:00,84.39,0.35,2023-01-04 14:45:00,25
2023-01-05,60.56,1.24,2023-01-05 18:45:00,67.86,0.9,2023-01-05 17:45:00,72.17,0.73,2023-01-05 17:15:00,25
2023-01-06,55.16,1.55,2023-01-06 15:00:00,69.76,0.83,2023-01-06 15:00:00,78.39,0.53,2023-01-06 15:00:00,25
2023-01-07,71.43,0.76,2023-01-07 15:30:00,80.52,0.46,2023-01-07 15:30:00,88.33,0.25,2023-01-07 14:00:00,25
2023-01-08,60.87,1.22,2023-01-08 15:30:00,80.44,0.46,2023-01-08 14:45:00,86.96,0.29,2023-01-08 13:45:00,25
2023-01-09,49.6,1.94,2023-01-09 09:00:00,61.31,1.2,2023-01-09 09:00:00,68.31,0.88,2023-01-09 08:00:00,25
2023-01-10,46.27,2.21,2023-01-10 15:15:00,57.86,1.39,2023-01-10 14:15:00,59.21,1.31,2023-01-10 13:15:00,25
2023-01-11,51.43,1.8,2023-01-11 18:30:00,64.6,1.04,2023-01-11 18:30:00,73.81,0.68,2023-01-11 12:30:00,25
2023-01-12,59.68,1.29,2023-01-12 19:30:00,72.7,0.72,2023-01-12 18:30:00,77.96,0.54,2023-01-12 17:30:00,25
2023-01-13,69.44,0.84,2023-01-13 08:15:00,80.28,0.47,2023-01-13 18:30:00,80.29,0.47,2023-01-13 08:00:00,25
2023-01-14,37.22,3.21,2023-01-14 09:15:00,58.29,1.36,2023-01-14 08:45:00,62.59,1.14,2023-01-14 13:45:00,25
2023-01-15,78.57,0.52,2023-01-15 13:30:00,83.13,0.39,2023-01-15 12:15:00,88.76,0.24,2023-01-15 12:00:00,25
2023-01-16,40.32,2.82,2023-01-16 18:45:00,51.63,1.78,2023-01-16 17:45:00,62.06,1.16,2023-01-16 17:30:00,25
2023-01-17,66.11,0.98,2023-01-17 08:15:00,77.7,0.55,2023-01-17 08:15:00,80.5,0.46,2023-01-17 08:30:00,25
2023-01-18,64.29,1.06,2023-01-18 09:45:00,76.31,0.59,2023-01-18 08:30:00,78.92,0.51,2023-01-18 07:45:00,25
2023-01-19,62.7,1.13,2023-01-19 17:15:00,66.94,0.94,2023-01-19 12:45:00,75.37,0.62,2023-01-19 11:45:00,25
2023-01-20,51.19,1.82,2023-01-20 17:30:00,65.87,0.99,2023-01-20 07:15:00,69.5,0.84,2023-01-20 07:15:00,25
2023-01-21,50.79,1.85,2023-01-21 09:30:00,70.24,0.81,2023-01-21 09:45:00,75.4,0.62,2023-01-21 09:30:00,25
2023-01-22,73.02,0.7,2023-01-22 17:00:00,80.75,0.45,2023-01-22 17:00:00,83.99,0.36,2023-01-22 17:00:00,25
2023-01-23,63.89,1.08,2023-01-23 19:45:00,67.58,0.91,2023-01-23 18:45:00,78.39,0.53,2023-01-23 18:45:00,25
2023-01-24,56.59,1.46,2023-01-24 17:45:00,65.44,1.01,2023-01-24 17:30:00,73.7,0.68,2023-01-24 17:15:00,25
2023-01-25,59.92,1.27,2023-01-25 14:45:00,73.53,0.69,2023-01-25 17:45:00,78.97,0.51,2023-01-25 13:00:00,25
2023-01-26,69.84,0.82,2023-01-26 18:30:00,74.4,0.66,2023-01-26 15:00:00,76.32,0.59,2023-01-26 14:00:00,25
2023-01-27,59.29,1.31,2023-01-27 15:30:00,74.29,0.66,2023-01-27 14:45:00,80.4,0.46,2023-01-27 13:45:00,25
2023-01-28,51.98,1.76,2023-01-28 11:15:00,71.43,0.76,2023-01-28 10:30:00,80.95,0.45,2023-01-28 09:30:00,25
2023-01-29,61.51,1.19,2023-01-29 14:30:00,71.83,0.75,2023-01-29 14:45:00,81.22,0.44,2023-01-29 14:45:00,25
2023-01-30,60.71,1.23,2023-01-30 06:30:00,79.25,0.5,2023-01-30 17:45:00,80.03,0.48,2023-01-30 06:15:00,25
2023-01-31,56.9,1.44,2023-01-31 13:15:00,69.21,0.85,2023-01-31 13:15:00,74.18,0.66,2023-01-31 13:15:00,25
2023-02-01,51.98,1.76,2023-02-01 08:15:00,62.62,1.14,2023-02-01 07:15:00,70.93,0.78,2023-02-01 07:15:00,25
2023-02-02,60.95,1.22,2023-02-02 14:45:00,67.18,0.93,2023-02-02 14:45:00,76.35,0.59,2023-02-02 14:15:00,25
2023-02-03,57.94,1.38,2023-02-03 13:30:00,79.48,0.49,2023-02-03 17:00:00,80.45,0.46,2023-02-03 16:00:00,25
2023-02-04,62.22,1.16,2023-02-04 12:15:00,77.42,0.56,2023-02-04 11:30:00,83.44,0.38,2023-02-04 10:45:00,25
2023-02-05,68.25,0.89,2023-02-05 17:45:00,75.99,0.6,2023-02-05 17:15:00,79.89,0.48,2023-02-05 16:15:00,25
2023-02-06,41.43,2.69,2023-02-06 19:45:00,62.98,1.12,2023-02-06 19:00:00,64.81,1.03,2023-02-06 18:00:00,25
2023-02-07,65.08,1.02,2023-02-07 11:00:00,73.89,0.67,2023-02-07 10:00:00,78.52,0.52,2023-02-07 08:15:00,25
2023-02-08,55.16,1.55,2023-02-08 19:15:00,61.07,1.21,2023-02-08 18:00:00,70.85,0.78,2023-02-08 17:15:00,25
2023-02-09,69.05,0.85,2023-02-09 13:30:00,73.69,0.68,2023-02-09 13:30:00,81.75,0.43,2023-02-09 13:45:00,25
2023-02-10,46.83,2.16,2023-02-10 13:30:00,58.97,1.33,2023-02-10 09:00:00,64.68,1.04,2023-02-10 08:00:00,25
2023-02-11,57.54,1.41,2023-02-11 14:45:00,71.43,0.76,2023-02-11 13:45:00,78.44,0.52,2023-02-11 13:30:00,25
2023-02-12,75.0,0.63,2023-02-12 16:00:00,82.94,0.39,2023-02-12 14:30:00,84.79,0.34,2023-02-12 13:30:00,25
2023-02-13,46.9,2.16,2023-02-13 11:45:00,55.36,1.54,2023-02-13 08:45:00,62.33,1.15,2023-02-13 08:00:00,25
2023-02-14,41.51,2.68,2023-02-14 10:45:00,54.56,1.59,2023-02-14 10:45:00,60.98,1.22,2023-02-14 10:45:00,25
2023-02-15,66.19,0.97,2023-02-15 08:30:00,68.81,0.86,2023-02-15 07:30:00,72.38,0.73,2023-02-15 06:30:00,25
2023-02-16,66.67,0.95,2023-02-16 14:30:00,72.82,0.71,2023-02-16 14:30:00,79.71,0.48,2023-02-16 14:30:00,25
2023-02-17,62.7,1.13,2023-02-17 07:45:00,65.28,1.01,2023-02-17 18:00:00,74.95,0.64,2023-02-17 18:00:00,25
